condition,trial,true_rho,true_t,true_h,true_w1,true_w2,true_w3,true_alpha,true_rotation_shift,softmin_temperature,baseline_geometry_mae,baseline_weight_mae,baseline_alpha_error,baseline_fit_rmse,baseline_alpha_span_topk,baseline_geometry_dispersion_topk,baseline_weight_dispersion_topk,baseline_near_tie_diverse,marginalized_geometry_mae,marginalized_weight_mae,marginalized_alpha_error,marginalized_fit_rmse,marginalized_alpha_span_topk,marginalized_geometry_dispersion_topk,marginalized_weight_dispersion_topk,marginalized_near_tie_diverse,alpha_error_improvement_factor,alpha_span_reduction_factor,geometry_ratio_marginalized_over_baseline,weight_ratio_marginalized_over_baseline
full_noisy,19,0.13915827482726598,0.09048085620754087,1.2344405328477235,0.3149833564564453,0.29446200867515965,0.3905546348683951,1.2026648016707995,16,0.0001,0.024158069033767087,0.26612401347337244,0.017634602950484135,0.0066418062691033924,0.413068559831967,0.05205548376418297,0.22390553102962854,0,0.024158069033767087,0.26612401347337244,0.017634602950484135,0.0066418062691033924,0.4090526192355207,0.05311228701328639,0.21150293468065473,0,1.0,1.0098176625881328,1.0,1.0
full_noisy,20,0.19621643037460135,0.6357638246916779,0.9118366247466457,0.38653081715421,0.3751854734730951,0.23828370937269489,1.7442492822298052,4,0.0001,0.20712213234540403,0.06442240477055028,0.023939069582365802,0.004351554329759969,0.10878555254742128,0.09137462215928978,0.14442664481243614,0,0.20712213234540403,0.06442240477055028,0.023939069582365802,0.004351554329759969,0.10878555254742128,0.09502128052058477,0.1556936698493257,0,1.0,1.0,1.0,1.0
full_noisy,21,0.14269635427949323,-0.5323011212073679,0.5971507270825497,0.4059191896683329,0.44506281731503256,0.1490179930166345,0.623424775206244,15,0.0001,0.048312444892473085,0.207486618241738,0.012988437453359314,0.007136645450645436,1.0072158411854955,0.048615393892870146,0.15130002782152874,0,0.048312444892473085,0.207486618241738,0.012988437453359314,0.007136645450645436,1.0072158411854955,0.048615393892870146,0.15130002782152874,0,1.0,1.0,1.0,1.0
full_noisy,22,0.09767949090803814,0.4944992400222937,1.3121879560163054,0.6615574627971088,0.1208584888776706,0.2175840483252206,1.741305907719928,28,0.0001,0.029530905025969945,0.08692076824711074,0.008689756103173796,0.005763504222538519,0.1254565825728,0.04786959123151038,0.22616999888069214,0,0.029530905025969945,0.08692076824711074,0.008689756103173796,0.005763504222538519,0.1254565825728,0.04786959123151038,0.22616999888069214,0,1.0,1.0,1.0,1.0
full_noisy,23,0.14099589592082862,-0.1909544297630056,1.1733880944765138,0.15035644189103195,0.4418361689345007,0.4078073891744674,1.411280400392212,35,0.0001,0.07018262521427157,0.1460709223689489,0.703612896971896,0.004994052232721275,0.7349075792871502,0.06118943382510603,0.22661052512109622,0,0.0845834182305761,0.041937763696310255,0.7013903623254873,0.005168628182092477,0.7349075792871502,0.06118943382510602,0.22661052512109622,0,1.0031687556114113,1.0,1.2051902870879805,0.2871054896907066
full_noisy,24,0.21554713367467915,0.4819157151209484,0.6366786052159474,0.7239147469977067,0.13816381564819605,0.1379214373540972,1.059512512402865,16,0.0001,0.06453056574753539,0.2871094113232258,0.10435897748258638,0.010553398345637682,0.17404772049250794,0.07802556985336029,0.14395814112173466,0,0.06453056574753539,0.2871094113232258,0.10435897748258638,0.010553398345637682,0.17404772049250794,0.07802556985336029,0.14395814112173466,0,1.0,1.0,1.0,1.0
full_noisy,25,0.12432690632638796,-0.20878423303980043,0.9363907466302213,0.3109783978105569,0.2951120764875404,0.3939095257019027,1.6323547844511341,44,0.0001,0.07274863166398736,0.025013080048200614,0.014055908268806538,0.004876520595218574,1.0565451032823883,0.10183233636773321,0.18739463305646253,0,0.07274863166398736,0.025013080048200614,0.014055908268806538,0.004876520595218574,1.0565451032823883,0.1018323363677332,0.18739463305646253,0,1.0,1.0,1.0,1.0
full_noisy,26,0.16494287981105776,0.29012670007572455,1.3456923140851007,0.3493563349372155,0.3846702732312223,0.26597339183156216,0.8067470048519353,60,0.0001,0.15211951631025536,0.23781081000859847,0.009794145197137172,0.006822845513578122,0.4916135546677477,0.05180320081797899,0.22337154141122376,0,0.15211951631025536,0.23781081000859847,0.009794145197137172,0.006822845513578122,0.4878770684839622,0.05332489397871443,0.22095524786246346,0,1.0,1.00765866326818,1.0,1.0
full_noisy,27,0.21593578463415436,-0.5466112661279376,0.5968363869660277,0.3479734092140091,0.03455850936427235,0.6174680814217186,1.6359204975182673,40,0.0001,0.1416692314367532,0.16972545098949698,1.0305900508354702,0.008938400740898557,1.0669277131210844,0.0659220303587239,0.1863193552198241,0,0.1416692314367532,0.16972545098949698,1.0305900508354702,0.008938400740898557,1.0669277131210844,0.0659220303587239,0.1863193552198241,0,1.0,1.0,1.0,1.0
full_noisy,28,0.1307546411654327,-0.641058641056902,1.2906022497481906,0.2862421556698151,0.628082383625153,0.08567546070503185,1.54542184632009,8,0.0001,0.10133889257036788,0.0919791232564001,0.007266017875608766,0.005448925099176615,0.08998929500799169,0.08588189031436338,0.14443624390021761,0,0.10133889257036788,0.0919791232564001,0.007266017875608766,0.005448925099176615,0.08998929500799169,0.08588189031436338,0.14443624390021761,0,1.0,1.0,1.0,1.0
full_noisy,29,0.14314335778701426,0.6541173224318477,1.2726007002123332,0.2984011228555963,0.2377620008758028,0.46383687626860093,1.562488115075281,37,0.0001,0.047572345097019846,0.1346033089551172,0.9309930841913789,0.010077052605504361,0.9415476847319375,0.06704412023481816,0.13139563489766878,0,0.047572345097019846,0.1346033089551172,0.9309930841913789,0.010077052605504361,0.9415476847319375,0.06704412023481816,0.13139563489766878,0,1.0,1.0,1.0,1.0
full_noisy,30,0.12050878051484966,0.33495381736740615,1.4361576975660335,0.6331610689262961,0.29916873770567226,0.06767019336803165,1.641603117619155,34,0.0001,0.07573857344561542,0.0312651572171437,0.013694235557023537,0.010184785547034936,1.0824643788103807,0.07488163183314478,0.15798444030795436,0,0.07573857344561542,0.0312651572171437,0.013694235557023537,0.010184785547034936,1.0824643788103807,0.07488163183314478,0.15798444030795436,0,1.0,1.0,1.0,1.0
full_noisy,31,0.15098058932256891,-0.4993835833356726,0.8359401476958986,0.43014864014326404,0.19859543375367963,0.37125592610305636,1.6241327275597044,58,0.0001,0.08068235564247025,0.04259650611148866,1.0130496925628725,0.008272103203039661,1.0837711677595054,0.055349171365398235,0.1630551122857091,0,0.08068235564247025,0.04259650611148866,1.0130496925628725,0.008272103203039661,1.0837711677595054,0.05264440865290163,0.1658064743889267,0,1.0,1.0,1.0,1.0
full_noisy,32,0.16400621167943327,0.26156012272091755,0.7131171841908752,0.16230469792177504,0.20224678208900962,0.6354485199892154,0.9897207392249101,59,0.0001,0.04642838686434963,0.18018171762434365,0.010657887882305705,0.0055785432003217115,0.05750640670738005,0.08742801719368469,0.17183167475241953,0,0.05742095367189704,0.28520882130814224,0.012401676267714823,0.0021756066070491684,0.05750640670738005,0.08742801719368466,0.17183167475241953,0,0.859390912343946,1.0,1.2367639185842172,1.582895451705966
full_noisy,33,0.19597336830188447,-0.01888181086565146,1.1687173663087023,0.8173608791273929,0.08388947705668055,0.09874964381592659,1.6333336343298395,4,0.0001,0.10080152332844072,0.24619105709622832,1.0222505993330073,0.007558905421260203,1.0837711677595054,0.05264440865290163,0.1658064743889267,0,0.10080152332844072,0.24619105709622832,1.0222505993330073,0.007558905421260203,1.0837711677595054,0.05264440865290163,0.1658064743889267,0,1.0,1.0,1.0,1.0
full_noisy,34,0.06108851793675917,0.10810943156194457,0.890054445994376,0.42651710608829047,0.36286921263835126,0.21061368127335833,1.784059270819894,13,0.0001,0.01485754979348082,0.10602878997334915,0.03784794877292241,0.01172310880232072,0.12140216897864464,0.06921558571075,0.19189205559439584,0,0.01485754979348082,0.10602878997334915,0.03784794877292241,0.01172310880232072,0.12140216897864464,0.06921558571075,0.19189205559439584,0,1.0,1.0,1.0,1.0
full_noisy,35,0.12221149233834451,-0.40752694000908607,0.6478262752556398,0.236767271178586,0.7569833793496824,0.006249349471731613,1.1716715917308553,61,0.0001,0.05985817748091408,0.19063499565140618,0.013930801171677665,0.006211595309956409,0.356508223288453,0.06414017716854255,0.16503491896255776,0,0.05985817748091408,0.19063499565140618,0.013930801171677665,0.006211595309956409,0.356508223288453,0.06414017716854255,0.16503491896255776,0,1.0,1.0,1.0,1.0
full_noisy,36,0.10602843427816407,0.006633047884178355,1.0410012343417179,0.48923668692473377,0.2532970386504015,0.25746627442486475,1.1014468448389718,41,0.0001,0.10945170288338028,0.12383689777536293,0.1822740953083345,0.008618455821871582,0.23078226697672932,0.0734332982926771,0.1570745762760228,0,0.10945170288338028,0.12383689777536293,0.1822740953083345,0.008618455821871582,0.23078226697672932,0.0765259396803347,0.15509026923673389,0,1.0,1.0,1.0,1.0
full_noisy,37,0.14044848858540898,0.5479225976153691,0.760955152038385,0.45448623353986545,0.4457721966545308,0.09974156980560384,1.7425384591137474,30,0.0001,0.10542324651910068,0.1114802202248407,0.02564989269842366,0.007637000479270022,0.10878555254742128,0.06440682961708215,0.19945119790214705,0,0.10542324651910068,0.1114802202248407,0.02564989269842366,0.007637000479270022,0.10878555254742128,0.06440682961708215,0.19945119790214705,0,1.0,1.0,1.0,1.0
full_noisy,38,0.10394332692649132,0.5989412524623923,0.9533172954749423,0.08537093577162541,0.541976933974446,0.3726521302539285,1.438648330088741,63,0.0001,0.05453028552969654,0.08368555969138024,0.7639254165992746,0.010547935912565145,0.8138632064835603,0.07129459557539967,0.19678799925111448,0,0.05453028552969654,0.08368555969138024,0.7639254165992746,0.010547935912565145,0.8138632064835603,0.07129459557539967,0.19678799925111448,0,1.0,1.0,1.0,1.0
full_noisy,39,0.09772174656534963,0.45449952284686324,0.8509525157608545,0.18120237553477958,0.6780898756550439,0.14070774881017656,1.229250062746962,61,0.0001,0.0920925401372815,0.3582730673516106,0.42456619085201885,0.004751109905389016,0.4878770684839622,0.04774734853333946,0.15956996330331338,0,0.0920925401372815,0.3582730673516106,0.42456619085201885,0.004751109905389016,0.4878770684839622,0.04774734853333946,0.15956996330331338,0,1.0,1.0,1.0,1.0
partial_arc_noisy,0,0.06862091827320908,0.6057496971845183,0.7201655458928631,0.08046004464956583,0.7322674866463639,0.18727246870407033,1.2138507578705418,59,0.0001,0.061537605690676254,0.2628702248958799,0.02768610757572665,0.008008023948009467,0.49606912999192,0.04751502430640928,0.15733031802109101,1,0.08499926763683073,0.26887768345340285,0.3930283026519885,0.019191733389044282,0.4564487892571192,0.07058176752158642,0.15273985683274927,1,0.07044303778865929,1.086801283445803,1.3812573089711422,1.0228533245250673
partial_arc_noisy,1,0.15901445782619733,-0.5846128336946305,0.7040947686294755,0.1587888342828088,0.6059335818528887,0.23527758386430253,0.9595835156870512,4,0.0001,0.06413280445416855,0.06974207296853022,0.02923511641758758,0.0166791231695371,0.11872470884634789,0.07053336082262873,0.18091767634283218,0,0.10713430044701393,0.07617107295232192,0.015363776425638243,0.013543065043085412,0.10050781680525023,0.0725239813136506,0.17940414379317024,0,1.9028600526106065,1.1812485100178405,1.6705070261440957,1.092182519247638
partial_arc_noisy,2,0.2095701373212731,-0.3247409025319179,1.433967688544887,0.5177509437916643,0.20755553325866402,0.27469352294967164,1.5545166326777264,33,0.0001,0.09248475826301043,0.18697521693048014,0.06824574614765866,0.06872714613619028,1.0202527805262454,0.05473283061639255,0.1312588960076593,0,0.09248475826301043,0.18697521693048014,0.06824574614765866,0.06872714613619028,1.0202527805262454,0.05473283061639255,0.1312588960076593,0,1.0,1.0,1.0,1.0
partial_arc_noisy,3,0.09063112189448644,0.5677988519354553,1.0981133577603226,0.45068743575032366,0.40824810745366485,0.14106445679601148,1.5116265165332694,61,0.0001,0.04442205092193652,0.13256676044140253,0.03590599299687547,0.008258965627724225,0.9040922871459962,0.04237365985851418,0.20022738597961717,1,0.04442205092193652,0.13256676044140253,0.03590599299687547,0.008258965627724225,0.9040922871459962,0.08588715253300656,0.1909129744422665,0,1.0,1.0,1.0,1.0
partial_arc_noisy,4,0.16865922263974922,0.2026019703625703,0.6770269340488744,0.2455179134304752,0.17176274857613769,0.582719337993387,1.1857451020120653,53,0.0001,0.04479388638300952,0.2707753752903406,0.012019405253683946,0.015604049047311278,0.39887493853996503,0.053911981082757056,0.21100301672901178,0,0.04479388638300952,0.2707753752903406,0.012019405253683946,0.015604049047311278,0.38467798824699007,0.05683174159795682,0.2273148925227412,0,1.0,1.0369060635823528,1.0,1.0
partial_arc_noisy,5,0.06013790401348622,0.6306783035692252,0.6824308758030252,0.1265790445112933,0.29899378730671927,0.5744271681819875,1.6274829481587334,25,0.0001,0.0816724166203427,0.19046469410660274,0.032089955319606345,0.008923994183005936,0.19473084483842884,0.09663015829452537,0.2366186109896776,0,0.0265799770669544,0.11270793263774885,0.010118806663236946,0.010607807234722384,0.16223928127592147,0.10021757089987188,0.2281250583192481,0,3.1713181591060224,1.2002694002770435,0.32544619305820743,0.591752362118443
partial_arc_noisy,6,0.21027093291600304,0.668863079909499,1.1259572992547748,0.3778886095888245,0.3403616595727998,0.2817497308383757,1.737425998443591,8,0.0001,0.11760648639874183,0.09137329892573827,0.03055570178946776,0.010750730219695134,0.1086154483338313,0.09437891804322462,0.22013037914981456,0,0.11760648639874183,0.09137329892573827,0.03055570178946776,0.010750730219695134,0.1086154483338313,0.09437891804322462,0.22013037914981456,0,1.0,1.0,1.0,1.0
partial_arc_noisy,7,0.194635561964345,0.6545034331725833,1.4219547015027492,0.37462723265706854,0.3267797804464005,0.29859298689653097,1.314727756415673,52,0.0001,0.1644262908313493,0.1641588111234582,0.5668104737831772,0.010927079134804084,0.6077027433849602,0.06835592059524762,0.15101997750062343,1,0.0643312379770241,0.09919642430693082,0.013012266681846185,0.016699211176526407,0.594324055206227,0.07054441691474402,0.1495135563969261,1,43.55970313565368,1.022510763381588,0.391246665309796,0.6042710935103484
partial_arc_noisy,8,0.17147473171007202,-0.661156782356071,1.1465683682246324,0.6251001726975803,0.2043563903725926,0.17054343692982707,1.4399093765438244,26,0.0001,0.03821993792415047,0.038142606721969896,0.07254472173551507,0.02043365783715128,0.8277905797067061,0.05936980512531622,0.14445809175889676,0,0.03821993792415047,0.038142606721969896,0.07254472173551507,0.02043365783715128,0.8277905797067061,0.05936980512531622,0.14445809175889676,0,1.0,1.0,1.0,1.0
partial_arc_noisy,9,0.1100732962947497,-0.24534996447428223,1.003454498975665,0.3234298979193782,0.33727386783355523,0.3392962342470666,0.9202285934120192,0,0.0001,0.0473180290674581,0.05629305766823874,0.15690042116422165,0.014016687380349504,0.208224285325466,0.03924342262643508,0.1461065677512006,1,0.027091597987909583,0.1172459932221011,0.040687521638516966,0.02357862785581574,0.16596304554673624,0.0876328826937417,0.12159079030807984,0,3.8562294985225,1.2546424695901879,0.5725428239897087,2.0827789087792397
partial_arc_noisy,10,0.18650267425436678,-0.6820725299664572,1.1625647810455642,0.3240970839208129,0.5085715796454433,0.16733133643374387,1.0874569328719632,59,0.0001,0.06647673664733277,0.05803623299756738,0.01788436208854627,0.022467442230799252,0.31787722700938315,0.06584879430730974,0.1555988067370794,0,0.06647673664733277,0.05803623299756738,0.01788436208854627,0.022467442230799252,0.31787722700938315,0.07285637423657598,0.1492487274801739,0,1.0,1.0,1.0,1.0
partial_arc_noisy,11,0.19863340005993732,0.6994953550233944,0.7522599694953018,0.5246900129517557,0.11259893792679966,0.3627110491214447,1.0853345559723782,40,0.0001,0.11775525557508341,0.07726859292382708,0.08612834533519287,0.04081812203143447,0.43825032377671436,0.06633418797679623,0.16182835136622128,0,0.11775525557508341,0.07726859292382708,0.08612834533519287,0.04081812203143447,0.43825032377671436,0.06633418797679623,0.16182835136622128,0,1.0,1.0,1.0,1.0
partial_arc_noisy,12,0.12099814307705413,0.5843418763857227,0.8288831199171649,0.32534416998653115,0.252666364403022,0.42198946561044687,1.4581453070348198,54,0.0001,0.053397952301012686,0.1727038992104781,0.05224462582160516,0.01571879752383002,0.8464668625690455,0.09230519587519918,0.14501135276093619,1,0.053397952301012686,0.1727038992104781,0.05224462582160516,0.01571879752383002,0.8464668625690455,0.09230519587519918,0.14501135276093619,1,1.0,1.0,1.0,1.0
partial_arc_noisy,13,0.2107534190430106,0.1358445174865582,1.052848008253258,0.3823837087197536,0.5448472277194442,0.07276906356080226,0.6099290035397289,39,0.0001,0.051585604028747976,0.059029104699942124,0.00017373989850710814,0.005099724866405359,1.0202527805262454,0.052223439592692274,0.13371335617359578,0,0.051585604028747976,0.059029104699942124,0.00017373989850710814,0.005099724866405359,1.0202527805262454,0.05118609600982774,0.14273392005830154,0,1.0,1.0,1.0,1.0
partial_arc_noisy,14,0.1750418718656806,0.05300641023353578,0.8280946054594241,0.36232216088699754,0.34864769631004205,0.2890301428029604,1.49156906165672,51,0.0001,0.14321044117931345,0.18131935523604348,0.028887224116567634,0.013863938789378282,0.8918043728492471,0.10057253560491501,0.19037804127279082,1,0.059096703216987734,0.046850271403157506,0.8276459913693406,0.009056822142448257,0.8918043728492471,0.09347842956552498,0.18492784931044984,1,0.034902874438833095,1.0,0.4126563868551518,0.2583853849588607
partial_arc_noisy,15,0.09025417978490141,-0.577133328878806,0.707982986700054,0.2736682007566718,0.30137924801979016,0.4249525512235381,1.151570860197595,15,0.0001,0.2443610048840379,0.3075550189316201,0.26178306578233923,0.014490720104406787,0.3244005120521952,0.0732480504559412,0.20551210523640787,1,0.2443610048840379,0.3075550189316201,0.26178306578233923,0.014490720104406787,0.3244005120521952,0.0732480504559412,0.20551210523640787,1,1.0,1.0,1.0,1.0
partial_arc_noisy,16,0.2052775209056137,-0.009419328211708078,1.4146803733912694,0.10928287072754639,0.6681350929091805,0.22258203636327312,1.0915380356152315,25,0.0001,0.12150220780810383,0.08487627993892244,0.024866322876065716,0.021608792304182268,0.34133451953068705,0.03741380743121176,0.184914973266551,0,0.17566696203838525,0.1980511304446373,0.01014180652849972,0.005216129321047827,0.3283601276244654,0.03760048560929304,0.17311943003300168,0,2.451863265798682,1.0395126899239728,1.4457923457310937,2.3334096473968495
partial_arc_noisy,17,0.17725153706858485,0.6535881868355495,0.8847797424612044,0.15985132243639497,0.6695004782940848,0.17064819926952024,1.4454653290665085,51,0.0001,0.05553446832700598,0.16958497442691065,0.7591251389027374,0.002395267568156455,0.872917309304503,0.0846207754191633,0.19039828936625605,0,0.05553446832700598,0.16958497442691065,0.7591251389027374,0.002395267568156455,0.872917309304503,0.0846207754191633,0.19039828936625605,0,1.0,1.0,1.0,1.0
partial_arc_noisy,18,0.20289927316227271,0.09389203625418256,1.253219669717731,0.48090394960830124,0.34453354017232624,0.17456251021937258,1.2719358902016014,28,0.0001,0.0279538037887877,0.17771428976351347,0.16318568936227562,0.054195460550799754,0.10952504996784929,0.059618769329618675,0.15483062575834836,0,0.0279538037887877,0.17771428976351347,0.16318568936227562,0.054195460550799754,0.10952504996784929,0.059618769329618675,0.15483062575834836,0,1.0,1.0,1.0,1.0
partial_arc_noisy,19,0.0837626559101516,-0.09388187585995246,0.6555355327326294,0.2588055967393757,0.5862072654183624,0.15498713784226192,0.8996841514307912,5,0.0001,0.07139337547640522,0.23835964196196757,0.012562145340047626,0.012922805688403729,0.2843408952168275,0.06101663807559674,0.1784464346704101,1,0.07139337547640522,0.23835964196196757,0.012562145340047626,0.012922805688403729,0.3219836974270124,0.06516405424399481,0.164737253572443,1,1.0,0.8830909685459531,1.0,1.0
partial_arc_noisy,20,0.14172074148695243,0.09737635067492262,0.9000825832965724,0.3888674528872273,0.39173127482490083,0.21940127228787182,0.9941066050608517,50,0.0001,0.11050667605172841,0.14196405110502439,0.01752472956712048,0.011376044158075636,0.15458637084644844,0.07446703568900144,0.1553377346177369,0,0.11050667605172841,0.14196405110502439,0.01752472956712048,0.011376044158075636,0.12014266559546438,0.07512911331229426,0.15584299227897705,0,1.0,1.2866900370511205,1.0,1.0
partial_arc_noisy,21,0.13401765380101263,-0.6416393631193885,1.3345523324230724,0.38371649284833714,0.44419030114316355,0.17209320600849926,1.1046632413684219,62,0.0001,0.1433095362241792,0.05258541515593126,0.21120259650344464,0.020712965789409146,0.25881850605670875,0.07850141597232108,0.13251755029480072,1,0.1433095362241792,0.05258541515593126,0.21120259650344464,0.020712965789409146,0.25881850605670875,0.0776982519035473,0.14187687967827456,1,1.0,1.0,1.0,1.0
partial_arc_noisy,22,0.21560603820413388,-0.04032276586125689,1.0200009099935257,0.21385078241371414,0.4737907181686324,0.3123584994176535,1.6304504925520662,32,0.0001,0.05050276419544366,0.0877157655002756,0.025683231632282588,0.023022506909132545,0.14675495822427664,0.05600991138483576,0.1378782651098268,0,0.05050276419544366,0.0877157655002756,0.025683231632282588,0.023022506909132545,0.14675495822427664,0.05600991138483576,0.1378782651098268,0,1.0,1.0,1.0,1.0
partial_arc_noisy,23,0.17623334204364194,-0.3217489080467215,1.2522115546691985,0.6720158627976205,0.1217918309996359,0.2061923062027436,1.4703483144199225,19,0.0001,0.061789922978074376,0.14675845207459484,0.7805751681863282,0.016600356053961575,0.7634948389546702,0.09015143926507523,0.1619825691329037,0,0.061789922978074376,0.14675845207459484,0.7805751681863282,0.016600356053961575,0.7634948389546702,0.08963941445680775,0.1530285697579072,1,1.0,1.0,1.0,1.0
partial_arc_noisy,24,0.1516734602343887,0.6974976078146563,0.6371342524826163,0.20450625137118916,0.3752137957851717,0.4202799528436391,1.1699806652395055,10,0.0001,0.06730407131768892,0.184311453720543,0.027783842026243732,0.008761340508783966,0.34818894340535556,0.07245107527231544,0.15173236900865505,1,0.12650658468760503,0.11205020964322608,0.2770251068248878,0.03692545224893776,0.3048089488511315,0.07519448884006215,0.13745378719218676,1,0.10029358834903858,1.1423186383396204,1.8796275204581339,0.6079394816836452
partial_arc_noisy,25,0.1877663942826796,-0.0980346794740994,0.6749325043240134,0.7196117187867176,0.05298483294032818,0.22740344827295422,1.158212267046143,22,0.0001,0.044901020854514466,0.052685144907460284,0.008301818723090104,0.005317541194277264,0.2947865766183654,0.05717305582067244,0.14263749438281115,1,0.10827162285506824,0.24714252627907327,0.06286597562993346,0.04317040454079368,0.28983776108002746,0.04848589160880059,0.14027094658641073,1,0.13205583210796806,1.017074433365401,2.411339893716076,4.6909337862346385
partial_arc_noisy,26,0.0644759230787437,0.5341888144955914,1.2397175177619848,0.2888964826142994,0.5171829647574515,0.19392055262824903,0.8144370380849131,36,0.0001,0.12964907392761,0.14158429949508897,0.0031902526991501867,0.0016086155009232357,0.48967292195920886,0.05732788236555871,0.19483561662987126,1,0.15011207317189817,0.3972134016334697,0.40586236653637053,0.005831887379446112,0.4659686303706525,0.05598451280224625,0.20735641274946437,0,0.007860429944209421,1.0508710029894093,1.157833747857804,2.805490460806691
partial_arc_noisy,27,0.10913822172568319,0.05061730743828452,0.8763740639301681,0.19341597887158596,0.46892005330229314,0.33766396782612096,1.076335842640282,51,0.0001,0.04019543916845481,0.11799175389023657,0.0007931719359588474,0.008738764786293053,0.22996450975414928,0.06677458138572016,0.1381350028436631,1,0.04019543916845481,0.11799175389023657,0.0007931719359588474,0.008738764786293053,0.22996450975414928,0.06873422511437326,0.14333924192945746,1,1.0,1.0,1.0,1.0
partial_arc_noisy,28,0.06712977816188727,-0.10528734972625935,1.0510260762380095,0.632938561360286,0.15253639331850952,0.21452504532120445,1.623494976189751,51,0.0001,0.053122689743797115,0.09927153938685412,0.031802376986427516,0.013612721867869559,1.1049762302421509,0.0715351163205483,0.1691689800225912,0,0.053122689743797115,0.09927153938685412,0.031802376986427516,0.013612721867869559,1.1049762302421509,0.0715351163205483,0.1691689800225912,0,1.0,1.0,1.0,1.0
partial_arc_noisy,29,0.137649115295171,-0.13916087714659428,0.7900085958041713,0.40635267337602116,0.35800661212230267,0.23564071450167612,1.6014377434736462,36,0.0001,0.09132067867309857,0.11314970314912537,0.015926398021850252,0.006921181821418436,0.14146850879830386,0.09656166269472609,0.13023924890310576,0,0.09132067867309857,0.11314970314912537,0.015926398021850252,0.006921181821418436,0.13985906126477787,0.08700530226193269,0.16390935232461043,0,1.0,1.011507638611123,1.0,1.0
partial_arc_noisy,30,0.07144064486016936,-0.5779362658990636,1.0401409611391126,0.6907847492093578,0.16413031064347441,0.14508494014716775,1.227529073615523,34,0.0001,0.0704167640254033,0.24122252516206552,0.40670661839696987,0.004453843216982361,0.5330012860693369,0.0512974652106006,0.1810734835014172,1,0.0704167640254033,0.24122252516206552,0.40670661839696987,0.004453843216982361,0.43825032377671436,0.04893563392290604,0.1862006564295532,1,1.0,1.2162028346632725,1.0,1.0
partial_arc_noisy,31,0.19798385555292725,-0.2809782354221169,0.949369942702866,0.550473018973171,0.20578961351783687,0.2437373675089921,1.7476154958112275,57,0.0001,0.11345128674948274,0.018953753245384435,0.03313843993775101,0.012390517722067073,0.13898147545833384,0.0711908930870248,0.16153748721034983,0,0.11345128674948274,0.018953753245384435,0.03313843993775101,0.012390517722067073,0.13898147545833384,0.0711908930870248,0.16153748721034983,0,1.0,1.0,1.0,1.0
partial_arc_noisy,32,0.21022765201446625,0.35948550181088706,0.9367616331433258,0.1289223668383972,0.07245841091986753,0.7986192222417353,0.6731136370644921,26,0.0001,0.08946048895440521,0.13586363497947818,0.02081308153096073,0.011149569198906297,0.8937572105149467,0.06662560464929687,0.1621610832170409,1,0.08946048895440521,0.13586363497947818,0.02081308153096073,0.011149569198906297,0.8958973535395145,0.05143723706921572,0.18162709809079713,1,1.0,0.9976111738514323,1.0,1.0
partial_arc_noisy,33,0.0915505807153315,-0.08022620674860893,0.7161673588433295,0.3526847754834059,0.373749962065396,0.27356526245119805,1.4494017396791543,6,0.0001,0.06665222664677543,0.1294085120911853,0.0199021776432855,0.009737294674367463,0.7750856108828356,0.06325179049981405,0.2424842903001161,1,0.06925219337540628,0.1652910544554886,0.0019521394554971039,0.004183866825109909,0.7750856108828356,0.06325179049981405,0.2424842903001161,0,10.195059367937162,1.0,1.039007950063085,1.277281160137436
partial_arc_noisy,34,0.0991608035795899,0.5883661485507005,1.2145932568711817,0.3726632610770391,0.10758888171426614,0.5197478572086948,1.1625081926996668,51,0.0001,0.047808296202101336,0.07587662297650209,0.3243542345548991,0.019139243025756272,0.3789678664291998,0.06985696598512652,0.15964294484103334,1,0.06538189975827624,0.17861382689899205,0.004005893069566335,0.011552162279774188,0.3789678664291998,0.06742618578647695,0.15668561130570816,0,80.96926925461159,1.0,1.3675848116796616,2.3540033793320796
partial_arc_noisy,35,0.19561062165992335,-0.30791656996937067,1.3186302282841411,0.25588047505848366,0.4161330838664871,0.3279864410750292,1.4022299741021542,35,0.0001,0.10839622408526195,0.1831896269060136,0.6945624706818383,0.004619624241531102,0.7750856108828356,0.05852679909966369,0.23626069669424518,0,0.1457978917478074,0.06487231180790383,0.02726958793371459,0.013080751786816561,0.7750856108828356,0.06325179049981405,0.2424842903001161,1,25.470222445976905,1.0,1.3450458535633694,0.3541265567465068
partial_arc_noisy,36,0.0951046807707915,-0.43898367891033907,0.8231908165701324,0.24359090421888663,0.46523272161699597,0.2911763741641174,0.6591003194874961,50,0.0001,0.034636257986132214,0.20009350413063887,0.026126696416369555,0.01734138987363267,0.9040922871459962,0.06939890360842,0.22020305068273252,1,0.06380427140515808,0.014437480732143274,0.007465163496865768,0.005571384816071043,0.9040922871459962,0.06939890360842,0.22020305068273252,1,3.4998157009339166,1.0,1.8421236910379943,0.07215367032963349
partial_arc_noisy,37,0.08467900779536068,-0.003488337456903956,1.3521776477209773,0.28017988095447444,0.2763548454378021,0.4434652736077235,0.7572593528253151,34,0.0001,0.04636479062816273,0.19221976327583157,0.020699188227252252,0.017620652176543343,0.6684432463128229,0.04700885907446009,0.1530336532825238,1,0.04636479062816273,0.19221976327583157,0.020699188227252252,0.017620652176543343,0.6684432463128229,0.04726480159599972,0.15551892510910278,1,1.0,1.0,1.0,1.0
