condition,trial,true_alpha,alpha_strength,alpha_strength_bin,true_t,geometry_skew,geometry_skew_bin,baseline_geometry_mae,baseline_weight_mae,baseline_alpha_error,baseline_fit_rmse,harmonic_geometry_mae,harmonic_weight_mae,harmonic_alpha_error,harmonic_fit_rmse,harmonic_alignment_clean_rmse,harmonic_improves_alpha,pca_geometry_mae,pca_weight_mae,pca_alpha_error,pca_fit_rmse,pca_alignment_clean_rmse,pca_improves_alpha,oracle_alpha_error,oracle_fit_rmse
full_clean,10,1.2610278399813672,0.2319271344403958,moderate,0.16764564957336497,0.16764564957336497,low_skew,0.03043315475728543,0.12856557104773683,0.0018936500440833726,0.00437781989985332,0.03043315475728543,0.12856557104773683,0.0018936500440833726,0.00437781989985332,0.03771974772544331,0,0.03043315475728543,0.12856557104773683,0.0018936500440833726,0.00437781989985332,0.03771974772544331,0,0.0018936500440833726,0.00437781989985332
full_clean,11,1.2400388553263615,0.2151427140666306,moderate,0.07190672461988402,0.07190672461988402,low_skew,0.10282984225795938,0.16597342783652025,0.022882634699089133,0.0072109136496967,0.1499217902072553,0.2038228736915768,0.019739450705077877,0.007351332619065,0.0,1,0.1499217902072553,0.2038228736915768,0.019739450705077877,0.007351332619065,0.0,1,0.022882634699089133,0.0072109136496967
full_clean,12,0.9351056139523207,0.06709579997377106,weak,-0.6900846162763252,0.6900846162763252,high_skew,0.13455351266680768,0.16618535104077875,0.004495613816899557,0.006217952644985051,0.13455351266680768,0.16618535104077875,0.004495613816899557,0.0065847010418190475,0.06584802669412185,0,0.13455351266680768,0.16618535104077875,0.004495613816899557,0.0065847010418190475,0.0632852701249273,0,0.0159328644216834,0.02252680806340718
full_clean,13,1.568673367107893,0.4502302730524347,strong,-0.25617160461714644,0.25617160461714644,mid_skew,0.08153798765100054,0.062114877165300765,0.004053385177038349,0.013813149051283063,0.08153798765100054,0.062114877165300765,0.004053385177038349,0.013813149051283063,0.0,0,0.08153798765100054,0.062114877165300765,0.004053385177038349,0.013813149051283063,0.0,0,0.015483581534050384,0.018212602328985365
full_clean,14,1.2070631437536448,0.18819025537308412,moderate,-0.35943440098420043,0.35943440098420043,mid_skew,0.03491269341190629,0.02828209567610755,0.013600916663549789,0.008935676494214942,0.03491269341190629,0.02828209567610755,0.013600916663549789,0.008935676494214942,0.0,0,0.03491269341190629,0.02828209567610755,0.013600916663549789,0.008935676494214942,0.0,0,0.013600916663549789,0.008935676494214942
full_clean,15,1.5064129921529548,0.40973132296046627,strong,0.5008834451984111,0.5008834451984111,high_skew,0.018637314263223657,0.05534948959015085,0.03065676223458036,0.009754721957531734,0.018637314263223657,0.05534948959015085,0.03065676223458036,0.009754721957531734,0.0,0,0.018637314263223657,0.05534948959015085,0.03065676223458036,0.009754721957531734,0.0,0,0.05272887824171546,0.009983761701389048
full_clean,16,0.9311534127279866,0.07133123254342619,weak,-0.3299490959248477,0.3299490959248477,mid_skew,0.02810404307743355,0.09869735113902722,0.12358262289010447,0.006449848620848679,0.02810404307743355,0.09869735113902722,0.12358262289010447,0.006449848620848679,0.05316835270227901,0,0.02810404307743355,0.09869735113902722,0.12358262289010447,0.006449848620848679,0.052611924475404775,0,0.019987443698481933,0.007595660149167731
full_clean,17,1.2784810940232718,0.24567272801620102,moderate,-0.34390499828409404,0.34390499828409404,mid_skew,0.11529286774895812,0.07580288560127019,0.008705191322267325,0.004387558427046583,0.11529286774895812,0.07580288560127019,0.008705191322267325,0.004387558427046583,0.0,0,0.11529286774895812,0.07580288560127019,0.008705191322267325,0.004387558427046583,0.0,0,0.017091110406397103,0.008840450444536059
full_clean,18,1.0402785037135558,0.039488469335660276,weak,-0.18580001617225658,0.18580001617225658,low_skew,0.15341116969072383,0.10891862511645067,0.024541814318247424,0.01024974778580193,0.08263368353581058,0.12853916383512387,0.10864413930753425,0.011108028607052777,0.0,0,0.08263368353581058,0.12853916383512387,0.10864413930753425,0.01130910848331567,0.003115770171343723,0,0.024541814318247424,0.010573793369913145
full_clean,19,0.856615625936242,0.15476597215514967,moderate,-0.5508339071134362,0.5508339071134362,high_skew,0.080207665549917,0.061024538732397604,0.007040062075848286,0.007492899047759068,0.080207665549917,0.061024538732397604,0.007040062075848286,0.007492899047759068,0.10884308938852934,0,0.08922393722449469,0.10087306754246143,0.00673691618190031,0.009558000373319803,0.10901502019721881,1,0.007040062075848286,0.007492899047759069
full_clean,20,1.6531095929267916,0.5026581160524255,strong,0.6961383314729679,0.6961383314729679,high_skew,0.02344826802894633,0.07890995889787053,0.006323410093265203,0.0072003188690566424,0.02344826802894633,0.07890995889787053,0.006323410093265203,0.0072003188690566424,0.021930088526733716,0,0.02344826802894633,0.07890995889787053,0.006323410093265203,0.0072003188690566424,0.021930088526733716,0,0.02787904196075086,0.01221076895603751
full_clean,21,1.6326010291651873,0.4901744664190846,strong,0.550929394906843,0.550929394906843,high_skew,0.05876427277234555,0.02355655551628825,0.00592008457506954,0.011211072377590973,0.05876427277234555,0.02355655551628825,0.00592008457506954,0.011211072377590973,0.0,0,0.05876427277234555,0.02355655551628825,0.00592008457506954,0.011211072377590973,0.0,0,0.00592008457506954,0.011211072377590973
full_clean,22,1.3995823907348075,0.33617389979092566,strong,-0.5448513890168825,0.5448513890168825,high_skew,0.014981202691361634,0.2819707964478712,0.7023806112050419,0.014606723900028077,0.014981202691361634,0.2819707964478712,0.7023806112050419,0.014606723900028078,0.0,0,0.014981202691361634,0.2819707964478712,0.7023806112050419,0.014606723900028078,0.0,0,0.0027188719364708014,0.022894814756207926
full_clean,23,0.9166912097301213,0.08698460309701221,weak,0.4579799491178211,0.4579799491178211,high_skew,0.08084084075144314,0.29958699378009807,0.15418371066678527,0.0039785088962647095,0.02519790361592671,0.319961408006797,0.15887692841372025,0.007468815490435343,0.06434047553987454,0,0.02519790361592671,0.319961408006797,0.15887692841372025,0.009432107370257034,0.06463559332915132,0,0.023230564865144077,0.00986772327310728
full_clean,24,1.396440939649652,0.3339268138150068,strong,0.35167098572401734,0.35167098572401734,mid_skew,0.04419704829154251,0.05380703924473964,0.016436270515840068,0.016553081621570126,0.04419704829154251,0.05380703924473964,0.016436270515840068,0.01655308162157013,0.0,0,0.07301484295304296,0.2482810001555995,0.6992391601198864,0.021107501303548035,0.0,0,0.016436270515840068,0.01655308162157013
full_clean,25,1.4010775922719942,0.33724164931304845,strong,-0.4377364256246508,0.4377364256246508,mid_skew,0.11686546643907815,0.19730996358795153,0.6964007052617693,0.004309787011412335,0.11686546643907815,0.19730996358795153,0.6964007052617693,0.004309787011412335,0.050913311027206316,0,0.11686546643907815,0.19730996358795153,0.6964007052617693,0.004309787011412335,0.050913311027206316,0,0.03778274887890776,0.00815018964027841
full_clean,26,1.7709916445493912,0.5715396408614988,strong,-0.695488248769284,0.695488248769284,high_skew,0.09006572423942649,0.06170893830225935,0.07744423074217832,0.02637244814526749,0.09006572423942649,0.06170893830225935,0.07744423074217832,0.02637244814526749,0.11526777045271665,0,0.09006572423942649,0.06170893830225935,0.07744423074217832,0.02637244814526749,0.11526777045271665,0,0.054932379310408175,0.027004801981739032
full_clean,27,1.3516014786220119,0.30129016983639606,strong,0.1782761556337222,0.1782761556337222,low_skew,0.12544066209703392,0.3818132603087216,0.5949969975499998,0.012320283134832776,0.11535436030610263,0.03667168558196881,0.05066300064488094,0.020022490776168377,0.0,1,0.11535436030610263,0.03667168558196881,0.05066300064488094,0.020022490776168377,0.0,1,0.05066300064488094,0.020022490776168377
full_clean,28,1.1119014524850146,0.10607157003524698,moderate,-0.011647324251779034,0.011647324251779034,low_skew,0.03001191187871167,0.08529393738436486,0.002322403248328442,0.006852908075335248,0.03001191187871167,0.08529393738436486,0.002322403248328442,0.006852908075335247,0.025847694352405703,0,0.03001191187871167,0.08529393738436486,0.002322403248328442,0.006852908075335247,0.025847694352405703,0,0.002322403248328442,0.006852908075335248
full_clean,29,1.3764086790298207,0.31947770052274704,strong,0.5201896931036664,0.5201896931036664,high_skew,0.06769723735517924,0.11227783038209249,0.0015844975618009016,0.005544188994828855,0.06769723735517924,0.11227783038209249,0.0015844975618009016,0.005544188994828855,0.027311869393685188,0,0.06769723735517924,0.11227783038209249,0.0015844975618009016,0.005544188994828855,0.027311869393685188,0,0.0015844975618009016,0.005544188994828855
full_clean,30,0.6380754672290648,0.44929871543983396,strong,0.13130948647196536,0.13130948647196536,low_skew,0.0459947187165381,0.2681479513944118,0.9043854967921602,0.0066153558607665985,0.09581522728629381,0.1587758322591008,0.005538068966209675,0.008963766116165294,0.3131329265685034,1,0.09581522728629381,0.1587758322591008,0.005538068966209675,0.008963766116165294,0.3131329265685034,1,0.0016622545694615631,0.010243393400617272
full_clean,31,0.9511083489386436,0.05012729134008099,weak,0.2197395304401418,0.2197395304401418,mid_skew,0.12811127716411197,0.28041789267437583,0.07606942419842389,0.008149094956669718,0.12811127716411197,0.28041789267437583,0.07606942419842389,0.008573775551739724,0.04455017515098451,0,0.12811127716411197,0.28041789267437583,0.07606942419842389,0.008573775551739724,0.04534143492224489,0,0.01856301749104383,0.01025938987451572
full_clean,32,1.6736967033234607,0.5150347748416998,strong,-0.0662789744885789,0.0662789744885789,low_skew,0.04987334801009723,0.09106258603701851,0.04594243831011258,0.013438170087354508,0.04560640854436773,0.21395050350297784,1.0554059776615152,0.0152348177384443,0.0,0,0.04560640854436773,0.21395050350297784,1.0554059776615152,0.0152348177384443,0.0,0,0.04594243831011258,0.013438170087354508
full_clean,33,1.1799188119269988,0.16544563265881138,moderate,0.6622953908022537,0.6622953908022537,high_skew,0.10439142406355374,0.13651986547080389,0.3442973955527052,0.004481841617565392,0.10439142406355374,0.13651986547080389,0.3442973955527052,0.004481841617565392,0.050891634065391586,0,0.10439142406355374,0.13651986547080389,0.3442973955527052,0.004481841617565392,0.050891634065391586,0,0.040380592694284845,0.014600182191897237
full_clean,34,1.445351685257244,0.3683526727529538,strong,-0.0659122399281159,0.0659122399281159,low_skew,0.052847682824217035,0.07175236564475862,0.008332428653995416,0.01070339334511773,0.052847682824217035,0.07175236564475862,0.008332428653995416,0.01070339334511773,0.0,0,0.052847682824217035,0.07175236564475862,0.008332428653995416,0.01070339334511773,0.0,0,0.008332428653995416,0.01070339334511773
full_clean,35,0.7051563397220532,0.3493357422836462,strong,0.25964130291865484,0.25964130291865484,mid_skew,0.0377584441957613,0.30744212075534816,0.6918940688742271,0.0024352144103810033,0.0377584441957613,0.30744212075534816,0.6918940688742271,0.0024352144103810033,0.2466212134734812,0,0.0377584441957613,0.30744212075534816,0.6918940688742271,0.0024352144103810033,0.2466212134734812,0,0.0093863939150034,0.004819343493265371
full_clean,36,0.7986872159677585,0.22478587923702534,moderate,-0.6795381347102889,0.6795381347102889,high_skew,0.02574582778143535,0.2499496868779855,0.0045993257017955536,0.004092524781432917,0.02574582778143535,0.2499496868779855,0.0045993257017955536,0.004092524781432917,0.15797713876683217,0,0.02574582778143535,0.2499496868779855,0.0045993257017955536,0.004092524781432917,0.15797713876683217,0,0.0017343563129603723,0.004895422062964288
full_clean,37,0.6122003291316451,0.49069571484985686,strong,-0.25940544386294206,0.25940544386294206,mid_skew,0.05715940868910833,0.30938039083724567,1.0130302218343956,0.0022343853993334424,0.05715940868910833,0.30938039083724567,1.0130302218343956,0.0022343853993334424,0.34157688233820444,0,0.05715940868910833,0.30938039083724567,1.0130302218343956,0.0022343853993334424,0.34157688233820444,0,0.0049986005763030805,0.009860487932964875
full_clean,38,1.7970765955597965,0.5861612310220304,strong,-0.5436672757618073,0.5436672757618073,high_skew,0.14101155881249966,0.2511653229764498,0.03159641812799374,0.00945056463708546,0.16548567348679147,0.20414576945292304,0.055331125422359406,0.014132907666122857,0.0,0,0.16548567348679147,0.20414576945292304,0.055331125422359406,0.014132907666122857,0.0,0,0.055331125422359406,0.014132907666122857
full_clean,39,1.7293875485829429,0.5477673276703166,strong,0.5794909558736469,0.5794909558736469,high_skew,0.04073476797221651,0.1262380678829841,0.05588852338159067,0.010871293098268984,0.04073476797221651,0.1262380678829841,0.05588852338159067,0.010871293098268982,0.059499616706593116,0,0.04073476797221651,0.1262380678829841,0.05588852338159067,0.010871293098268982,0.059499616706593116,0,0.05588852338159067,0.010871293098268982
full_clean,40,1.2616583720267749,0.23242702384838998,moderate,-0.1214699237626339,0.1214699237626339,low_skew,0.09744767640982087,0.06999157808141342,0.0746294557121161,0.020334113674207187,0.09744767640982087,0.06999157808141342,0.0746294557121161,0.020334113674207187,0.09678398318003285,0,0.09744767640982087,0.06999157808141342,0.0746294557121161,0.020334113674207187,0.09678398318003285,0,0.0746294557121161,0.020334113674207187
full_clean,41,0.9287223230288059,0.07394548363236732,weak,-0.13089504070518043,0.13089504070518043,low_skew,0.019194073641373835,0.2249916342562511,0.14840669154743502,0.005553181282798889,0.019194073641373835,0.2249916342562511,0.14840669154743502,0.005553181282798889,0.053003844481827024,0,0.019194073641373835,0.2249916342562511,0.14840669154743502,0.005553181282798889,0.053003844481827024,0,0.024894131752815518,0.009165866485817834
full_clean,42,0.6692805503644701,0.40155194896538865,strong,-0.27365324793659546,0.27365324793659546,mid_skew,0.13349798216717368,0.07644523802185187,0.01264551250916146,0.004171935926309197,0.13349798216717368,0.07644523802185187,0.01264551250916146,0.004171935926309197,0.2816320961006388,0,0.13349798216717368,0.07644523802185187,0.01264551250916146,0.004171935926309197,0.2816320961006388,0,0.012322953022932848,0.013824113146401685
full_clean,43,0.7357043871189005,0.30692688887167424,strong,0.4326698947747272,0.4326698947747272,mid_skew,0.05399173707209026,0.26164219263404154,0.6052349612576134,0.004838790445538374,0.05399173707209026,0.26164219263404154,0.6052349612576134,0.004838790445538374,0.21284571706804709,0,0.05399173707209026,0.26164219263404154,0.6052349612576134,0.004838790445538374,0.21284571706804709,0,0.015491574815391873,0.011144731135404373
full_clean,44,1.7997314092039487,0.5876374366592212,strong,-0.5528432976441604,0.5528432976441604,high_skew,0.1900716895012581,0.10729857477952814,0.03425123177214595,0.008341425807842107,0.1900716895012581,0.10729857477952814,0.03425123177214595,0.008341425807842107,0.0,0,0.1900716895012581,0.10729857477952814,0.03425123177214595,0.008341425807842107,0.0,0,0.03425123177214595,0.008341425807842107
full_clean,45,1.4087735974140392,0.3427195368360236,strong,0.1950823771269223,0.1950823771269223,low_skew,0.0696661209313272,0.18536938978117146,0.010274797631087962,0.00396377889539059,0.0696661209313272,0.18536938978117146,0.010274797631087962,0.00396377889539059,0.039557142088875515,0,0.0696661209313272,0.18536938978117146,0.010274797631087962,0.00396377889539059,0.039557142088875515,0,0.010274797631087962,0.00396377889539059
full_clean,46,1.7538381591931207,0.5618066201336694,strong,0.15054534625066365,0.15054534625066365,low_skew,0.10699874848797068,0.12884060798735505,0.06029074538590784,0.009719698489427527,0.10699874848797068,0.12884060798735505,0.06029074538590784,0.009719698489427527,0.0,0,0.10699874848797068,0.12884060798735505,0.06029074538590784,0.009719698489427527,0.0,0,0.06029074538590784,0.009719698489427527
full_clean,47,1.59932185557895,0.4695796991369072,strong,-0.33197631129093375,0.33197631129093375,mid_skew,0.03796866811739804,0.25896644692441056,0.9810311299170044,0.011797580799036027,0.03796866811739804,0.25896644692441056,0.9810311299170044,0.011797580799036027,0.0,0,0.03796866811739804,0.25896644692441056,0.9810311299170044,0.011797580799036027,0.0,0,0.06341151930671196,0.015851977067874338
full_clean,48,1.1153205087290037,0.10914181538062737,moderate,0.283385479099378,0.283385479099378,mid_skew,0.034191891942297256,0.049722958149903,0.22236495031438597,0.002853625195761572,0.034191891942297256,0.049722958149903,0.22236495031438597,0.002853625195761572,0.015704758078765278,0,0.034191891942297256,0.049722958149903,0.22236495031438597,0.002853625195761572,0.015704758078765278,0,0.007599559439763315,0.005036991197949681
full_clean,49,1.36352888622739,0.31007610843105426,strong,0.014177852167862735,0.014177852167862735,low_skew,0.07911099327561671,0.17006047778501854,0.027241058488499004,0.013905304921994674,0.07911099327561671,0.17006047778501854,0.027241058488499004,0.013905304921994674,0.0,0,0.07911099327561671,0.17006047778501854,0.027241058488499004,0.013905304921994674,0.0,0,0.09683286060887397,0.030338870093373067
full_clean,50,0.6740721647187031,0.3944181044857568,strong,0.5875021996787346,0.5875021996787346,high_skew,0.03136182805330559,0.1346433954080373,0.005805208482663082,0.007957860813166866,0.03136182805330559,0.1346433954080373,0.005805208482663082,0.007957860813166866,0.27604527274915586,0,0.03136182805330559,0.1346433954080373,0.005805208482663082,0.007957860813166866,0.27604527274915586,0,0.005805208482663082,0.007957860813166866
full_clean,51,1.7869143793772149,0.5804903219780614,strong,-0.4596115961957424,0.4596115961957424,high_skew,0.05323514818014585,0.09731520046962143,0.03691871555411308,0.0101301884706479,0.05323514818014585,0.09731520046962143,0.03691871555411308,0.0101301884706479,0.0,0,0.05323514818014585,0.09731520046962143,0.03691871555411308,0.0101301884706479,0.0,0,0.03691871555411308,0.0101301884706479
full_clean,52,1.5171770279155,0.416851389612983,strong,-0.5669546431803052,0.5669546431803052,high_skew,0.09799954927319848,0.15377366933686912,0.0032952279038576116,0.004997744428560066,0.09799954927319848,0.15377366933686912,0.0032952279038576116,0.004997744428560066,0.07997405837072386,0,0.09799954927319848,0.15377366933686912,0.0032952279038576116,0.004997744428560066,0.07997405837072386,0,0.0032952279038576116,0.004997744428560066
full_clean,53,0.697272815868578,0.36057853035867166,strong,0.2243513164782512,0.2243513164782512,mid_skew,0.15533518695732484,0.1205949130991214,0.007499669634983719,0.004343711396092037,0.15533518695732484,0.1205949130991214,0.007499669634983719,0.004343711396092037,0.25411219517335476,0,0.15533518695732484,0.1205949130991214,0.007499669634983719,0.004343711396092037,0.25411219517335476,0,0.007499669634983719,0.004343711396092037
full_clean,54,1.1062072774776703,0.10093729736503604,moderate,0.6856794462420326,0.6856794462420326,high_skew,0.026294652408189696,0.1674848240113719,0.2205851859631024,0.008564625195332394,0.026294652408189696,0.1674848240113719,0.2205851859631024,0.008564625195332394,0.05023198593691341,0,0.026294652408189696,0.1674848240113719,0.2205851859631024,0.008564625195332394,0.05023198593691341,0,0.008016578255672702,0.008930456827765521
full_clean,55,1.6612364438249996,0.5075621707862893,strong,0.21069958528003116,0.21069958528003116,mid_skew,0.015752261491798814,0.4159795627335347,0.0016635403466598309,0.0043498982522248795,0.14682793406719996,0.05587859093092327,0.014450260991473174,0.00671697070242121,0.0,0,0.14682793406719996,0.05587859093092327,0.014450260991473174,0.00671697070242121,0.0,0,0.014450260991473174,0.00671697070242121
full_clean,56,0.8911530888639315,0.11523904936339256,moderate,0.575419890103175,0.575419890103175,high_skew,0.22514789053709416,0.1300702640433847,0.01600145619469362,0.007551250724104349,0.2086060565129276,0.04367060282341253,0.001802469550686192,0.007907802695690172,0.07679893320756576,1,0.22514789053709416,0.1300702640433847,0.01600145619469362,0.008797440799116001,0.07659561651283822,0,0.0023075560010457075,0.011006028793873987
full_clean,57,0.9239876142598412,0.07905661191098506,weak,-0.32927677936777766,0.32927677936777766,mid_skew,0.058809102448451056,0.3122291096676888,0.14688730613706535,0.0066010239723723494,0.10956327755309747,0.3123801376948492,0.15158052388400034,0.011653850671591975,0.06088947554070605,0,0.10956327755309747,0.3123801376948492,0.15158052388400034,0.012835703618078976,0.061583681829716165,0,0.03232358438895411,0.013362391354911192
full_clean,58,1.3926176100593919,0.331185148900465,strong,0.489192890593625,0.489192890593625,high_skew,0.11117713523559124,0.21693110485449663,0.6867098340115378,0.005863982587551454,0.11117713523559124,0.21693110485449663,0.6867098340115378,0.005863982587551454,0.03936021522299436,0,0.11117713523559124,0.21693110485449663,0.6867098340115378,0.005863982587551454,0.03936021522299436,0,0.009679840819180496,0.006222015571594516
full_clean,59,1.6655145155929352,0.5101340940701986,strong,0.34803434684691703,0.34803434684691703,mid_skew,0.05207015781496277,0.10774675176792504,0.02803289821427768,0.01933172801955335,0.05207015781496277,0.10774675176792504,0.02803289821427768,0.01933172801955335,0.11099464792395221,0,0.05207015781496277,0.10774675176792504,0.02803289821427768,0.01933172801955335,0.11099464792395221,0,0.009380791408586386,0.019429329438063702
full_noisy,0,1.354744647524702,0.3036129845610627,strong,-0.532271291849122,0.532271291849122,high_skew,0.05151298012359971,0.09945823982927078,0.012503309685979236,0.004855387333596654,0.05151298012359971,0.09945823982927078,0.012503309685979236,0.004855387333596654,0.040948157899657014,0,0.05151298012359971,0.09945823982927078,0.012503309685979236,0.004855387333596654,0.040948157899657014,0,0.012503309685979236,0.004855387333596654
full_noisy,1,0.858811521510161,0.15220579724290878,moderate,-0.6572739544635497,0.6572739544635497,high_skew,0.11752750007955182,0.08399478855102771,0.2821647153795217,0.005792930694850083,0.11752750007955182,0.08399478855102771,0.2821647153795217,0.005792930694850083,0.10551234654765608,0,0.11752750007955182,0.08399478855102771,0.2821647153795217,0.005792930694850083,0.10551234654765608,0,0.022640687821158467,0.013459729445152408
full_noisy,2,0.9607761123381727,0.04001387078795242,weak,0.050629029911805866,0.050629029911805866,low_skew,0.14836440804952924,0.10747901392585146,0.006285363602223648,0.006608216718682714,0.14836440804952924,0.10747901392585146,0.006285363602223648,0.06605235341899733,0.056453552767336705,0,0.10166372454632223,0.1273571597290003,0.014171179774516762,0.008156629766088531,0.060360162819220624,0,0.014171179774516762,0.00978959193888845
full_noisy,3,1.1645580720709283,0.15234167777290514,moderate,0.513885786250502,0.513885786250502,high_skew,0.058964639504328065,0.2562435081152992,0.0019560136983047816,0.006406004602891626,0.058964639504328065,0.2562435081152992,0.0019560136983047816,0.006406004602891626,0.04109497936177506,0,0.058964639504328065,0.2562435081152992,0.0019560136983047816,0.006406004602891626,0.04109497936177506,0,0.02358183518124557,0.011091289825160512
full_noisy,4,1.4571587230428455,0.37648845953837146,strong,0.07060096761909578,0.07060096761909578,low_skew,0.03388282281078711,0.21296015539633975,0.005804843908194135,0.006527373028776408,0.03388282281078711,0.21296015539633975,0.005804843908194135,0.0071054312351477005,0.0,0,0.03388282281078711,0.21296015539633975,0.005804843908194135,0.0071054312351477005,0.0,0,0.005804843908194135,0.006527373028776408
full_noisy,5,1.2630498671922912,0.23352932571820417,moderate,0.21238475633371212,0.21238475633371212,mid_skew,0.12430527280876262,0.2570082802132336,0.45635458935756157,0.010124624101887424,0.12430527280876262,0.2570082802132336,0.45635458935756157,0.010124624101887426,0.0,0,0.12430527280876262,0.2570082802132336,0.45635458935756157,0.010124624101887426,0.016698842792198174,0,0.04049121819185042,0.013333948581369073
full_noisy,6,0.7644545453951758,0.26859271202527246,strong,0.27439701154477203,0.27439701154477203,mid_skew,0.048884502052960264,0.31655498330740145,0.5364839325819551,0.003779484016703041,0.09793718131482398,0.09030102918893716,0.0013856887557553987,0.05378596101636612,0.1895284088311865,1,0.048884502052960264,0.31655498330740145,0.5364839325819551,0.003779484016703041,0.1895284088311865,0,0.009543404992911841,0.009847254178936244
full_noisy,7,1.0044397059268624,0.004429879506047961,weak,0.6142468711965211,0.6142468711965211,high_skew,0.09365040026825966,0.05376978482147382,0.015621073822223552,0.0035255212435600027,0.041710960070159626,0.2989029029334123,0.009489802653324553,0.010937076140666805,0.06937810429532769,1,0.09365040026825966,0.05376978482147382,0.015621073822223552,0.008703976915408798,0.06937810429532769,0,0.036498469646906395,0.01319713343074778
