condition,trial,true_rho,true_t,true_h,true_w1,true_w2,true_w3,true_alpha,rotation_shift,canonical_best_score,canonical_gap_top2,canonical_gap_topk,canonical_alpha_best_error,canonical_alpha_span_topk,canonical_alpha_std_topk,canonical_geometry_dispersion_topk,canonical_weight_dispersion_topk,canonical_near_tie_diverse,pose_best_score,pose_gap_top2,pose_gap_topk,pose_alpha_best_error,pose_alpha_span_topk,pose_alpha_std_topk,pose_geometry_dispersion_topk,pose_weight_dispersion_topk,pose_near_tie_diverse,alpha_span_ratio_pose_over_canonical,alpha_error_ratio_pose_over_canonical,geometry_dispersion_ratio_pose_over_canonical,weight_dispersion_ratio_pose_over_canonical
full_clean,22,0.13788729196399693,-0.31197794139669777,1.2065853431799338,0.25612045262049604,0.38418293668418313,0.3596966106953208,0.6084989003345783,55,3.717587520418517e-05,0.00019898435149651107,0.001322385692629251,0.002584134662253712,0.058592623604582394,0.019567193000583055,0.0373070100934888,0.13700074523285027,0,3.717587520418517e-05,0.00010639016198539641,0.00029574331668065637,0.002584134662253712,1.0837711677595054,0.41514724596494285,0.06144017673528513,0.16392187306739456,0,18.496716840560563,1.0,1.6468802131642357,1.1965035138224132
full_clean,23,0.06928506771991536,-0.5424586510266041,1.3303290411301736,0.5499587207829318,0.2769483357847517,0.17309294343231646,0.9804243388995888,7,6.085806682343851e-05,1.5645186248987116e-05,0.0004858687438928567,0.010587168720337492,0.090270896217725,0.025866709304032735,0.06537452121773175,0.16016327685960896,0,1.4948938277848393e-05,3.5182109345630535e-05,0.0001056689782750732,0.03531235049571957,0.06144645051098396,0.020805837594582745,0.09051087150178312,0.1798809412990469,0,0.6806894922454392,3.335391305126372,1.3844976577393817,1.1231097716408578
full_clean,24,0.18843304584428613,0.3157771020379724,0.676760559363356,0.7576781427393935,0.040714787245556175,0.20160707001505035,0.891913370584971,32,7.839606019193369e-05,6.525024767349368e-07,0.00042428318872237097,0.01696531661477585,0.09323567675679034,0.02291725975881699,0.08076553294586218,0.15995422329701756,0,7.83960601919337e-05,6.525024767349232e-07,0.00012658646381715177,0.01696531661477585,0.24349179165850043,0.08918113857256749,0.09190294951623497,0.15433123298490745,0,2.61157316735803,1.0,1.137898137536445,0.9648462529078158
full_clean,25,0.135448357436722,-0.5438962636532897,1.387541489520474,0.4591380258629907,0.02466148597103858,0.5162004881659708,1.6282238984293116,32,0.00030990856608020985,0.0002009495152724114,0.000999448946223231,0.00546151960392649,0.23764011702194154,0.07235549076396254,0.06305381588509058,0.1026976151825818,0,7.488437072536254e-05,0.0001778131892066267,0.0007492784663319884,1.0181211549910756,1.1143086949507761,0.49612794225182905,0.054996915590642764,0.12293402542767758,0,4.689059696296526,186.4171931671014,0.8722218444458503,1.19704849240285
full_clean,26,0.0677707264426177,0.6887390585062766,1.3880067239135645,0.6154185664309146,0.05590093980614199,0.3286804937629434,0.9171864892072734,42,2.2819300737687716e-05,5.5607880953446915e-05,0.0006382903829546122,0.010031944148648275,0.07946390571921669,0.024019772163578406,0.07788027535893059,0.16839767043618512,0,2.281930073768772e-05,3.437636315294128e-05,0.00016635653591903882,0.010031944148648275,0.19312045384289744,0.08057813286342694,0.09302743113545826,0.15023318311669323,0,2.4302914901424897,1.0,1.194492837971081,0.8921333812252743
full_clean,27,0.1779840325918987,-0.6693849482000156,1.359667423082762,0.12221565730000039,0.36614192447916777,0.5116424182208319,0.9052242871850623,24,0.0006386854958073757,4.3072377167630255e-05,0.0014449640177192254,0.012032070197959377,0.10567433103972002,0.029557052173682537,0.0858313391259747,0.10171674429024984,0,0.0003540846021708251,0.00018963088083063997,0.0006630849430428847,0.012032070197959377,0.2855687895215391,0.08717095071202371,0.06515975964779797,0.158397868118794,0,2.702347738678391,1.0,0.7591604687905773,1.5572447705050798
full_clean,28,0.2022092293278522,-0.1490216669426565,1.0786919876260934,0.22711331488635916,0.24575857561675768,0.5271281094968832,1.040742843280923,1,8.166747909071281e-05,9.022991320939973e-05,0.0008392702566314141,0.014861110560798085,0.06256617367845885,0.023448756219445713,0.07757730448979089,0.10673182410305615,0,7.317017103466713e-05,2.3109459232665877e-05,0.00030216736235423646,0.014861110560798085,0.16761699505889893,0.04846702260936486,0.06792841856318317,0.15701099074751865,0,2.679035414892384,1.0,0.8756223100291206,1.4710794279681276
full_clean,29,0.14402850099111414,-0.24279260770102065,1.2240789189594459,0.5522760146128017,0.3559080264527067,0.09181595893449157,1.671029332606176,1,6.63026041577512e-05,7.491391637662116e-05,0.0007170604843914237,0.03250821886591915,0.14223282200872167,0.046154163996756044,0.060393904912298534,0.1526392220641647,0,6.63026041577512e-05,7.491391637662113e-05,0.0005550522293416014,0.03250821886591915,0.14223282200872167,0.043133298970780276,0.05972025423167743,0.13914929128679973,0,1.0,1.0,0.9888457174345764,0.9116221204816268
full_clean,30,0.1473184394529592,-0.5508339071134362,0.6394795030834826,0.3506767468520036,0.49455977367621545,0.15476347947178098,0.856615625936242,12,5.614353613990876e-05,6.19531663994078e-06,0.0008244763807683354,0.007040062075848286,0.09792445212002898,0.028933510061832615,0.07566266798472542,0.17046975137543574,0,5.6143536139908756e-05,6.195316639940759e-06,0.000261199507983402,0.007040062075848286,0.3053548205153892,0.10774802093828287,0.07571118660698611,0.1477528617637891,0,3.1182693791445115,1.0,1.0006412491596317,0.866739468859693
full_clean,31,0.21955866645405347,0.01916405663718026,1.0508256354962873,0.07473504639326885,0.4580888097902958,0.4671761438164353,1.19282869180806,55,5.853456907053761e-05,0.00022981000383374397,0.0012518872562895873,0.011005511492962139,0.2000356475900955,0.06261918796065853,0.060059801608886694,0.11009589054749441,0,5.8534569070537606e-05,6.845159315163957e-05,0.0003657219274127437,0.011005511492962139,0.41586337116571115,0.17485122589212598,0.06636014360944836,0.18262096144199033,0,2.0789463086993405,1.0,1.1049011457212248,1.6587445774209821
full_clean,32,0.1122012439625332,0.550929394906843,1.0007859560419456,0.5525579632834009,0.34428332338576534,0.10315871333083376,1.6326010291651873,62,0.0001256881438555833,8.745147181083405e-05,0.0006491234677169719,0.00592008457506954,0.16583871518115845,0.048918129866006986,0.07282504202838959,0.15797960744715653,0,0.00012568814385558325,8.745147181083405e-05,0.00046288591716563577,0.00592008457506954,0.1433325129540517,0.049965390963558044,0.07115046368473409,0.14144342159755013,0,0.8642886119654178,1.0,0.9770054599762167,0.8953270860915534
full_clean,33,0.077731269826642,0.22218387207964332,0.6243274844233986,0.6008979757371605,0.05397272487872933,0.34512929938411013,1.3083296808608524,40,0.0001561409435181403,2.8410085571115658e-05,0.00047981337345943053,0.03356868271249436,0.13348352527726304,0.04236533018760226,0.07718976484663526,0.14736912075439523,0,8.096172483783143e-05,2.396075304308997e-05,0.00015738067527650506,0.018674445450599153,0.600601938358502,0.2743228478981051,0.0800174893475443,0.14561331864496238,0,4.499446183422051,0.5563055783433668,1.036633412558353,0.9880856851120183
full_clean,34,0.10538134674533901,0.4579799491178211,1.026455272307528,0.2438066163708908,0.7155883236330295,0.04060505999607977,0.9166912097301213,28,9.737196259462307e-05,0.00010064651112578792,0.0006353367388064488,0.023230564865144077,0.11159474999454722,0.039993264667342966,0.09003089184931944,0.1428132780722731,0,1.5828533037657438e-05,3.99546717925095e-05,0.00015179447662417154,0.15418371066678527,0.21354522853868285,0.08485093854545799,0.07961716860555945,0.13280200311678794,0,1.9135777314713924,6.637105535824818,0.8843316662775156,0.9298995507237166
full_clean,35,0.18019096979703056,0.5511563122670055,1.391130617799616,0.40279747733199145,0.22199284527603555,0.375209677391973,1.2416247769157154,44,6.424265746132972e-05,3.6738219738937535e-05,0.0005481790217959717,0.019765206701159332,0.1685049004174357,0.045410571988886,0.06442083101155525,0.15349209503992955,0,5.4122664628503953e-05,1.0119992832825755e-05,0.00014209366948826524,0.43833823524616133,0.4943713778956327,0.20996389753225292,0.049093890308238346,0.1899604252705954,0,2.9338694404194228,22.177265427760517,0.7620809843237245,1.237590934055457
full_clean,36,0.21616059448557232,-0.4377364256246508,0.5758317725757097,0.2326692438931592,0.48262820651397853,0.28470254959286223,1.4010775922719942,50,6.642559117250151e-05,7.673719521332346e-06,0.0003824757972863788,0.03778274887890776,0.09476387263647523,0.030494385411838784,0.05397221397142704,0.2143287561419749,0,1.8574264083738478e-05,6.381734605095082e-06,0.00028111522999179543,0.6964007052617693,0.7546590091683845,0.3593886302483256,0.05541239638810012,0.21436007904498822,0,7.963572912045716,18.431710924308515,1.0266837750520206,1.0001461441925812
full_clean,37,0.06051562871208183,-0.41500123968314245,0.9620897912975411,0.20180988447924028,0.5122932921419739,0.28589682337878575,1.5297264679747817,63,7.906313282070702e-06,9.339766521804998e-06,0.0004334059640886379,0.004508603136747391,0.08998929500799169,0.025687379921208002,0.08132663457120722,0.15316795550524323,0,7.906313282070702e-06,9.339766521804995e-06,0.00016370351481548938,0.004508603136747391,0.9227821132705393,0.3574576370077373,0.06888883366455555,0.19682525179944407,0,10.254354289458426,1.0,0.8470636222409831,1.2850289158080874
full_clean,38,0.1603744177867111,0.6593265226482014,0.8854624369911224,0.2927390188669068,0.5867695125110531,0.12049146862204008,0.6442355093428238,11,0.00019586135248005052,0.00010229522959336152,0.0008998010964548759,0.012857582017442026,0.09812394545677006,0.028564078363749284,0.08594638157607426,0.18977874887331803,0,5.513843306560272e-05,1.4231987360934054e-05,0.00030267371768429583,0.8982254546784012,0.910965933137323,0.42525775509580566,0.06802699536508172,0.12296292238629931,0,9.283829027631818,69.85959362031744,0.791505053704542,0.6479277744020754
full_clean,39,0.17422665747180074,-0.41701371845456214,0.8607968898130771,0.4774010293032867,0.13649703394801585,0.3861019367486975,0.6444890184526214,31,3.85607073841938e-05,0.00015995843945515207,0.0006165651109845383,0.0071461375380089676,0.06569718266382885,0.01993837873103925,0.06711823622986547,0.16752225096884862,0,2.9924217024300688e-05,8.636490359893099e-06,0.00017217079563829367,0.010575713235443485,0.953751954199939,0.446022976734252,0.07774220846497118,0.15067299358306943,0,14.517395046911957,1.4799201917389984,1.1582874168314092,0.8994207796974244
full_noisy,0,0.19945025064041902,0.32501465423932263,0.5854482348544482,0.270134129806992,0.38631789105420145,0.34354797913880664,1.5149339234602597,26,0.00016354744435631875,0.00021152975798342222,0.0005707842882107685,0.031944207954474946,0.15612988863185606,0.04847125133331664,0.06269460325850411,0.1634358138736525,0,0.00016354744435631872,4.412086750653471e-05,0.00013515849574885952,0.031944207954474946,0.9231900448737714,0.4302005987138055,0.06947005844484132,0.15319335903027897,0,5.9129616562437475,1.0,1.1080707881410536,0.9373304136919973
full_noisy,1,0.19390542906847394,-0.6632415933236321,0.870378629881376,0.5057764208071854,0.3427239157193333,0.15149966347348126,0.7623353422663554,57,0.0007535009209246643,3.547114827313295e-05,0.0013230952100861924,0.044359935568374254,0.14878615696365483,0.04818541384135751,0.07519248533553292,0.16323695922339607,0,0.0004879445649459917,0.00026555635597867245,0.0006072755058280946,0.005730861194343295,0.6456967815992662,0.26393540038128377,0.07441148282775459,0.16293950599667167,0,4.339763824647986,0.12919002520889653,0.9896132904200033,0.9981777826042612
full_noisy,2,0.17371352153789762,-0.5025297262223898,0.6517782903391754,0.3339722416057626,0.3200125339345033,0.34601522445973404,1.1918648673769872,25,0.0004318675845953633,4.1698988089469734e-05,0.00035459804939794854,0.028434537244296454,0.14407761740006708,0.04736368295741523,0.06814278830886078,0.1528057730128538,0,0.00020771644478452875,4.1747975106483045e-06,0.0002658501279003042,0.3550006977748087,0.41561553272634044,0.17365791368652536,0.05874151217729548,0.20579724413479997,0,2.8846641152614376,12.484841751592654,0.8620356406762588,1.3467897192437133
full_noisy,3,0.12552046833738234,-0.2648381938885409,0.7045354024455942,0.24538557195330635,0.3942755607429986,0.3603388673036951,0.9274448326781738,31,0.00023054490067164825,2.621922775162034e-05,0.0003841762424132702,0.01627886364866915,0.08945986940298767,0.033190096222507355,0.09614697781442794,0.0954264005020597,0,0.00013904583364118497,1.5540061233030938e-05,0.0002015765657472544,0.14631428769891197,0.20017193703915837,0.07187804454888017,0.09090763477951012,0.159504187192703,0,2.237561248132934,8.987991475122014,0.9455069399577988,1.6714890884861602
