split,observation_seed,condition,geometry_skew_bin,bank_seed,cluster_id,cluster_size,cluster_mass_layer1,cluster_mass_layer2,cluster_best_score,cluster_mean_score_gap,cluster_center_rho12,cluster_center_rho13,cluster_center_rho23,cluster_center_alpha,cluster_geometry_span,cluster_alpha_span,cluster_rank_by_mass
calibration,20260412,sparse_partial_high_noise,low_skew,20260328,14,1,0.010353324732864932,0.0007782893506765471,0.0022557972475299656,0.0004495027412002874,0.42360237161174696,0.2417067811709107,0.36355169113117763,1.05672746920185,0.0,0.0,15
calibration,20260412,sparse_partial_high_noise,low_skew,20260328,15,1,0.009193159636892356,8.480063282329592e-05,0.0023627604552492487,0.0005564659489195704,0.4396841252830067,0.32545034938996625,0.48990921346925803,1.0540561318907462,0.0,0.0,16
calibration,20260412,sparse_partial_high_noise,low_skew,20260328,16,2,0.00723038322971516,0.0008516722445557236,0.002578911339817673,0.0009497446053772648,0.34552587992641587,0.2670797362816756,0.34986877724042453,0.9507015290464866,0.039612272563406735,0.032720100121000656,17
calibration,20260412,sparse_partial_high_noise,low_skew,20260328,17,1,0.0,0.0,0.002818417732433648,0.00101212322610397,0.3984827110723264,0.20328287890427363,0.39023739367958993,1.2071596164823375,0.0,0.0,18
calibration,20260412,sparse_partial_high_noise,mid_skew,20260324,0,6,0.23670059700043264,0.10585333107372992,0.0022229029622930917,0.0007079269780504322,0.4103503043778864,0.31020325580874436,0.3768828010748127,0.9409655732386706,0.1507493467477564,0.3724167418809927,1
calibration,20260412,sparse_partial_high_noise,mid_skew,20260324,1,1,0.09773686514155402,0.04860885403493643,0.0022879166169420743,6.501365464898264e-05,0.428948550812442,0.16595398302168904,0.3951217190232218,0.9458396500453657,0.0,0.0,4
calibration,20260412,sparse_partial_high_noise,mid_skew,20260324,2,2,0.13836356763419566,0.26688156392169365,0.0024279261233295475,0.0003961426429092093,0.3003842691402355,0.22559982882419122,0.3098668498793249,0.9702605072584176,0.07816652569868292,0.1708570625662284,3
calibration,20260412,sparse_partial_high_noise,mid_skew,20260324,3,1,0.05986805149969412,0.06885443488582822,0.0027290388540385574,0.0005061358917454657,0.3866378173571434,0.25354074368418256,0.2537811995277392,1.0312299029571677,0.0,0.0,6
calibration,20260412,sparse_partial_high_noise,mid_skew,20260324,4,8,0.1877982946380851,0.07217895300331664,0.0028617146676484535,0.0008459831006836162,0.24912795252733122,0.1462915410445198,0.21153010117982404,1.0032710664517779,0.17397873571726255,0.4135406210734504,2
calibration,20260412,sparse_partial_high_noise,mid_skew,20260324,5,2,0.09051376971227948,0.1294054142435257,0.0028648263833188654,0.0007665460513738389,0.33189043209966973,0.15717391895933397,0.28732429539331417,1.0061487884763667,0.06679928908416913,0.30612425091539375,5
calibration,20260412,sparse_partial_high_noise,mid_skew,20260324,6,1,0.050649179669632505,0.09822090438840222,0.002879536821982632,0.0006566338596895403,0.34493957821609655,0.20802577927739724,0.22674048484300738,1.069572570783417,0.0,0.0,7
calibration,20260412,sparse_partial_high_noise,mid_skew,20260324,7,4,0.049095392891203855,0.04528198759472921,0.0029075788737015712,0.0009127220858444657,0.27946452619739187,0.20128245910988782,0.2328832179385086,1.1147361215531402,0.11068251529581224,0.12846741779680054,8
calibration,20260412,sparse_partial_high_noise,mid_skew,20260324,8,3,0.04772739847450074,0.05638555618858324,0.002933012490992837,0.0008652133926036303,0.3891765095222029,0.18145490055341343,0.3486747656586123,1.0174744458997156,0.04478482607944101,0.3344465515589284,9
calibration,20260412,sparse_partial_high_noise,mid_skew,20260324,9,1,0.041546883338421894,0.1083290006652548,0.003057827295312867,0.0008349243330197753,0.34236872713340677,0.252132228728632,0.29869953614250216,0.8494792038805586,0.0,0.0,10
calibration,20260412,sparse_partial_high_noise,mid_skew,20260324,10,3,0.0,0.0,0.00318511774792319,0.0009816812299114953,0.1485502218937809,0.08962759183162732,0.12285663377439836,0.922445769168871,0.08048822202216692,0.39582703242776673,11
calibration,20260412,sparse_partial_high_noise,mid_skew,20260324,11,1,0.0,0.0,0.003192438943358995,0.0009695359810659031,0.3048117424341409,0.12178060592916956,0.2737401351567896,1.122618408218449,0.0,0.0,12
calibration,20260412,sparse_partial_high_noise,mid_skew,20260324,12,1,0.0,0.0,0.003207771482481803,0.0009848685201887114,0.18532721256131893,0.12056472862322705,0.19306426333227286,1.2415368654462684,0.0,0.0,13
calibration,20260412,sparse_partial_high_noise,mid_skew,20260325,0,2,0.14037477584404762,0.16809885477647635,0.0020167200314926362,0.0004584747665828293,0.42981244613148484,0.25264531292892417,0.42108257318603626,0.9602739519726707,0.03325753440184303,0.1680639902194956,4
calibration,20260412,sparse_partial_high_noise,mid_skew,20260325,1,1,0.12842719952059972,0.19849829329572577,0.0020967782833059417,8.005825181330549e-05,0.43190855291717634,0.27607662016590756,0.3365191696875445,0.9942535155032743,0.0,0.0,5
calibration,20260412,sparse_partial_high_noise,mid_skew,20260325,2,2,0.11317831523753959,0.16056005309904847,0.0022105361387695015,0.0006776401706962321,0.3406324140448075,0.18557126197172052,0.32326563495728466,1.0736680480891234,0.05830481136197871,0.16432340813138757,6
calibration,20260412,sparse_partial_high_noise,mid_skew,20260325,3,4,0.16740295311033132,0.12408504856090738,0.0023270399823686273,0.0007699065063281608,0.4258885634190819,0.32961723587439007,0.37129884046941675,0.9735499069034056,0.10124234593343501,0.16304058467344668,2
calibration,20260412,sparse_partial_high_noise,mid_skew,20260325,4,2,0.14462110234314335,0.16824658921243013,0.0023876320682455487,0.000635298674477313,0.3950799401310244,0.2847740069635602,0.4177824448594135,1.0686066813961046,0.04043424641855966,0.1076588469145177,3
calibration,20260412,sparse_partial_high_noise,mid_skew,20260325,5,6,0.1846964077977416,0.04808663295835045,0.0026851112375149092,0.0009092110746832688,0.2994890956873335,0.15877386469577215,0.24178723038136143,0.9870396712939506,0.12489617705522683,0.39605762618914364,1
calibration,20260412,sparse_partial_high_noise,mid_skew,20260325,6,2,0.06186275934315123,0.08308080733790213,0.0027541777308226606,0.0009322998429266728,0.4125835775276566,0.2507333781542794,0.28909746822946214,0.963534201302194,0.047680352002966296,0.3795032566297893,7
calibration,20260412,sparse_partial_high_noise,mid_skew,20260325,7,1,0.05943648680344557,0.04934372075915943,0.002790186801724396,0.0007734667702317599,0.30694542129804775,0.2481382293354501,0.26367484040927963,0.8986403002011397,0.0,0.0,8
calibration,20260412,sparse_partial_high_noise,mid_skew,20260325,8,1,0.0,0.0,0.0030410527410190107,0.0010243327095263745,0.2136853161356248,0.1555267286518569,0.19871963717250188,1.087578871215228,0.0,0.0,9
calibration,20260412,sparse_partial_high_noise,mid_skew,20260325,9,2,0.0,0.0,0.0030993443606881724,0.0011150227072188796,0.3635489106199581,0.2846808440743336,0.3031953564660066,0.9526259449916272,0.03668066213997758,0.3326652963392656,10
calibration,20260412,sparse_partial_high_noise,mid_skew,20260325,10,2,0.0,0.0,0.003112048727499924,0.0010958966762826554,0.35860562408892427,0.19829488802293188,0.2523870681784356,1.2026152381824813,0.047539883697394834,0.08891620619384827,11
calibration,20260412,sparse_partial_high_noise,mid_skew,20260325,11,1,0.0,0.0,0.0031528834294859897,0.0011361633979933535,0.1303039561928539,0.08533651001872165,0.11479002962103307,1.2117580236680026,0.0,0.0,12
calibration,20260412,sparse_partial_high_noise,mid_skew,20260325,12,2,0.0,0.0,0.0031554192335857064,0.0011399044646863126,0.1986811612989307,0.12069815974609019,0.1436457155478944,1.1581534724690206,0.04096471790753045,0.03401699545969783,13
calibration,20260412,sparse_partial_high_noise,mid_skew,20260326,0,2,0.1263922225196896,0.04229737585333811,0.0021221228382237983,0.0003171193715956128,0.41960033773482264,0.3159693451797592,0.3701927740840969,1.0066472990966178,0.06820882666807895,0.12768507255800873,3
calibration,20260412,sparse_partial_high_noise,mid_skew,20260326,1,4,0.1545836539752632,0.15111900727300642,0.002317785288822716,0.0006202858451873486,0.39916047633989143,0.24554610752816283,0.3789669753135722,0.9971058497936921,0.10910545437435522,0.2929992183286395,2
calibration,20260412,sparse_partial_high_noise,mid_skew,20260326,2,12,0.4416365789777978,0.6230219759679037,0.0023551289511419106,0.0006810091787883863,0.3156474766046317,0.21761454918313514,0.2658559359757209,1.079941553351301,0.2316159231404912,0.23953908541706373,1
calibration,20260412,sparse_partial_high_noise,mid_skew,20260326,3,4,0.10475288532500093,0.05338370381656142,0.0024438582898153568,0.0007612412659304524,0.3113701271045896,0.13470158845794317,0.2732176572963505,0.8994591356861633,0.11107813260457589,0.11720759043219861,4
calibration,20260412,sparse_partial_high_noise,mid_skew,20260326,4,4,0.04930856047693827,0.03738776960469731,0.0026078226675375644,0.0008502715041024005,0.4144168655747595,0.2003467265337351,0.3430365789133559,0.9557619512563127,0.13507245790808886,0.40166778541492915,5
calibration,20260412,sparse_partial_high_noise,mid_skew,20260326,5,1,0.047335389700169,0.024547996952994176,0.0026445782122469005,0.0005224553740231022,0.25526672494033054,0.20562985157586794,0.23734145164858164,0.9162706683288714,0.0,0.0,6
calibration,20260412,sparse_partial_high_noise,mid_skew,20260326,6,1,0.040612546148290116,0.03609274306861839,0.002782441269798311,0.0006603184315745127,0.4368643128004518,0.25207039825984295,0.3206897729394819,0.9158574906646627,0.0,0.0,7
calibration,20260412,sparse_partial_high_noise,mid_skew,20260326,7,1,0.03537816287685101,0.03214942746288043,0.0029066253176486157,0.0007845024794248174,0.40396311221372655,0.2718127042933022,0.2788801789563545,1.0612103260358596,0.0,0.0,8
calibration,20260412,sparse_partial_high_noise,mid_skew,20260326,8,3,0.0,0.0,0.003114227510551735,0.0010567915838805913,0.22213287000672663,0.15606220705804066,0.16264997618264374,1.0789627568403501,0.06664623189996832,0.34763895321895255,9
calibration,20260412,sparse_partial_high_noise,mid_skew,20260326,9,3,0.0,0.0,0.0031655886647992616,0.0010628513445165091,0.14664500067936556,0.11280721997336425,0.13189369206759688,0.9476162094208237,0.04307400763411401,0.3912171966852288,10
calibration,20260412,sparse_partial_high_noise,mid_skew,20260326,10,2,0.0,0.0,0.0032106300643667224,0.0010926117990036743,0.37807036559636087,0.1757841507695236,0.2883034655147252,1.2021266371663297,0.06560363642712565,0.042919813553159325,11
calibration,20260412,sparse_partial_high_noise,mid_skew,20260327,0,4,0.4052834795484012,0.35797770309432475,0.0020642565026502153,0.0005584275740309223,0.4199955978710296,0.3341382690679506,0.3642060621692056,0.967708126997815,0.10627808850114719,0.30959520123884204,1
calibration,20260412,sparse_partial_high_noise,mid_skew,20260327,1,2,0.0941200344140513,0.195115605749391,0.00271663771257884,0.0008407512119169393,0.3237582932092755,0.24932048691362835,0.3264102996975894,0.9927332680099431,0.07780830892657518,0.26956388352825034,2
calibration,20260412,sparse_partial_high_noise,mid_skew,20260327,2,2,0.0878322939882648,0.0733464895716893,0.0027788652276448155,0.0008733615478824887,0.38281778645749226,0.15675583120421094,0.3422032791422926,0.9734947974314779,0.07972594537011703,0.12102644376193092,3
calibration,20260412,sparse_partial_high_noise,mid_skew,20260327,3,1,0.0869485827759481,0.11470961347706737,0.0027879663018965926,0.0007237097992463773,0.43858131591332916,0.2567565131912226,0.2641570540115939,0.896319192869568,0.0,0.0,4
calibration,20260412,sparse_partial_high_noise,mid_skew,20260327,4,3,0.08574502141601753,0.032448897222702444,0.0028005113265632577,0.0009259006126092815,0.28747453840804044,0.1485125692409872,0.24248975029247352,0.9901625840417755,0.10448463244636845,0.3411615053858046,5
calibration,20260412,sparse_partial_high_noise,mid_skew,20260327,5,1,0.08482751684361715,0.023540357987058905,0.0028101935660100005,0.0007459370633597852,0.2932852529666828,0.1098715845171534,0.2687119052608403,0.8952831116048999,0.0,0.0,6
calibration,20260412,sparse_partial_high_noise,mid_skew,20260327,6,2,0.08247914554656735,0.07063678343304144,0.002835460617009058,0.0008554480583627708,0.2980646280155689,0.2191978083763318,0.25556279041890373,1.0904669670637062,0.00868871924832341,0.0899050711396611,7
calibration,20260412,sparse_partial_high_noise,mid_skew,20260327,7,3,0.07276392546713244,0.13222454946472478,0.002948253276347351,0.0010071781248759295,0.3911574203456842,0.22000291771224678,0.29297509686745,1.0214744452242082,0.09182297183832273,0.3601889229458398,8
calibration,20260412,sparse_partial_high_noise,mid_skew,20260327,8,1,0.0,0.0,0.002992158847950934,0.0009279023453007186,0.3266362851235222,0.2567416253727865,0.2719357074500345,1.126141636978162,0.0,0.0,9
calibration,20260412,sparse_partial_high_noise,mid_skew,20260327,9,1,0.0,0.0,0.0030335722537288166,0.0009693157510786013,0.37966819350484865,0.2821065693672122,0.34942345647460393,1.01012173574643,0.0,0.0,10
calibration,20260412,sparse_partial_high_noise,mid_skew,20260327,10,1,0.0,0.0,0.0030546733189616318,0.0009904168163114165,0.24499719894565913,0.1660000631997079,0.1719546081627896,0.924639656871232,0.0,0.0,11
calibration,20260412,sparse_partial_high_noise,mid_skew,20260327,11,1,0.0,0.0,0.0030946229975043864,0.001030366494854171,0.4170794223833594,0.28556565955862023,0.4436663244933617,0.8655900209347395,0.0,0.0,12
calibration,20260412,sparse_partial_high_noise,mid_skew,20260327,12,3,0.0,0.0,0.003098384381057932,0.0010420347328643452,0.4210269557080479,0.21638272682710832,0.3563543519397976,1.184148012744085,0.05835077549947262,0.11951403288555255,13
calibration,20260412,sparse_partial_high_noise,mid_skew,20260327,13,1,0.0,0.0,0.003120784776736196,0.0010565282740859806,0.18331387026356125,0.11088299241323572,0.11759464786872517,1.1933643973131607,0.0,0.0,14
calibration,20260412,sparse_partial_high_noise,mid_skew,20260328,0,3,0.26094774179320757,0.298444291062156,0.0019694288227546245,0.00038360947346333167,0.4187597453567939,0.25186413792295265,0.34677857815575336,1.0393439371076005,0.1069618804082731,0.1865356569543858,1
calibration,20260412,sparse_partial_high_noise,mid_skew,20260328,1,4,0.14001643347093176,0.17679950253520138,0.0022488340677218103,0.0008317683430726596,0.340214714110084,0.2618821222309534,0.3133089271596698,1.0504833379751932,0.11566606996486024,0.24884352324106337,2
calibration,20260412,sparse_partial_high_noise,mid_skew,20260328,2,1,0.08082929096461147,0.0106580861662532,0.0023753614509437106,0.00040593262818908616,0.4396841252830067,0.32545034938996625,0.48990921346925803,1.0540561318907462,0.0,0.0,5
calibration,20260412,sparse_partial_high_noise,mid_skew,20260328,3,6,0.1369015529354346,0.16009435465441196,0.0024511094148345672,0.0008898927859231665,0.3071791519770219,0.2188511016440361,0.2994921568920022,1.0993130300516145,0.12395496454502776,0.12968636534127473,3
calibration,20260412,sparse_partial_high_noise,mid_skew,20260328,4,2,0.06302175638337433,0.05534747739391253,0.002599334915965254,0.0007954475454444139,0.4041846953762117,0.23558888425893787,0.2588872600009867,1.0197957025656408,0.05857868904281105,0.21358695249251913,6
calibration,20260412,sparse_partial_high_noise,mid_skew,20260328,5,4,0.11068056437317281,0.17257157000604756,0.002620609269932821,0.0008639749489897845,0.36929235118789294,0.20073047525365587,0.3132712494173485,0.9919020472333795,0.1528980041064212,0.19465455622277006,4
calibration,20260412,sparse_partial_high_noise,mid_skew,20260328,6,2,0.06084758410129046,0.01775561033240341,0.0026309320170326738,0.0008897681806975814,0.29853707119031025,0.12611028801482677,0.23834032739117916,1.0683424045813352,0.06455757372807854,0.29544560102452444,7
calibration,20260412,sparse_partial_high_noise,mid_skew,20260328,7,2,0.05143339274920438,0.011050570699411955,0.00278220805822829,0.0010108548791695707,0.23987000200600006,0.1623402249886715,0.23242867585694754,0.9815050594571268,0.06322307398166081,0.20373818329157273,8
calibration,20260412,sparse_partial_high_noise,mid_skew,20260328,8,3,0.04815475055080398,0.05439992946971986,0.0028414891061582714,0.0009951803313751962,0.34344890892114804,0.2205053224833371,0.2548231568640877,1.1511179785414505,0.05412347133013185,0.08247529168292883,9
calibration,20260412,sparse_partial_high_noise,mid_skew,20260328,9,3,0.047166932677968634,0.04287860768048211,0.002860143160146689,0.0010570010247006334,0.41187475633359555,0.18353339777795274,0.35812004717528173,1.1176273554731582,0.11392511912266796,0.2167415614444221,10
calibration,20260412,sparse_partial_high_noise,mid_skew,20260328,10,1,0.0,0.0,0.0031926727442254674,0.001223243921470843,0.21286002488624423,0.15468182952708973,0.17128142097404764,1.2023085794358022,0.0,0.0,11
calibration,20260412,sparse_partial_high_noise,high_skew,20260324,0,21,0.17855756840006787,0.03291612270147797,0.0032706396403962635,0.0003604379439358335,0.15274665567422138,0.08959627768399125,0.12897059489179807,0.8619014206495426,0.17265844481396542,0.8002012047226028,2
calibration,20260412,sparse_partial_high_noise,high_skew,20260324,1,31,0.21252782148510607,0.31167846772288377,0.0032771518194508647,0.000519974426486314,0.2398510786929444,0.14638351469174896,0.20124530716974262,0.9528486293902456,0.26834785683424806,0.8136637576970265,1
calibration,20260412,sparse_partial_high_noise,high_skew,20260324,2,17,0.11448435974994184,0.021564052368918556,0.003300855795341462,0.0005503499484296306,0.3949336919716646,0.2763770032504638,0.3494232999204876,1.1377183108667581,0.25041698382584765,0.801479475271894,3
calibration,20260412,sparse_partial_high_noise,high_skew,20260324,3,6,0.035090109158659843,0.002340468303231859,0.0033209772218861337,0.0006356794475846824,0.4244128386911221,0.2910964772485591,0.42024608045545525,0.9153205905540887,0.1823050872361642,0.7770517689808409,9
calibration,20260412,sparse_partial_high_noise,high_skew,20260324,4,17,0.11368702200620596,0.22774154965236892,0.0033369916425423115,0.0005400802572329017,0.28667834864606745,0.20388022757975796,0.24198683148359834,1.0551843948820525,0.2378616197030591,0.7691532026140775,4
calibration,20260412,sparse_partial_high_noise,high_skew,20260324,5,6,0.0398467004257321,0.04836726883400232,0.003339180967316874,0.000522589212588177,0.3233620540492594,0.24077766070540063,0.27003568356325114,1.0207617460768732,0.14434475245381112,0.943795075176606,8
calibration,20260412,sparse_partial_high_noise,high_skew,20260324,6,6,0.05207979045643514,0.12780241013908142,0.003389947949795734,0.0003396735041392442,0.2706062893162403,0.15618581941897017,0.2528321625840235,1.243811625443611,0.16241421655515526,0.608413976899601,6
calibration,20260412,sparse_partial_high_noise,high_skew,20260324,7,2,0.010577506741209644,0.02675970217106552,0.0034161514699738984,0.0006025180989070369,0.2780938079091484,0.1767368922312007,0.1867862726733709,1.0978179843485851,0.02488331794707459,0.6801092207002386,16
calibration,20260412,sparse_partial_high_noise,high_skew,20260324,8,4,0.019615593666456252,0.013235817688963085,0.0034262067632625437,0.0005847678065817768,0.21904731900006713,0.08426522922377176,0.1875096373879314,1.2387970570644482,0.08230395737177133,0.5637530385321954,13
calibration,20260412,sparse_partial_high_noise,high_skew,20260324,9,6,0.052628498888410716,0.07490190241815199,0.003498692200624121,0.00031951746449388916,0.314748376445642,0.12568234639581913,0.2673445118324433,1.003177529198253,0.11856902609739638,0.6442628743413776,5
calibration,20260412,sparse_partial_high_noise,high_skew,20260324,10,3,0.023389660972988863,0.011334595674677608,0.0035269501779364738,0.00043836349491750665,0.18289696110648782,0.1372092037529433,0.1510539054032504,1.092914258449118,0.09376691004553754,0.7090749653529878,11
calibration,20260412,sparse_partial_high_noise,high_skew,20260324,11,3,0.021140333189607022,0.02372872111686125,0.003527717902997939,0.0005401253694619787,0.35998576435145324,0.2007501406144089,0.2631975492380387,1.0706221411654269,0.0830807226411558,0.7404929922554548,12
calibration,20260412,sparse_partial_high_noise,high_skew,20260324,12,9,0.04333261517557436,0.018289824034990524,0.0035447145906526084,0.0007120564503536388,0.4015338445763812,0.19494159535632014,0.3353092958864047,1.051058748041518,0.1949186877949273,0.9094250166779569,7
calibration,20260412,sparse_partial_high_noise,high_skew,20260324,13,1,0.008433991850150936,0.0041414212221747865,0.003619965066695441,0.00034932542629917754,0.33262615173589366,0.2836973267216656,0.2893842928381934,1.3017154897338268,0.0,0.0,17
calibration,20260412,sparse_partial_high_noise,high_skew,20260324,14,2,0.01477321527673184,0.026529704037006583,0.003649815470350484,0.0004736123994167176,0.3034056717040899,0.1852345538603579,0.30042170794911927,0.7222065721049019,0.014282577702115934,0.07047268576388788,14
calibration,20260412,sparse_partial_high_noise,high_skew,20260324,15,4,0.02816469851606282,0.014134922591050364,0.0036573875675162035,0.0005230819387281952,0.3530275675797677,0.22165136978488303,0.3448942439519728,1.3645241682097553,0.08847555608794076,0.16178066936446786,10
calibration,20260412,sparse_partial_high_noise,high_skew,20260324,16,2,0.013087832851740314,0.011278258062133732,0.0036915339285964396,0.0005942867914125005,0.3620522419321506,0.1664227717746835,0.3079197820517293,1.2778079540194183,0.07834930926760807,0.17190797334866126,15
calibration,20260412,sparse_partial_high_noise,high_skew,20260324,17,1,0.007197332715270389,0.0016349392202103547,0.0037626687857526247,0.0004920291453563612,0.4277062575246159,0.19666915155231499,0.3803087548329198,0.6998744294862336,0.0,0.0,18
calibration,20260412,sparse_partial_high_noise,high_skew,20260324,18,1,0.00603654643072155,0.0007098222669038383,0.003920959377927932,0.0006503197375316684,0.4238984926743763,0.30184304253445304,0.32407994956163166,0.6816035033874029,0.0,0.0,19
calibration,20260412,sparse_partial_high_noise,high_skew,20260324,19,1,0.00534880204292669,0.0009100297738457016,0.004029822880046689,0.0007591832396504255,0.39665265547805095,0.2413329939680733,0.3958518914014964,1.19640789810669,0.0,0.0,20
calibration,20260412,sparse_partial_high_noise,high_skew,20260325,0,6,0.041489712149311866,0.009405203921891285,0.0032566580820592036,0.0005777678803588261,0.41202482211533337,0.20649129265840704,0.3457823745057325,1.213297509483034,0.16290095562811854,0.7997913011082372,8
calibration,20260412,sparse_partial_high_noise,high_skew,20260325,1,26,0.21657704878018588,0.4026639607946725,0.003258723497816217,0.0003751714389448491,0.2428954825304624,0.14538155829179253,0.19746352359858796,1.0879857539771431,0.234276187278976,0.7730380199169038,1
calibration,20260412,sparse_partial_high_noise,high_skew,20260325,2,28,0.19513031421437751,0.07738268060915857,0.003272123793254244,0.00048416533157791356,0.17376934296592086,0.1022768672416446,0.1423474600934394,1.0572858598091819,0.20543844488345656,0.777090055164118,2
calibration,20260412,sparse_partial_high_noise,high_skew,20260325,3,17,0.09854647608671646,0.19950116690852263,0.003277458680633589,0.0005864090095450735,0.29955459781089877,0.16903939647060248,0.22033855459214702,1.0087485248187071,0.1758530793887181,0.8063797959651027,4
calibration,20260412,sparse_partial_high_noise,high_skew,20260325,4,3,0.03387857084058081,0.03585796829525858,0.0032953392163208536,8.700044338530776e-05,0.21248472484611317,0.14814282239134857,0.16108979301314838,1.0998067134154779,0.09034015741548364,0.5729158852244411,9
calibration,20260412,sparse_partial_high_noise,high_skew,20260325,5,7,0.05474285955577847,0.0066608521006271595,0.0032992178611725,0.00039253881140915173,0.12741058305416303,0.07176469272153725,0.10389662379617692,0.9918110622747807,0.0736363988065893,0.5969980254426768,7
calibration,20260412,sparse_partial_high_noise,high_skew,20260325,6,1,0.011559348383162865,0.0015333472328056244,0.00332108671128856,6.442862922935661e-05,0.14284900858259042,0.05332541343501153,0.12395614403339134,1.3430031608927293,0.0,0.0,15
calibration,20260412,sparse_partial_high_noise,high_skew,20260325,7,15,0.10539773391730421,0.06766746133114127,0.0033678865980325927,0.0004900631640261176,0.3355962004916712,0.21589046858085492,0.30872002123117304,1.1618358094724652,0.21903931151978626,0.7560467738657881,3
calibration,20260412,sparse_partial_high_noise,high_skew,20260325,8,3,0.024927826055373713,0.0008523967279914012,0.003370324000926803,0.0004169775388922148,0.4184496000615621,0.328328523011303,0.39973229356813533,1.0889855874754797,0.08790196008192615,0.4610299144970107,10
calibration,20260412,sparse_partial_high_noise,high_skew,20260325,9,9,0.06028639698487934,0.11826795009991194,0.0033825208018435954,0.0005862172087763162,0.2712931853662679,0.20278628962834128,0.2578260337150009,1.1289074673002581,0.1353356766874473,0.7576554774230011,6
calibration,20260412,sparse_partial_high_noise,high_skew,20260325,10,2,0.010592744392911638,0.00818369604047198,0.0033996794074028685,0.0005294855879654863,0.35167509983087714,0.2276544969451928,0.25231378094539614,1.077320230441774,0.03098083415442454,0.7888847972865072,16
calibration,20260412,sparse_partial_high_noise,high_skew,20260325,11,1,0.010424453411914633,0.0003770152800221539,0.003414092853145142,0.0001574347710859383,0.4202434269987898,0.29044884990571534,0.44775994297334365,1.2569625948195438,0.0,0.0,17
calibration,20260412,sparse_partial_high_noise,high_skew,20260325,12,3,0.020897247193098628,0.039569876763176644,0.0034849966445928875,0.0005506320674143343,0.2820348118082603,0.12239880880288152,0.23464211713810967,1.3351560072074604,0.0521623843345276,0.1788317503603178,11
calibration,20260412,sparse_partial_high_noise,high_skew,20260325,13,11,0.07366374599725103,0.015150501648373237,0.0035422859967583044,0.0005252108391464691,0.3692728274032179,0.2784804557748658,0.31865872274634627,1.1332433850271753,0.1789046678972573,0.8239114109183467,5
calibration,20260412,sparse_partial_high_noise,high_skew,20260325,14,2,0.016409346252809535,0.002882061223058581,0.0035588171073663724,0.00037596290938393326,0.4212283061854983,0.23886503762633987,0.325936600094012,1.0551516375802679,0.05589399648898228,0.561166824070385,12
calibration,20260412,sparse_partial_high_noise,high_skew,20260325,15,2,0.012739040328733495,0.0011173510402695474,0.00364513539617858,0.0006338423096462007,0.40018374626629727,0.3087188642954034,0.34115713230629874,1.4383554927574445,0.062443340677078955,0.14354443777344916,13
calibration,20260412,sparse_partial_high_noise,high_skew,20260325,16,2,0.01273713545561021,0.012926509982646908,0.0037718217632858667,0.0006054584855819541,0.33188868370374397,0.1519489101195477,0.2916870257868812,0.9709924991844286,0.07925796704308201,0.7279920166230143,14
calibration,20260412,sparse_partial_high_noise,high_skew,20260325,17,1,0.0,0.0,0.004178537285070024,0.0009218792030108208,0.3902974805473777,0.14706830652045388,0.33415358680623314,1.1834734098371877,0.0,0.0,18
calibration,20260412,sparse_partial_high_noise,high_skew,20260325,18,1,0.0,0.0,0.004298958793324228,0.0010423007112650242,0.31616353958166377,0.25474483669308234,0.2835618196393031,1.5825842424565042,0.0,0.0,19
calibration,20260412,sparse_partial_high_noise,high_skew,20260326,0,11,0.1136530147759646,0.020559165289524225,0.0032600107485719534,0.0003863727381843415,0.15095719750362094,0.08995413855992039,0.1274835784744548,0.9810116697843421,0.19370889226213342,0.711914233182115,3
calibration,20260412,sparse_partial_high_noise,high_skew,20260326,1,24,0.2523163831127264,0.18649833338305224,0.003277123883275215,0.0003949686125090256,0.19621530040287447,0.12282670067538125,0.17389701451983694,0.9968704853770316,0.2480003947000983,0.710090298218286,1
calibration,20260412,sparse_partial_high_noise,high_skew,20260326,2,9,0.06440455103284366,0.02802249919495559,0.0032863818827607075,0.0006462240253316607,0.37495924933510555,0.2624066469474266,0.29923918689917395,1.1076910860989178,0.19856355876937112,0.8367170398576178,8
calibration,20260412,sparse_partial_high_noise,high_skew,20260326,3,13,0.08828324458051214,0.10851358364330008,0.0033060683348928896,0.0006337215778390753,0.3541740136664468,0.2108144001762435,0.252044893310543,1.0929357209557298,0.1950943808986316,0.6522584126931578,5
calibration,20260412,sparse_partial_high_noise,high_skew,20260326,4,17,0.14924363776038624,0.3378629667813992,0.00333950007085412,0.0005901032329281063,0.2501245035901683,0.161054712513639,0.21303236204545462,1.1500410377165944,0.21090061278351968,0.8665930263472834,2
calibration,20260412,sparse_partial_high_noise,high_skew,20260326,5,9,0.07740464316062956,0.14492557557947516,0.0033564945048724145,0.0005270439270054267,0.33249929648680326,0.16475887903248762,0.26812467109671756,1.1349256410690172,0.21020195079851736,0.6679458657059868,6
calibration,20260412,sparse_partial_high_noise,high_skew,20260326,6,11,0.09337858186062867,0.01092814157393651,0.003399988098188758,0.0005459931185957341,0.41710349867726804,0.29245015565265303,0.36347859195027826,1.0736106581263285,0.1925936767323582,0.830317964060573,4
calibration,20260412,sparse_partial_high_noise,high_skew,20260326,7,4,0.02628964868887046,0.0067317977908469715,0.0034119126073434746,0.0007098098607530691,0.41405721549992525,0.1956452232216603,0.3883249755293657,1.0379198362708273,0.09798726411565689,0.6088228550846002,10
