condition,trial,true_rho,true_t,true_h,true_w1,true_w2,true_w3,true_alpha,true_rotation_shift,pred_rho,pred_t,pred_h,pred_w1,pred_w2,pred_w3,pred_alpha,pred_rotation_shift,euclidean_pred_rho,euclidean_pred_t,euclidean_pred_h,euclidean_pred_w1,euclidean_pred_w2,euclidean_pred_rotation_shift,geometry_mae,weight_mae,alpha_abs_error,anisotropic_fit_rmse,euclidean_baseline_fit_rmse,fit_improvement_factor
sparse_partial_high_noise,28,0.1483324509054051,-0.38783406992566005,1.070184403907288,0.18583068484495668,0.5273662760154406,0.2868030391396027,1.7948984253669586,42,0.09096542987807385,-0.36121541240888244,1.1676286003887646,0.15998718086773098,0.33803188410302404,0.501980935029245,1.7244869269927001,10,0.2111564783266112,-0.6583388871071844,0.7724993949072799,0.1839104582636931,0.5111401099287286,36,0.09112146335038795,0.14345193059309488,0.07041149837425853,0.03397227657901105,0.21056215518799065,6.198058428562347
sparse_partial_high_noise,29,0.19962076299715142,0.37334550117210374,0.8565060408135389,0.6643215877694987,0.23006468760552298,0.10561372462497834,1.6741041806527202,6,0.160073755365453,-0.4851995224746078,0.8101931755721185,0.21643401970189272,0.4206860753606342,0.36287990493747313,0.6053304466827971,22,0.2111564783266112,-0.6583388871071844,0.7724993949072799,0.1839104582636931,0.5111401099287286,2,0.06318967236908725,0.17151078687499655,1.068773733969923,0.03456608613933022,0.2116401342353712,6.122768235382061
sparse_partial_high_noise,30,0.14393729705406577,-0.5126785003351418,0.8835013718221685,0.0961452570908891,0.39689984859459004,0.5069548943145209,1.031860139685107,23,0.17841829373174511,-0.4711187699544718,0.6575820608872388,0.14794305741649735,0.5756970895353075,0.2763598530481951,1.1725631595046966,54,0.17949774130167653,-0.18341595143973244,0.9496907904736851,0.460186496063422,0.43043552596561035,22,0.03654970170158991,0.15373002751088385,0.14070301981958955,0.04991010985427759,0.02365803450416372,0.4740128718056926
sparse_partial_high_noise,31,0.13941926551893333,0.12964381140205486,0.6273941942979269,0.24817768869090498,0.6991836050102034,0.05263870629889167,1.5989865583384273,50,0.16279982710778662,0.1188525365920952,0.9891509653842548,0.4129367276866271,0.4460771378772554,0.14098613443611746,1.5953305098728778,50,0.2111564783266112,-0.6583388871071844,0.7724993949072799,0.1839104582636931,0.5111401099287286,22,0.05860310346941133,0.16873764475529862,0.003656048465549455,0.008440476810986223,0.18708169591323634,22.164825530914158
sparse_partial_high_noise,32,0.21802286426734105,0.25836204015568953,1.2813432163943892,0.5332626858640434,0.1207874998037771,0.34594981433217953,1.6372195685999338,27,0.10071229800038405,-0.0481019237556493,0.8428670101878745,0.48649432479888427,0.08744979634656658,0.4260558788545492,0.7098900380667246,44,0.2111564783266112,-0.6583388871071844,0.7724993949072799,0.1839104582636931,0.5111401099287286,40,0.22848341507466,0.053404043014913104,0.9273295305332092,0.09511186168546965,0.22751656193839187,2.392094507526077
sparse_partial_high_noise,33,0.19321679418534132,0.6737133978006772,0.7794036226457318,0.23489591020853942,0.3054269400323099,0.4596771497591507,1.0286046906274011,55,0.09363323827624537,-0.6366274651824493,0.644683784081339,0.27447166462080314,0.47332369700039684,0.2522046383788,0.8929555584146177,61,0.17567820569017922,0.557120105722711,0.559252207492658,0.4966432669878003,0.3917135905919456,39,0.16268487504715537,0.13831500758690043,0.1356491322127834,0.06242096468359118,0.03378026360059228,0.541168560463985
sparse_partial_high_noise,34,0.07039781485681043,-0.5242835438768833,0.8109232695402065,0.4899013992539739,0.11671044483680386,0.3933881559092222,0.9056554017946999,50,0.13246642123854888,0.5590441978368176,0.7911771264742855,0.4372126203613702,0.1279544015990079,0.4348329780396219,0.9091712375057919,19,0.20522961756525965,-0.6394112191910737,0.7441086411326208,0.2612900505373079,0.7059760136556741,33,0.0970358929345979,0.03512585259506914,0.0035158357110919303,0.02154203238344222,0.0449101560080494,2.0847687538789765
sparse_partial_high_noise,35,0.16724357963084485,0.36763297902482683,0.5861597105939554,0.6427125538190496,0.18775079575432746,0.16953665042662297,1.3245020089568635,13,0.19394310872480738,0.29403218472590026,1.2092113655576644,0.20167700574137745,0.22061846338094504,0.5777045308776775,0.7345385944537626,29,0.2111564783266112,-0.6583388871071844,0.7724993949072799,0.1839104582636931,0.5111401099287286,43,0.09179729329799324,0.2813960602920697,0.589963414503101,0.019008669260778824,0.10851324315112942,5.708618613036114
sparse_partial_high_noise,36,0.08757267861940239,0.6784698577455248,0.9008099015124321,0.31768846176548,0.375213689030779,0.30709784920374095,0.9998658055673993,44,0.15196162017539597,0.4360574964202097,0.9108482595820376,0.2674466958373513,0.5811502943344361,0.15140300982821253,1.0913040778755296,25,0.1703614719524184,0.4960772947314652,0.563571765154204,0.048695031978561884,0.4788031634719251,20,0.0998046340683097,0.13729107020243805,0.09143827230813029,0.054317095838397014,0.01106486572495722,0.20370871369627633
sparse_partial_high_noise,37,0.12793147296240692,-0.16296688308121232,1.3258948618698145,0.10203609460813794,0.5295430322916348,0.3684208731002273,1.1117143609168192,6,0.17118436356670338,-0.21883255324402323,1.2486480677674507,0.3570525403527518,0.21170374432295294,0.4312437153242953,0.8494792038805586,56,0.1366467062716608,-0.15108169447688444,0.7983650595459899,0.37516814436862816,0.3371308605947606,36,0.07037124721513013,0.11499366129258866,0.26223515703626055,0.04231750400771829,0.04671342428110243,1.1038794791059126
sparse_partial_high_noise,38,0.13437873161851704,-0.5900305427411126,0.6622846833316971,0.48708120701529517,0.28803138940107414,0.22488740358363063,0.7943145601237396,51,0.08244451493736546,0.41683918628870753,1.0078965539754388,0.2626813313863832,0.5064665050326735,0.2308521635809433,1.1933723928906315,37,0.21955866645405347,0.01916405663718026,1.0508256354962873,0.07473504639326885,0.4580888097902958,34,0.06688120074408012,0.016900038676460654,0.3990578327668919,0.04476311690312617,0.11485813683522596,2.5659101684941983
sparse_partial_high_noise,39,0.21554521097129187,0.6581237153834558,0.7279913933081655,0.4221928339562451,0.41861717563607265,0.15918999040768228,0.909789038964493,40,0.12477469381861457,0.2786804333570699,1.3823158768973927,0.6120849962758603,0.1140621023398304,0.2738529013843093,1.0294945094679357,61,0.13571671114186964,0.5853039880602643,0.8847105553328785,0.41163162175475587,0.10748430680463261,25,0.11936927049367396,0.20303671553082817,0.11970547050344271,0.030694087150778822,0.03996764798158588,1.3021285756195473
