condition,true_e,replicate,pilot_perimeter_estimate,perimeter_estimate,width_estimate,major_tip_estimate,pilot_abs_error,perimeter_abs_error,width_abs_error,major_tip_abs_error
dense_low_noise,0.9,53,0.9014404533004792,0.9003498190330492,0.8990835371310817,0.9200392772874773,0.0014404533004791498,0.0003498190330492035,0.000916462868918333,0.02003927728747723
dense_low_noise,0.9,54,0.9003762640317887,0.8996383532263705,0.898568508172558,0.9177385512339956,0.00037626403178869783,0.00036164677362948705,0.0014314918274420663,0.017738551233995592
dense_low_noise,0.9,55,0.9005787411611486,0.9002042227391096,0.8987592657315611,0.9120074883665542,0.0005787411611485327,0.000204222739109583,0.0012407342684389588,0.012007488366554186
dense_low_noise,0.9,56,0.90030323978042,0.9000169534880533,0.8990199047644309,0.9163186785776426,0.0003032397804200171,1.695348805330621e-05,0.0009800952355690784,0.016318678577642576
dense_low_noise,0.9,57,0.8995140442166043,0.8999290465124603,0.8992882221271097,0.9176337535615792,0.00048595578339571954,7.095348753971553e-05,0.0007117778728903401,0.017633753561579146
dense_low_noise,0.9,58,0.901312889013635,0.9016034007048306,0.898983449255156,0.9178534653480048,0.0013128890136350213,0.0016034007048305599,0.0010165507448439692,0.017853465348004804
dense_low_noise,0.9,59,0.9010237273437582,0.9000342701699007,0.8989960203652346,0.9212510191648878,0.0010237273437582184,3.4270169900652014e-05,0.001003979634765395,0.021251019164887808
dense_low_noise,0.9,60,0.8997979428085849,0.8998296685351057,0.899429280882614,0.913372859707425,0.00020205719141508371,0.00017033146489431328,0.0005707191173860426,0.013372859707424967
dense_low_noise,0.9,61,0.9013457856047318,0.9005478225905468,0.8982606925607803,0.9144781781141353,0.001345785604731753,0.0005478225905467538,0.001739307439219684,0.01447817811413532
dense_low_noise,0.9,62,0.9008948876920193,0.8988645190321114,0.898916971845184,0.912752747470477,0.0008948876920192861,0.0011354809678886246,0.0010830281548159792,0.012752747470476944
dense_low_noise,0.9,63,0.9018388500486503,0.899591385380843,0.8989944404711565,0.9148049140738369,0.0018388500486502535,0.0004086146191569773,0.0010055595288435137,0.014804914073836883
dense_low_noise,0.9,64,0.8999255431833741,0.8998338825730388,0.8989312661542309,0.9150971962068615,7.445681662587855e-05,0.0001661174269612653,0.0010687338457691098,0.015097196206861452
dense_low_noise,0.9,65,0.9011566964051043,0.9000708057615086,0.8993337265966522,0.9221423499831802,0.001156696405104296,7.080576150853002e-05,0.0006662734033477946,0.02214234998318021
dense_low_noise,0.9,66,0.9005951732543351,0.9003325122248544,0.8994127261064445,0.9189796906389581,0.0005951732543351129,0.0003325122248544199,0.0005872738935555066,0.018979690638958102
dense_low_noise,0.9,67,0.9005856017437532,0.8993225416470423,0.8987486637619995,0.9184139464897694,0.0005856017437532168,0.0006774583529577383,0.0012513362380005555,0.01841394648976935
dense_low_noise,0.9,68,0.9006640769031118,0.9000870408358086,0.898540138471379,0.9151234898251217,0.0006640769031117655,8.704083580857169e-05,0.001459861528620987,0.015123489825121683
dense_low_noise,0.9,69,0.9009996360686086,0.899451512817131,0.8978913941647513,0.9184791486497405,0.0009996360686085337,0.0005484871828690396,0.0021086058352487447,0.01847914864974043
dense_low_noise,0.9,70,0.9006938702303913,0.8997393264549014,0.8995801615323676,0.9175440347398267,0.000693870230391247,0.00026067354509862195,0.00041983846763238297,0.017544034739826686
dense_low_noise,0.9,71,0.9008908928460249,0.9011494092575167,0.8990648872357145,0.9170283570011474,0.0008908928460248378,0.0011494092575167203,0.000935112764285484,0.017028357001147354
dense_low_noise,0.9,72,0.8995705073922358,0.8995806621213882,0.898560404920237,0.9216149370312454,0.0004294926077642591,0.00041933787861181404,0.0014395950797629897,0.021614937031245396
dense_low_noise,0.9,73,0.9002113715667954,0.901053637626418,0.8991146974911713,0.9178101620906167,0.00021137156679540414,0.0010536376264179692,0.0008853025088286781,0.0178101620906167
dense_low_noise,0.9,74,0.9011950360465435,0.8996327221281883,0.8982916337543815,0.9111358450281134,0.001195036046543474,0.0003672778718116776,0.0017083662456185422,0.011135845028113378
dense_low_noise,0.9,75,0.9014422259319022,0.8991105855913994,0.8990161079442368,0.9162218415629293,0.0014422259319021302,0.0008894144086005751,0.0009838920557632136,0.016221841562929273
dense_low_noise,0.9,76,0.9014028278794071,0.9019828827263818,0.8984042085153272,0.9180200195944237,0.0014028278794070426,0.001982882726381807,0.001595791484672815,0.018020019594423675
dense_low_noise,0.9,77,0.9016962756391589,0.8999093648904233,0.8989493800059709,0.9139904435129164,0.0016962756391588618,9.063510957674215e-05,0.0010506199940291117,0.01399044351291634
dense_low_noise,0.9,78,0.9006735329906255,0.89957658880721,0.8993307896837277,0.9182266515389432,0.0006735329906254472,0.00042341119278999084,0.0006692103162723173,0.018226651538943206
dense_low_noise,0.9,79,0.9009990718743637,0.9007614924709153,0.8989956522266178,0.9164842347355227,0.000999071874363655,0.0007614924709152815,0.0010043477733822082,0.01648423473552263
dense_low_noise,0.9,80,0.8999936507462893,0.9003410022546239,0.8985398863464528,0.915848736563238,6.3492537106801805e-06,0.0003410022546238567,0.001460113653547257,0.01584873656323793
dense_low_noise,0.9,81,0.9008693403614607,0.8990537665602651,0.8998695047871206,0.9128019166056397,0.0008693403614606909,0.0009462334397348782,0.00013049521287944454,0.012801916605639674
dense_low_noise,0.9,82,0.8997974906457551,0.8993126489903127,0.898195605928093,0.9172432516579063,0.00020250935424492855,0.0006873510096873092,0.0018043940719070228,0.0172432516579063
dense_low_noise,0.9,83,0.9006987426942794,0.9000937448447444,0.8996246200956177,0.9205683747655096,0.0006987426942793862,9.374484474433675e-05,0.0003753799043823003,0.020568374765509545
dense_low_noise,0.9,84,0.9014355993306344,0.9000634372846903,0.8992045073349972,0.921416802673019,0.0014355993306344184,6.343728469027088e-05,0.0007954926650027838,0.02141680267301893
dense_low_noise,0.9,85,0.9001255020032832,0.9003118356135744,0.8994290390806873,0.9182345575600116,0.0001255020032832066,0.00031183561357439604,0.0005709609193127463,0.018234557560011577
dense_low_noise,0.9,86,0.9022338673745787,0.8993898693281808,0.8981492592857123,0.917589615096073,0.0022338673745786464,0.0006101306718192534,0.001850740714287702,0.01758961509607293
dense_low_noise,0.9,87,0.9011462297411981,0.8992181262540584,0.8985370012630554,0.9212135819693645,0.001146229741198046,0.0007818737459416303,0.001462998736944665,0.021213581969364514
dense_low_noise,0.9,88,0.9015958768102219,0.9001867505960963,0.8987685174620063,0.9179419735002858,0.0015958768102218857,0.00018675059609629674,0.0012314825379937666,0.017941973500285813
dense_low_noise,0.9,89,0.9012866409915923,0.8995632168518009,0.8987001311908233,0.9116658022811531,0.0012866409915922583,0.0004367831481991713,0.001299868809176763,0.011665802281153104
dense_low_noise,0.9,90,0.9017532478755839,0.899790703061021,0.8976969177599022,0.9061548005826233,0.001753247875583841,0.0002092969389789756,0.002303082240097787,0.006154800582623299
dense_low_noise,0.9,91,0.9007547627877472,0.899360893343879,0.8991270098624885,0.9130523355661325,0.0007547627877472207,0.0006391066561209913,0.0008729901375115201,0.0130523355661325
dense_low_noise,0.9,92,0.9007160484883041,0.8991407753163396,0.8981297188952497,0.9157851317519756,0.0007160484883040885,0.0008592246836603978,0.0018702811047502932,0.0157851317519756
dense_low_noise,0.9,93,0.9015310759999491,0.899829878388426,0.8987984058279439,0.9157906104772253,0.0015310759999490609,0.0001701216115740367,0.0012015941720561196,0.015790610477225298
dense_low_noise,0.9,94,0.9019766292297515,0.899674392574006,0.8982013216797721,0.917899351427579,0.001976629229751503,0.00032560742599396786,0.0017986783202279533,0.017899351427578925
dense_low_noise,0.9,95,0.8992756479480939,0.9002066516867844,0.8990135620452085,0.9186458888890257,0.0007243520519061297,0.00020665168678435375,0.0009864379547914748,0.01864588888902563
dense_low_noise,0.9,96,0.9001362131288018,0.900125473347873,0.8989777216220786,0.9231909751456997,0.0001362131288017432,0.00012547334787293973,0.0010222783779214595,0.023190975145699677
dense_low_noise,0.9,97,0.9007949933474553,0.9000319132134671,0.8988096408286357,0.9142104337586274,0.0007949933474552529,3.191321346707188e-05,0.0011903591713643413,0.014210433758627405
dense_low_noise,0.9,98,0.9007520371778548,0.8999149417229522,0.8988567565276505,0.9257126218707509,0.0007520371778547696,8.505827704785585e-05,0.0011432434723495088,0.02571262187075085
dense_low_noise,0.9,99,0.9013408009401256,0.8996187094702213,0.8986206689753046,0.9210594490277019,0.0013408009401255638,0.000381290529778755,0.0013793310246954515,0.02105944902770185
dense_low_noise,0.9,100,0.9003812802198372,0.9003449983683127,0.8995083372681074,0.916275569901886,0.00038128021983718785,0.0003449983683126989,0.0004916627318926059,0.016275569901885945
dense_low_noise,0.9,101,0.9021837547885205,0.8995484667724338,0.8991416636273791,0.9185634436214928,0.002183754788520509,0.0004515332275661921,0.0008583363726208937,0.01856344362149276
dense_low_noise,0.9,102,0.9008743897330986,0.8997227762769966,0.8988753868168484,0.914414102776298,0.0008743897330986128,0.000277223723003428,0.0011246131831516015,0.014414102776297955
dense_low_noise,0.9,103,0.9016555818173675,0.9000711721451522,0.8987080040615228,0.9172610224259801,0.0016555818173674686,7.117214515217629e-05,0.001291995938477175,0.017261022425980044
dense_low_noise,0.9,104,0.9001642798088545,0.900710247294525,0.8990217364224745,0.9188010923367408,0.0001642798088544728,0.0007102472945249572,0.0009782635775255066,0.018801092336740766
dense_low_noise,0.9,105,0.9020832927471092,0.9001904826890024,0.898868624080016,0.9172224585798707,0.0020832927471091667,0.000190482689002347,0.0011313759199840234,0.017222458579870703
dense_low_noise,0.9,106,0.8997368863776347,0.9004975091889647,0.8994381498168568,0.9160911043608939,0.00026311362236530744,0.0004975091889646288,0.0005618501831432532,0.016091104360893893
dense_low_noise,0.9,107,0.9018210920168686,0.9015384146009204,0.9001243189714745,0.9138979249654687,0.0018210920168685307,0.0015384146009204125,0.00012431897147446858,0.013897924965468711
dense_low_noise,0.9,108,0.9012339064252861,0.8997993826009225,0.8986319182108669,0.9230885176614583,0.001233906425286091,0.0002006173990775073,0.0013680817891331687,0.023088517661458252
dense_low_noise,0.9,109,0.9013346006848773,0.9001724470584824,0.8988928676607334,0.9163027628919935,0.0013346006848772296,0.0001724470584824056,0.0011071323392666255,0.016302762891993505
dense_low_noise,0.9,110,0.9009024802554542,0.8989960750781065,0.8996707255241664,0.9181164339478879,0.0009024802554541411,0.0010039249218934954,0.0003292744758336408,0.018116433947887867
dense_low_noise,0.9,111,0.9009204376275721,0.900120019884165,0.8994209364202086,0.9096698693486969,0.0009204376275721016,0.00012001988416499021,0.0005790635797914279,0.009669869348696847
dense_low_noise,0.9,112,0.9018691514241628,0.899901014415875,0.8986627346227788,0.9149282753477472,0.0018691514241627738,9.898558412502201e-05,0.0013372653772212306,0.01492827534774721
dense_low_noise,0.9,113,0.9012318488913891,0.8986854443732408,0.8991509776011732,0.9172907898210423,0.0012318488913890535,0.0013145556267591951,0.000849022398826782,0.017290789821042263
dense_low_noise,0.9,114,0.9022304200415323,0.8991824253296827,0.8986527850333298,0.9159341219895681,0.0022304200415322883,0.0008175746703172893,0.0013472149666702293,0.015934121989568117
dense_low_noise,0.9,115,0.90090078028611,0.8999701179697994,0.8976670618318844,0.920962441192099,0.000900780286109959,2.9882030200600873e-05,0.002332938168115639,0.020962441192099
dense_low_noise,0.9,116,0.9003407335151208,0.8998700163033628,0.8986585640124773,0.9200779253727633,0.00034073351512076133,0.00012998369663719256,0.0013414359875226767,0.020077925372763317
dense_low_noise,0.9,117,0.9004195612042165,0.8994637190728347,0.8990765754943336,0.9207858714047601,0.0004195612042164898,0.0005362809271652891,0.0009234245056664037,0.02078587140476007
dense_low_noise,0.9,118,0.9010147863029132,0.8996871366368451,0.8987568628245465,0.9223953358460225,0.0010147863029131843,0.0003128633631549471,0.0012431371754535459,0.02239533584602249
dense_low_noise,0.9,119,0.9021888323661202,0.9004592058779528,0.8981661601736762,0.9188349871862408,0.002188832366120219,0.0004592058779527841,0.001833839826323791,0.01883498718624077
dense_low_noise,0.9,120,0.9016474834832744,0.8993357642386326,0.8988049928361534,0.919217287551124,0.0016474834832743701,0.0006642357613674266,0.0011950071638465731,0.01921728755112395
dense_low_noise,0.9,121,0.9009980532215569,0.8994481270342987,0.8987640511146897,0.9120647523595417,0.0009980532215568827,0.000551872965701361,0.0012359488853103118,0.01206475235954163
dense_low_noise,0.9,122,0.9009566506935687,0.8985769976575506,0.8975137496027691,0.9152897597891747,0.0009566506935686503,0.0014230023424494087,0.002486250397230938,0.015289759789174684
dense_low_noise,0.9,123,0.9005798541919201,0.9004642844501887,0.8983151675935246,0.9158024893658275,0.0005798541919200817,0.0004642844501886456,0.0016848324064754339,0.01580248936582751
dense_low_noise,0.9,124,0.9001071082600876,0.8998362587985744,0.8989429480085376,0.9203693706891787,0.0001071082600875295,0.00016374120142559345,0.0010570519914624432,0.020369370689178656
dense_low_noise,0.9,125,0.9000789387636106,0.899911116918886,0.8992040008663347,0.9230498966451268,7.893876361053653e-05,8.888308111398846e-05,0.0007959991336653482,0.0230498966451268
dense_low_noise,0.9,126,0.9010079926522914,0.8997265392466187,0.8997770501366413,0.9176263258743466,0.0010079926522913452,0.00027346075338130493,0.00022294986335869016,0.017626325874346538
dense_low_noise,0.9,127,0.9001531325774275,0.897747759884918,0.8989865528000516,0.9189506546149506,0.00015313257742743946,0.0022522401150820714,0.0010134471999484473,0.0189506546149506
dense_low_noise,0.9,128,0.9008631834755065,0.8994819101821931,0.8988215806438445,0.9218395806147108,0.0008631834755065126,0.0005180898178068771,0.00117841935615548,0.021839580614710807
dense_low_noise,0.9,129,0.9020151679823991,0.8986993359400972,0.8993436609172974,0.9208057825456686,0.002015167982399091,0.0013006640599028119,0.0006563390827025728,0.02080578254566856
dense_low_noise,0.9,130,0.9009206104325391,0.8987837273649122,0.8990431282423356,0.9142160533179358,0.000920610432539104,0.001216272635087834,0.000956871757664457,0.01421605331793574
dense_low_noise,0.9,131,0.9004318312891848,0.9007662370550089,0.89878710776954,0.9130915164212068,0.00043183128918478086,0.0007662370550088893,0.001212892230460061,0.013091516421206761
dense_low_noise,0.9,132,0.9004567047325582,0.8995251691783297,0.8986358680735538,0.9176644129662505,0.00045670473255821076,0.00047483082167032453,0.0013641319264462437,0.01766441296625043
dense_low_noise,0.9,133,0.9006234385143086,0.8992827860215038,0.8994169765016131,0.9178305643441836,0.0006234385143085719,0.0007172139784962228,0.0005830234983869031,0.01783056434418362
dense_low_noise,0.9,134,0.901104001242141,0.8998456078664261,0.8989358836705366,0.9182055489397845,0.0011040012421409395,0.0001543921335739329,0.0010641163294634604,0.018205548939784433
dense_low_noise,0.9,135,0.9007066980216742,0.8993749123106882,0.8988017114915595,0.9190256657688182,0.0007066980216742236,0.0006250876893117985,0.0011982885084405037,0.019025665768818145
dense_low_noise,0.9,136,0.9011900978539378,0.8983195257740322,0.8987210255402115,0.9212525909382572,0.001190097853937755,0.001680474225967843,0.0012789744597885289,0.021252590938257154
dense_low_noise,0.9,137,0.8995070730787385,0.8989630429660409,0.8988665305321832,0.916698958344538,0.0004929269212615717,0.0010369570339591183,0.0011334694678167834,0.01669895834453794
dense_low_noise,0.9,138,0.8994735885418774,0.9006430139016899,0.8984948883228372,0.9173741748123191,0.0005264114581225998,0.0006430139016898595,0.0015051116771628292,0.017374174812319065
dense_low_noise,0.9,139,0.9015718858310406,0.8989407539034968,0.8988856445049987,0.9148277825912372,0.0015718858310406203,0.001059246096503208,0.0011143554950012735,0.014827782591237182
dense_low_noise,0.95,0,0.9496316819249415,0.9505063239473073,0.949176202331269,0.9579896999086354,0.00036831807505843805,0.0005063239473073189,0.0008237976687309745,0.007989699908635406
dense_low_noise,0.95,1,0.9504686117819914,0.9500947547686311,0.9489009807552894,0.957483888689484,0.0004686117819914237,9.475476863118892e-05,0.001099019244710564,0.0074838886894840195
dense_low_noise,0.95,2,0.9512575549788951,0.9511846356947147,0.9492384822373331,0.9525823082644217,0.0012575549788951257,0.0011846356947147196,0.0007615177626668634,0.00258230826442174
dense_low_noise,0.95,3,0.9497160129143472,0.9498900669246939,0.9489768645581381,0.9566726820988974,0.00028398708565280373,0.00010993307530604568,0.0010231354418618333,0.006672682098897487
dense_low_noise,0.95,4,0.9512919451393331,0.9502063002695396,0.9493024598104931,0.9561180002551999,0.0012919451393331727,0.00020630026953960545,0.0006975401895068511,0.006118000255199929
dense_low_noise,0.95,5,0.9509274846770015,0.9495968061648348,0.9490688292383727,0.956864358400188,0.0009274846770015444,0.00040319383516518315,0.000931170761627298,0.006864358400188064
dense_low_noise,0.95,6,0.9501920850636976,0.9496152397337829,0.9491392044982191,0.9563676715276427,0.00019208506369761125,0.0003847602662170324,0.0008607955017808644,0.0063676715276427265
dense_low_noise,0.95,7,0.9499507863089074,0.9488522213514008,0.9491809393608829,0.9550494869688705,4.921369109256446e-05,0.0011477786485991626,0.0008190606391170752,0.005049486968870531
dense_low_noise,0.95,8,0.9504439620981726,0.9496946521832013,0.948897493148856,0.9572895664221587,0.00044396209817265664,0.0003053478167986956,0.0011025068511439917,0.007289566422158722
dense_low_noise,0.95,9,0.9507095211355738,0.9505008871983553,0.9491874971295542,0.9567228919451518,0.0007095211355738762,0.0005008871983553931,0.0008125028704457637,0.006722891945151854
dense_low_noise,0.95,10,0.9502214729406622,0.9499689165385616,0.9490306043619908,0.956660444223376,0.00022147294066221512,3.1083461438319304e-05,0.0009693956380091295,0.006660444223376083
dense_low_noise,0.95,11,0.9509764029835182,0.9501462027534506,0.9486469309062495,0.9569581655146789,0.0009764029835181987,0.0001462027534506749,0.0013530690937504364,0.006958165514678982
dense_low_noise,0.95,12,0.9505955897770468,0.9498085821307496,0.9487807293945028,0.95896591709613,0.0005955897770468788,0.0001914178692503654,0.0012192706054972025,0.008965917096130038
dense_low_noise,0.95,13,0.9506427319601098,0.9499599485502297,0.9487929111296147,0.9561576687042701,0.000642731960109888,4.005144977026198e-05,0.0012070888703852312,0.006157668704270147
dense_low_noise,0.95,14,0.9503014023300069,0.9498340100795872,0.9492378018548248,0.9576775965765302,0.00030140233000697236,0.00016598992041272354,0.0007621981451751969,0.007677596576530221
dense_low_noise,0.95,15,0.9508355146961793,0.9504449028981579,0.949160303705939,0.9577117269179619,0.0008355146961793736,0.0004449028981579062,0.0008396962940609987,0.0077117269179619585
dense_low_noise,0.95,16,0.9503734016612759,0.9497230960004188,0.9494225518563516,0.9542843353517051,0.00037340166127597385,0.0002769039995811351,0.0005774481436483514,0.0042843353517051375
dense_low_noise,0.95,17,0.9508382376988913,0.9496776003765741,0.9490073637077624,0.9573328150152806,0.0008382376988913531,0.0003223996234258397,0.0009926362922375587,0.007332815015280603
dense_low_noise,0.95,18,0.9508122511756736,0.9500573795997067,0.9486880649535901,0.9579241000603044,0.0008122511756736284,5.737959970675277e-05,0.0013119350464098067,0.007924100060304418
dense_low_noise,0.95,19,0.9503889721137777,0.9497983219413744,0.9488399614826641,0.9563647587977995,0.0003889721137777524,0.0002016780586255873,0.0011600385173358152,0.006364758797799519
dense_low_noise,0.95,20,0.9507559248997275,0.9499053274393248,0.9491443881562178,0.9579619644584286,0.0007559248997275336,9.467256067519081e-05,0.0008556118437821336,0.007961964458428672
dense_low_noise,0.95,21,0.950756355832785,0.9493880882031773,0.9488477343072361,0.954564269152827,0.000756355832784994,0.0006119117968226284,0.001152265692763832,0.0045642691528270385
dense_low_noise,0.95,22,0.9511552510506964,0.9497784569020573,0.9490443913589827,0.957327059827621,0.0011552510506964708,0.0002215430979426447,0.0009556086410172915,0.007327059827621052
dense_low_noise,0.95,23,0.9505806435041919,0.9489052897395087,0.9492000516302491,0.9541723181087004,0.0005806435041919578,0.0010947102604912384,0.0007999483697508358,0.004172318108700446
dense_low_noise,0.95,24,0.9506691928893567,0.9500929976718624,0.9485716824397713,0.9573903083514815,0.00066919288935674,9.299767186243812e-05,0.0014283175602286535,0.007390308351481578
dense_low_noise,0.95,25,0.9513069889136454,0.9504581743352216,0.9494592326214463,0.9597538614266359,0.001306988913645446,0.0004581743352216616,0.000540767378553686,0.009753861426635924
dense_low_noise,0.95,26,0.9506475900032314,0.9501162581390166,0.9492740793105201,0.9595487121701906,0.0006475900032314463,0.00011625813901661175,0.0007259206894798531,0.009548712170190599
dense_low_noise,0.95,27,0.9506745466179971,0.9500622552377695,0.949437595492216,0.9564472903016041,0.0006745466179971515,6.225523776959285e-05,0.0005624045077839979,0.0064472903016041805
dense_low_noise,0.95,28,0.9508162093791279,0.9501747709946877,0.9490069606056526,0.9573620371465421,0.0008162093791279634,0.00017477099468776736,0.0009930393943473614,0.007362037146542155
dense_low_noise,0.95,29,0.9510690291148429,0.9495258158772628,0.9488067097243367,0.9577327951610262,0.0010690291148429676,0.0004741841227371424,0.0011932902756632835,0.007732795161026207
dense_low_noise,0.95,30,0.9513673768955528,0.9499378730868717,0.9494203185574716,0.9558694049339462,0.0013673768955528853,6.212691312823537e-05,0.0005796814425284014,0.005869404933946276
dense_low_noise,0.95,31,0.9506686805576925,0.9497498751368982,0.9489178915080109,0.959194437584104,0.0006686805576925359,0.00025012486310171944,0.0010821084919890867,0.009194437584104098
dense_low_noise,0.95,32,0.9506626655429706,0.9495241656639306,0.9482742878959063,0.9558683418724405,0.0006626655429706751,0.00047583433606934733,0.0017257121040936685,0.005868341872440563
dense_low_noise,0.95,33,0.950990019042459,0.9492162324079674,0.9493098815836677,0.9593178702492157,0.0009900190424589894,0.0007837675920325804,0.0006901184163322638,0.00931787024921571
dense_low_noise,0.95,34,0.9516721689704088,0.9494380822834192,0.949405491643638,0.9545020708348969,0.0016721689704088938,0.0005619177165807621,0.0005945083563619891,0.004502070834896954
dense_low_noise,0.95,35,0.9507102298678176,0.949270879131054,0.9492856754933143,0.9571919789704363,0.0007102298678176577,0.0007291208689459427,0.0007143245066856263,0.00719197897043633
dense_low_noise,0.95,36,0.9507174809505761,0.9502579658900319,0.9489431909127902,0.9534951046830584,0.0007174809505761104,0.0002579658900319082,0.0010568090872097313,0.0034951046830584698
dense_low_noise,0.95,37,0.9506471099303622,0.9505201765680737,0.9493943519292483,0.9566225522466871,0.0006471099303622108,0.0005201765680737935,0.0006056480707516965,0.0066225522466871745
dense_low_noise,0.95,38,0.9508515544901117,0.9490118831333922,0.9488212696877977,0.9578025119051989,0.0008515544901117611,0.0009881168666077134,0.0011787303122022808,0.007802511905198983
dense_low_noise,0.95,39,0.9512534643027866,0.9500604558396819,0.9488233380427388,0.954706678807218,0.001253464302786611,6.04558396819499e-05,0.0011766619572611825,0.00470667880721809
dense_low_noise,0.95,40,0.9505973122633076,0.9500842946470531,0.949253648601869,0.9567587297159801,0.0005973122633076144,8.429464705317358e-05,0.0007463513981309511,0.006758729715980127
dense_low_noise,0.95,41,0.9501721426210776,0.9498184343965077,0.9489791782849203,0.9587710947285352,0.00017214262107767553,0.00018156560349225082,0.0010208217150796672,0.008771094728535211
dense_low_noise,0.95,42,0.9503304296735959,0.9497167859002928,0.949136520017594,0.9575037662690596,0.00033042967359597775,0.00028321409970710754,0.0008634799824059902,0.007503766269059686
dense_low_noise,0.95,43,0.9507530513520641,0.9499373108815468,0.9491866861218793,0.9580131770377909,0.0007530513520641602,6.268911845319636e-05,0.0008133138781206695,0.00801317703779092
dense_low_noise,0.95,44,0.9509950038749979,0.950374071596003,0.9493508992943102,0.9562277598673833,0.0009950038749979573,0.00037407159600300055,0.0006491007056897979,0.006227759867383331
dense_low_noise,0.95,45,0.9511516430754319,0.9504305164931592,0.949442484570863,0.9555593303560604,0.0011516430754319185,0.0004305164931592831,0.0005575154291369566,0.005559330356060488
dense_low_noise,0.95,46,0.9502484440215029,0.9495700817213071,0.9489603112428332,0.9553162375975633,0.0002484440215029249,0.0004299182786928757,0.0010396887571667568,0.005316237597563389
dense_low_noise,0.95,47,0.95096956770699,0.9495503055379519,0.949091350030513,0.9579609811912405,0.0009695677069900821,0.00044969446204801145,0.0009086499694869188,0.007960981191240557
dense_low_noise,0.95,48,0.9495325568320963,0.9498195172484314,0.9492805431399934,0.9574243392490372,0.00046744316790370277,0.00018048275156856697,0.0007194568600065177,0.007424339249037293
dense_low_noise,0.95,49,0.9506107772733969,0.949115154824189,0.9491910179852516,0.9568445103114348,0.0006107772733969785,0.0008848451758109999,0.0008089820147483273,0.006844510311434848
dense_low_noise,0.95,50,0.9501635862539819,0.9496752214355153,0.9487604552441623,0.9589799966139831,0.00016358625398193993,0.00032477856448465126,0.0012395447558376516,0.008979996613983188
dense_low_noise,0.95,51,0.949647343316,0.9504966770387104,0.9495516066113032,0.9540920924265126,0.0003526566839999745,0.0004966770387104802,0.00044839338869673284,0.00409209242651265
dense_low_noise,0.95,52,0.9506866323129888,0.9497172479199751,0.9493378208798058,0.9563336946592184,0.0006866323129888219,0.00028275208002481733,0.0006621791201941729,0.006333694659218403
dense_low_noise,0.95,53,0.9506580480743607,0.9491505533008651,0.9494106844687832,0.956589249662418,0.000658048074360762,0.0008494466991348926,0.0005893155312167719,0.0065892496624180286
dense_low_noise,0.95,54,0.9512970850711786,0.9498044009354418,0.9488991163848242,0.9578785641632512,0.0012970850711786497,0.00019559906455812737,0.0011008836151757961,0.007878564163251278
dense_low_noise,0.95,55,0.9505506242792663,0.9501112589755896,0.9488841797331942,0.9542023933282466,0.0005506242792663318,0.00011125897558961206,0.0011158202668057893,0.0042023933282466785
dense_low_noise,0.95,56,0.9509522970669857,0.9493984246515366,0.9489371166974959,0.9579464685977008,0.0009522970669857411,0.0006015753484633901,0.0010628833025040363,0.007946468597700873
dense_low_noise,0.95,57,0.9506567387799452,0.9501701755994547,0.9486171149091325,0.9577151674242419,0.0006567387799452096,0.00017017559945475824,0.0013828850908674806,0.007715167424241942
dense_low_noise,0.95,58,0.9499562612610701,0.9501850910804595,0.9493337273771927,0.9592703580683895,4.373873892982161e-05,0.00018509108045949851,0.0006662726228072735,0.009270358068389495
dense_low_noise,0.95,59,0.9509141748535128,0.9496364809302558,0.9490322548452059,0.9561972269282876,0.0009141748535128613,0.00036351906974418924,0.0009677451547940308,0.006197226928287614
dense_low_noise,0.95,60,0.9497398828080026,0.9497343825236733,0.9491501242746935,0.9582081219403514,0.0002601171919973666,0.0002656174763266961,0.0008498757253064815,0.008208121940351476
dense_low_noise,0.95,61,0.9513237556881686,0.9485291340827791,0.9494635886186945,0.955531594465324,0.0013237556881686707,0.0014708659172208982,0.0005364113813054461,0.00553159446532403
dense_low_noise,0.95,62,0.9504357972508688,0.9496842484163697,0.9487889211538705,0.955991116201312,0.00043579725086884125,0.000315751583630286,0.0012110788461294764,0.005991116201312097
dense_low_noise,0.95,63,0.9506458349050151,0.9503361810458062,0.949526682961904,0.9556555494259805,0.0006458349050151302,0.00033618104580623864,0.00047331703809594394,0.005655549425980566
dense_low_noise,0.95,64,0.9505354090130083,0.948651664330799,0.9489613151107267,0.954995200366877,0.0005354090130083033,0.0013483356692010062,0.001038684889273278,0.004995200366877062
dense_low_noise,0.95,65,0.9506430574779627,0.9503298374627218,0.9492172690519401,0.9601707872930917,0.0006430574779627829,0.0003298374627218603,0.0007827309480598066,0.010170787293091732
dense_low_noise,0.95,66,0.9514245193744588,0.949247960370381,0.9487325310220764,0.9569471957254598,0.0014245193744588658,0.0007520396296190057,0.0012674689779235138,0.006947195725459876
dense_low_noise,0.95,67,0.9508221427802774,0.949457582098769,0.9494835147874575,0.9566747904317104,0.0008221427802774794,0.000542417901230996,0.0005164852125424391,0.006674790431710487
dense_low_noise,0.95,68,0.951626968342346,0.9497858392761505,0.9492693088308575,0.9568650307039476,0.0016269683423459913,0.00021416072384949913,0.0007306911691424833,0.006865030703947617
dense_low_noise,0.95,69,0.9503489762654778,0.9504243711242342,0.9492872253123001,0.959745651715469,0.00034897626547780725,0.00042437112423421297,0.0007127746876998131,0.00974565171546904
