split,observation_seed,condition,geometry_skew_bin,bank_seed,cluster_id,cluster_size,cluster_mass_layer1,cluster_mass_layer2,cluster_best_score,cluster_mean_score_gap,cluster_center_rho12,cluster_center_rho13,cluster_center_rho23,cluster_center_alpha,cluster_geometry_span,cluster_alpha_span,cluster_rank_by_mass,archetype
calibration,20260411,sparse_partial_high_noise,high_skew,20260324,7,6,0.053617392822985,0.0649387153301209,0.0032300807106497,0.0005586051480859,0.306812990157494,0.1219778503211569,0.2601549865041962,1.1179665952669708,0.1270884611685905,0.6811802989776601,6,broad_fan
calibration,20260411,sparse_partial_high_noise,high_skew,20260324,8,6,0.0388572479704424,0.0091339578119332,0.0032331683796322,0.0006607508508869,0.3984227898219358,0.1921139275097989,0.346121227203005,1.0024676671337904,0.1672880229060541,0.6879544070962111,7,broad_fan
calibration,20260411,sparse_partial_high_noise,high_skew,20260324,9,3,0.0237549478512248,0.0267719401598976,0.0032906945564529,0.000526955390691,0.3239361758568782,0.1598490896686601,0.2934346514695409,0.8619568257862283,0.1116908922930764,0.4738267343601024,9,alpha_fan
calibration,20260411,sparse_partial_high_noise,high_skew,20260324,10,2,0.0215879754367525,0.0176161603737464,0.0033568533875237,0.0003586845772961,0.2296808128793183,0.0835266700266802,0.1991789632438567,1.366607442765261,0.0592401968956388,0.0119890107565691,11,compact_minor
calibration,20260411,sparse_partial_high_noise,high_skew,20260324,11,3,0.0254404280990651,0.0228494234676144,0.0035385894817283,0.0005786096470652,0.3437552169012431,0.209550088041743,0.2407670075999326,1.3547774463797913,0.0988548514596127,0.0343011679058332,8,compact_minor
calibration,20260411,sparse_partial_high_noise,high_skew,20260324,12,2,0.0154232605716319,0.0008406876208907,0.0035754161068826,0.0006707855687399,0.4284826781843459,0.3048340020653536,0.3524704244894822,1.3922541596025753,0.0203103399373694,0.0606508777811843,13,fringe_singleton
calibration,20260411,sparse_partial_high_noise,high_skew,20260324,13,3,0.0197488181070656,0.006027641515914,0.0037485383134348,0.0008058866609534,0.3517688619422034,0.2273270623106692,0.3429735666039177,1.341111618068806,0.0711047174497987,0.1442415125560317,12,compact_minor
calibration,20260411,sparse_partial_high_noise,high_skew,20260324,14,1,0.0066105032627907,0.0038062306423983,0.0038417569844331,0.0007988706631474,0.2014245960007681,0.128048656830603,0.1354549497479676,0.7098900380667246,0.0,0.0,15,fringe_singleton
calibration,20260411,sparse_partial_high_noise,high_skew,20260325,0,18,0.1173210908979816,0.0184871666826456,0.0030432097693232,0.0005805700944982,0.1459537123051665,0.0830709793598755,0.1212065255027748,1.0211095317927237,0.1923492954102605,0.6921340036693557,2,broad_fan
calibration,20260411,sparse_partial_high_noise,high_skew,20260325,1,6,0.0464034170713248,0.0134665542117065,0.0030520832129197,0.0005306160939235,0.4078312154011071,0.2074037150570991,0.3538142553594486,1.1003783531046734,0.1614396291249758,0.6992995287121917,8,broad_fan
calibration,20260411,sparse_partial_high_noise,high_skew,20260325,2,27,0.2198739250537356,0.3647412822039525,0.0030542032463202,0.0004451869057257,0.2402842348521306,0.1441692579431097,0.1941376871543988,1.072310886609518,0.2306000463812708,0.7106151328036383,1,dominant_core
calibration,20260411,sparse_partial_high_noise,high_skew,20260325,3,2,0.0184820195446977,0.025938188447808,0.0030853521254435,0.0003938594560767,0.2662431296626572,0.1521903334119788,0.1575238645491551,0.729347193186076,0.0746176226782717,0.0814400775090988,13,fringe_singleton
calibration,20260411,sparse_partial_high_noise,high_skew,20260325,4,4,0.0353742474322983,0.0015475913987377,0.0031032741153032,0.0004123037404743,0.421781150047739,0.3246626525732133,0.405905498857173,1.1745467017291675,0.0971943462898474,0.6020382088672647,9,alpha_fan
calibration,20260411,sparse_partial_high_noise,high_skew,20260325,5,13,0.1131764569876751,0.0435303827477926,0.0031076440991735,0.0003967902344856,0.1855718956846807,0.1020153528350899,0.1493378920000625,1.0477551861228125,0.1506544980893384,0.663632016394589,3,broad_fan
calibration,20260411,sparse_partial_high_noise,high_skew,20260325,6,2,0.0119818948706537,0.00055518342221,0.0031362544511108,0.0006144502067262,0.4031431179610768,0.2881059012754227,0.4267275407490704,1.1905812271506775,0.0745875736723036,0.1085131152075142,15,fringe_singleton
calibration,20260411,sparse_partial_high_noise,high_skew,20260325,7,2,0.0204875444822923,0.0150794776346142,0.0031386671230182,0.0002467568881272,0.1844825169487138,0.1498979437399393,0.1681081214113621,1.3221895377126984,0.0303727379277106,0.0374828400913356,12,compact_minor
calibration,20260411,sparse_partial_high_noise,high_skew,20260325,8,14,0.0969437451901618,0.234243613266996,0.003145018845104,0.0005586323812958,0.299688594051668,0.1661152872965584,0.2298740718566987,1.0734057052998298,0.1891690571576541,0.6841436597914398,5,broad_fan
calibration,20260411,sparse_partial_high_noise,high_skew,20260325,9,15,0.1047939304933197,0.0905476570903434,0.0031955557309273,0.0005438190567126,0.3332694051328036,0.2190140380726426,0.3077107074097364,1.055398633273781,0.2177298874269409,0.6946513191585908,4,broad_fan
calibration,20260411,sparse_partial_high_noise,high_skew,20260325,10,4,0.0308820477468763,0.0656992907790394,0.0032039643970703,0.0005242509489241,0.2769028267831966,0.213712551428898,0.2601455124927282,1.1765739096630343,0.0742461631234861,0.6538834287103893,10,alpha_fan
calibration,20260411,sparse_partial_high_noise,high_skew,20260325,11,10,0.061026294822602,0.0129622322522802,0.0032326491842515,0.0006233723555876,0.3663893666675485,0.2863769202290024,0.3355201026557826,1.1412453399882687,0.1717640785562965,0.7667310362976312,6,broad_fan
calibration,20260411,sparse_partial_high_noise,high_skew,20260325,12,6,0.0518715291359885,0.0219159061180086,0.0032752722849177,0.000395775436242,0.3822462488839302,0.2499549234918659,0.2866666605144792,1.0777446157020107,0.1406679800376626,0.5909658550817631,7,broad_fan
calibration,20260411,sparse_partial_high_noise,high_skew,20260325,13,1,0.0093367808990758,0.0225098638754576,0.0033607461440144,0.0003175363746912,0.256140662101176,0.1854729175376659,0.2599826653654387,1.3586688526932578,0.0,0.0,17,fringe_singleton
calibration,20260411,sparse_partial_high_noise,high_skew,20260325,14,5,0.0275007793266962,0.02912020445874,0.00339635652358,0.0006855646661576,0.3642871920195323,0.2033620853309526,0.250471417109649,0.9066878108091416,0.0881062608301977,0.5489223627354164,11,alpha_fan
calibration,20260411,sparse_partial_high_noise,high_skew,20260325,15,2,0.0123144802458613,0.0134952092690238,0.0035716553474452,0.0007105312156384,0.3533072985919076,0.1724381352932242,0.2990865170214122,1.0376307282988937,0.0326580517249633,0.5952390087808193,14,alpha_fan
calibration,20260411,sparse_partial_high_noise,high_skew,20260325,16,1,0.005910102982612,0.0008113149119751,0.0037723145950551,0.0007291048257319,0.4242801967262538,0.2575342820245004,0.3520720425895471,0.6739018240541128,0.0,0.0,18,fringe_singleton
calibration,20260411,sparse_partial_high_noise,high_skew,20260325,17,1,0.0057346185004746,0.0024628875520244,0.0037994424214437,0.0007562326521205,0.3902974805473777,0.1470683065204538,0.3341535868062331,1.1834734098371875,0.0,0.0,19,fringe_singleton
calibration,20260411,sparse_partial_high_noise,high_skew,20260325,18,2,0.010585094315672,0.0228859936766436,0.003845326596234,0.0008288284214973,0.2749916349966531,0.1210863023648747,0.2409387555482647,1.314994909933361,0.0212834477164497,0.1788317503603178,16,fringe_singleton
calibration,20260411,sparse_partial_high_noise,high_skew,20260326,0,9,0.1039097161876102,0.0213867415127143,0.0030466699822471,0.0003621320915176,0.1451703190425072,0.0882924133839401,0.119036201751561,1.0295275245961584,0.160080789733075,0.5957442301480251,4,broad_fan
calibration,20260411,sparse_partial_high_noise,high_skew,20260326,1,16,0.1814294880584605,0.1102236082432126,0.0030493576434194,0.0003865349746682,0.1835522532812624,0.1248332125565195,0.1621656981228401,1.0370598838061826,0.1962719743080202,0.6872189819482111,1,dominant_core
calibration,20260411,sparse_partial_high_noise,high_skew,20260326,2,14,0.1362524158200918,0.2306547177344999,0.0030557505476146,0.0005124668508969,0.2401784547451659,0.1330899228228465,0.2040149429905023,1.0209948419811767,0.2319790081375997,0.6699935951278029,2,broad_fan
calibration,20260411,sparse_partial_high_noise,high_skew,20260326,3,7,0.0695033463819434,0.0292739137525497,0.0030590705347353,0.000489116108572,0.3580823440839734,0.2595487222335251,0.3130561902393403,1.0166043635612487,0.1690419162767608,0.6642008304589735,5,broad_fan
calibration,20260411,sparse_partial_high_noise,high_skew,20260326,4,1,0.0162851529541221,0.0025871281445888,0.0030931022605841,4.643227833705295e-05,0.1500131216598366,0.0557827739846696,0.1342648088236251,1.305038715248233,0.0,0.0,12,fringe_singleton
calibration,20260411,sparse_partial_high_noise,high_skew,20260326,5,14,0.1179847376421912,0.2146476854357177,0.0030987140627752,0.0005926752105956,0.3320234082469093,0.1919349155544741,0.2527917790059684,1.1267353930358242,0.2058143074666295,0.6587763377150907,3,broad_fan
calibration,20260411,sparse_partial_high_noise,high_skew,20260326,6,6,0.0480748422649241,0.1188188974617623,0.0031465924198279,0.0005982037355344,0.249324393778389,0.1689085837735635,0.2284184210626259,1.1148421071255357,0.1340837891890032,0.6714873998381387,9,broad_fan
calibration,20260411,sparse_partial_high_noise,high_skew,20260326,7,5,0.047358082761056,0.0773601662731926,0.0031655618004168,0.0004651267933128,0.3279771686521492,0.140213155526083,0.2814790161616846,0.9693732524402772,0.132278586705891,0.6156442163627667,10,broad_fan
calibration,20260411,sparse_partial_high_noise,high_skew,20260326,8,1,0.0139469741645821,0.0252529383204876,0.0032325943874207,0.0001859244051736,0.3196828466881876,0.1716357125368721,0.2962752767630999,0.7393600086639294,0.0,0.0,13,fringe_singleton
calibration,20260411,sparse_partial_high_noise,high_skew,20260326,9,7,0.0663560786661231,0.0439200446566887,0.0032906557500904,0.0004925792265121,0.3933641431959711,0.2108217247892347,0.2785019974635464,1.133534408991535,0.1671719337662866,0.6640591385026442,6,broad_fan
calibration,20260411,sparse_partial_high_noise,high_skew,20260326,10,1,0.0129655236388203,0.0078461000137187,0.0032982662823577,0.0002515963001106,0.3837500883128229,0.2405878276329982,0.2556409565426216,0.7432140181371472,0.0,0.0,14,fringe_singleton
calibration,20260411,sparse_partial_high_noise,high_skew,20260326,11,3,0.0261188289855849,0.0658990153276563,0.0033289648737801,0.0006500119219723,0.2782468434942302,0.2109794661111733,0.2467880253423215,1.0930225901555906,0.1069357691168013,0.6810345834439354,11,alpha_fan
calibration,20260411,sparse_partial_high_noise,high_skew,20260326,12,7,0.0625686489968734,0.0176389143202639,0.0033616000637011,0.0005572808765702,0.4138799224393764,0.2035646979896108,0.3753840665063656,1.1240177141336278,0.1539652421873988,0.6088228550846002,7,broad_fan
calibration,20260411,sparse_partial_high_noise,high_skew,20260326,13,1,0.0115206705903663,0.0165278163773892,0.0034046021304098,0.0003579321481627,0.2893326010127409,0.2386882774462978,0.2734194391713653,1.2274926809195486,0.0,0.0,15,fringe_singleton
calibration,20260411,sparse_partial_high_noise,high_skew,20260326,14,10,0.0613447099037269,0.0060823935573567,0.0035031780406277,0.0007509267102223,0.4163139289147464,0.3040042535323101,0.3734139390956473,0.989763620299088,0.1315562495398302,0.7394045123362716,8,broad_fan
calibration,20260411,sparse_partial_high_noise,high_skew,20260326,15,1,0.0088875151399812,0.0016250712725102,0.0036381479597206,0.0005914779774735,0.4345184625923897,0.2653150782921929,0.3050509233636248,1.3090560647465204,0.0,0.0,16,fringe_singleton
calibration,20260411,sparse_partial_high_noise,high_skew,20260326,16,1,0.0081001240706887,0.0047696525356282,0.0037216392674613,0.0006749692852142,0.2178393403851608,0.0764434126777797,0.1811529877801583,1.1985617856573614,0.0,0.0,17,fringe_singleton
calibration,20260411,sparse_partial_high_noise,high_skew,20260326,17,1,0.0073931437728529,0.0054851950600618,0.0038038329603072,0.0007571629780601,0.3571318573717438,0.191925494304499,0.3310965644845269,1.209901096233463,0.0,0.0,18,fringe_singleton
calibration,20260411,sparse_partial_high_noise,high_skew,20260326,18,1,0.0,0.0,0.0039872126809325,0.0009405426986854,0.4363883874385585,0.3088205764648549,0.4495045318683395,1.1838650163274822,0.0,0.0,19,fringe_singleton
calibration,20260411,sparse_partial_high_noise,high_skew,20260327,0,22,0.1837354395640255,0.0583603032898993,0.0030485013353245,0.0005672693989849,0.1533313486445982,0.0937262374353373,0.126395019338551,1.0948877527001828,0.2054924945233292,0.6835216987043229,2,dominant_core
calibration,20260411,sparse_partial_high_noise,high_skew,20260327,1,16,0.188455417949378,0.1576959329248891,0.0030636906122989,0.0003327237401227,0.1943837479337097,0.1184895701279171,0.1574606965865585,1.064329195778081,0.2045497637290988,0.6581169975821359,1,dominant_core
calibration,20260411,sparse_partial_high_noise,high_skew,20260327,2,10,0.0890285514550848,0.0759068772646591,0.0030716479200421,0.0005388106208557,0.312078752346267,0.2331389042602201,0.2829307970750873,1.209216213826228,0.1295974215383435,0.6872146519000835,5,broad_fan
calibration,20260411,sparse_partial_high_noise,high_skew,20260327,3,11,0.1075880783254452,0.2492565264438261,0.0030814166668838,0.0004879766394984,0.2836275749636419,0.1307427156783806,0.2266005494444983,1.0599978705343038,0.1849947857149262,0.6101761207241909,3,broad_fan
calibration,20260411,sparse_partial_high_noise,high_skew,20260327,4,6,0.0332010449151524,0.0796152769826257,0.003089773364862,0.0007663141898969,0.2658753435441037,0.1963547083714218,0.2215346363286458,1.068488566223381,0.1402513306926519,0.6053894887735604,10,broad_fan
calibration,20260411,sparse_partial_high_noise,high_skew,20260327,5,8,0.0785004007986822,0.0439285750429136,0.0031144438941965,0.0004985570872757,0.3789987823433885,0.2249711493433653,0.2577138106466557,1.0065617452552562,0.1718494973399306,0.6452663933942818,6,broad_fan
calibration,20260411,sparse_partial_high_noise,high_skew,20260327,6,8,0.0926219290935285,0.2075296354603166,0.0031195959460377,0.0003139703495367,0.2421402636969051,0.1518027810354531,0.1934573749241622,0.9964044860388134,0.1528914866297301,0.6507913422675785,4,broad_fan
calibration,20260411,sparse_partial_high_noise,high_skew,20260327,7,7,0.0480823279352461,0.0063329332545083,0.0031250855609438,0.0006864494604971,0.4021436114411039,0.2794241191046296,0.3361412710100588,1.0701640046953431,0.1863126853298086,0.6652462522671196,8,broad_fan
calibration,20260411,sparse_partial_high_noise,high_skew,20260327,8,7,0.0743000351002194,0.0747098373208614,0.003139876509257,0.0004192032235569,0.3413927607765699,0.1736232205823511,0.2981149874368607,0.928660591932046,0.1486997843497267,0.6500075974228781,7,broad_fan
calibration,20260411,sparse_partial_high_noise,high_skew,20260327,9,1,0.0148826755773904,0.0179970658450103,0.0031443732643366,9.587192901215452e-05,0.2278511350069237,0.0863063524730874,0.2083392594410742,0.7577322906094883,0.0,0.0,12,fringe_singleton
calibration,20260411,sparse_partial_high_noise,high_skew,20260327,10,1,0.0109821097078679,0.0026919269088863,0.0034179105027945,0.00036940916747,0.4235091268775148,0.2453310141635472,0.2669823670350018,0.8010671757487287,0.0,0.0,13,fringe_singleton
calibration,20260411,sparse_partial_high_noise,high_skew,20260327,11,5,0.0399392073271587,0.0064497572012769,0.0034221057165071,0.0005761135130991,0.4291427158950314,0.2160618503981407,0.3594870345472892,1.1444640293728026,0.0945562338424621,0.5384105273585065,9,alpha_fan
calibration,20260411,sparse_partial_high_noise,high_skew,20260327,12,3,0.0236099196140645,0.0012851487326974,0.0036577791944303,0.0006716737406691,0.4082755308724611,0.3019551442921055,0.4065955969427977,0.9994491550394752,0.1070676657530524,0.5224262444425799,11,alpha_fan
calibration,20260411,sparse_partial_high_noise,high_skew,20260327,13,1,0.0082732469156097,0.0154983493812713,0.0036728269643827,0.0006243256290581,0.2625984335379437,0.1909951223422443,0.2817329773259027,1.304467381402027,0.0,0.0,14,fringe_singleton
calibration,20260411,sparse_partial_high_noise,high_skew,20260327,14,1,0.0067996157211461,0.002741853946358,0.003849371816441,0.0008008704811165,0.3976233080999597,0.1977474915738258,0.3034059956868423,1.203320981813689,0.0,0.0,15,fringe_singleton
calibration,20260411,sparse_partial_high_noise,high_skew,20260327,15,1,0.0,0.0,0.0040716166556897,0.0010231153203652,0.2956585649760123,0.1680338610166084,0.1714692061556265,0.6863988683047477,0.0,0.0,16,fringe_singleton
calibration,20260411,sparse_partial_high_noise,high_skew,20260328,0,30,0.3130760596486803,0.172557837486024,0.0030654977252973,0.0003533521450432,0.158336459067755,0.0953135425010728,0.1326092248662053,1.133901322064085,0.2129883499967565,0.7002110908313735,1,dominant_core
calibration,20260411,sparse_partial_high_noise,high_skew,20260328,1,11,0.1137842144494071,0.1645384666563711,0.0030694249491054,0.0003734094161849,0.2060749609372723,0.1299823334984869,0.1537608862914439,1.0500536882964162,0.16903757918588,0.6657561799806446,3,broad_fan
calibration,20260411,sparse_partial_high_noise,high_skew,20260328,2,19,0.198421558580072,0.3914016248426298,0.0030909915237591,0.0003419773029536,0.2409396810462291,0.1587465563383021,0.2097631840985597,1.0860070236570485,0.2106449304598828,0.6493826623484595,2,dominant_core
calibration,20260411,sparse_partial_high_noise,high_skew,20260328,3,2,0.0138984017439323,0.0002026616968596,0.00313616654005,0.0005564374294421,0.4329429071324897,0.3161699611815263,0.3906545246640476,1.0626571569974703,0.0449671745485928,0.7094677853733726,13,alpha_fan
calibration,20260411,sparse_partial_high_noise,high_skew,20260328,4,9,0.0935748692198737,0.1354469499501731,0.0031391291521058,0.0003505194655614,0.2946603204417282,0.1377129449742643,0.2214536410445662,0.983307950390848,0.1542748001888316,0.5613033479098284,4,broad_fan
calibration,20260411,sparse_partial_high_noise,high_skew,20260328,5,2,0.0230553994610073,0.0368326908588282,0.0032666517788956,0.0002398179953608,0.2545024029594369,0.0988357822556678,0.2174349602493364,0.7355849026939203,0.0694882852412304,0.0129014221607205,9,compact_minor
calibration,20260411,sparse_partial_high_noise,high_skew,20260328,6,11,0.0580883232264801,0.0297506815724508,0.0033446747778274,0.0007901760096024,0.3353899217319771,0.1862868329037851,0.2677014945412276,0.9300497039932856,0.1683137813489128,0.7363739409645236,5,broad_fan
calibration,20260411,sparse_partial_high_noise,high_skew,20260328,7,7,0.0533469948116622,0.0164524638436184,0.0033729315182096,0.0005522508735812,0.3147462158055455,0.2424012713057791,0.2760563856347406,0.9892925135491004,0.1236543987755085,0.5780639649726721,6,broad_fan
calibration,20260411,sparse_partial_high_noise,high_skew,20260328,8,2,0.0173817551123847,0.0198812412536008,0.0034445446973506,0.0005015272806542,0.2615697973118393,0.1978939338449395,0.2338367847961129,1.2498664086042677,0.0302996293757889,0.0474927917734513,10,fringe_singleton
calibration,20260411,sparse_partial_high_noise,high_skew,20260328,9,7,0.0231667844049679,0.0028177051306521,0.0034605997967691,0.0008812487034614,0.4040221599430879,0.1754652323796822,0.3287112448889329,1.015643096799996,0.1515938794722889,0.7179586563670026,8,broad_fan
calibration,20260411,sparse_partial_high_noise,high_skew,20260328,10,3,0.0150903086850286,0.0149421373537172,0.0034912646491773,0.0007805255141465,0.1957902996676588,0.0722713563509212,0.1724128835516253,1.3141942399949469,0.0544656688040977,0.1813020307654111,12,compact_minor
calibration,20260411,sparse_partial_high_noise,high_skew,20260328,11,2,0.015722358514424,0.0079017733451462,0.003505572111055,0.0005971625378436,0.3421218924279649,0.1420104035811629,0.2977655120439128,1.0618751676151064,0.0361928735642384,0.511614980505515,11,alpha_fan
calibration,20260411,sparse_partial_high_noise,high_skew,20260328,12,5,0.0334932142505689,0.0038100337763574,0.0035687065520378,0.000613340136293,0.3804628198937149,0.2240795620824454,0.3197865439990564,1.1036799061790772,0.1819584419113654,0.7147324300179658,7,broad_fan
calibration,20260411,sparse_partial_high_noise,high_skew,20260328,13,2,0.0080738945159336,0.0012168057400249,0.0036249906441006,0.0007553614322433,0.3899453126363287,0.2264006728260523,0.2534193131420641,1.0056589612705586,0.0633398341072176,0.6882866337479556,14,alpha_fan
calibration,20260411,sparse_partial_high_noise,high_skew,20260328,14,1,0.0068104005881746,0.0005648534570556,0.0037781571582606,0.0007126594329632,0.3476643841540729,0.2499920228686995,0.3780560763073052,1.3986113439877896,0.0,0.0,15,fringe_singleton
calibration,20260411,sparse_partial_high_noise,high_skew,20260328,15,1,0.0066881342977741,0.0004932366374714,0.0037944615456266,0.0007289638203293,0.3984827110723264,0.2032828789042736,0.3902373936795899,1.2071596164823375,0.0,0.0,16,fringe_singleton
calibration,20260411,sparse_partial_high_noise,high_skew,20260328,16,2,0.0063273284896277,0.0011888363990188,0.0038443727092501,0.0009565727226215,0.1269593350310185,0.0553475783378493,0.1058410803714026,0.7777529887876022,0.0267823997866769,0.1809989512206507,17,fringe_singleton
calibration,20260412,sparse_full_noisy,low_skew,20260324,0,15,0.3737305780066468,0.4074007204914293,0.0011580427698443,0.0002820284442544,0.1684731843342627,0.0962640469859685,0.1383069827278448,0.9942610523864588,0.1767971701859564,0.3237054019270569,1,dominant_core
calibration,20260412,sparse_full_noisy,low_skew,20260324,1,5,0.1110363937894707,0.2690447928253564,0.0012044907302014,0.0003201049774651,0.2016954448462717,0.1302368561141888,0.1854181977770779,1.0749623855421837,0.0950248790187466,0.1376001252349961,4,compact_minor
calibration,20260412,sparse_full_noisy,low_skew,20260324,2,5,0.1534685528573051,0.0592330073274818,0.0012218897815767,0.0002366228546616,0.1274969810242977,0.0677060033852493,0.0961639974624863,0.9782409318896852,0.0557708119438713,0.2285854875602512,2,compact_minor
calibration,20260412,sparse_full_noisy,low_skew,20260324,3,4,0.0688344916571405,0.0051229661768922,0.0012554755593877,0.0003762010961383,0.4129090307273893,0.267730565022946,0.2866669565074195,1.0488409622041883,0.0818472415308004,0.1659235868708111,6,compact_minor
calibration,20260412,sparse_full_noisy,low_skew,20260324,4,5,0.1360581432856,0.0470248165364449,0.001290946882578,0.0002685439226225,0.3499040842697402,0.1922536272888577,0.2443325575752254,1.0654257209693194,0.160488077261316,0.2780879375281507,3,alpha_fan
calibration,20260412,sparse_full_noisy,low_skew,20260324,5,3,0.0843233276652153,0.1894576343547299,0.0013526106255243,0.000283429972812,0.2516358461076665,0.1238107442298492,0.2138997109300549,0.9105541055683216,0.0720730281003956,0.0815967895963368,5,compact_minor
calibration,20260412,sparse_full_noisy,low_skew,20260324,6,2,0.0492054036505662,0.0014941878187928,0.0014791854555883,0.0003286293074527,0.4250121464057305,0.2958618636408173,0.3215897277321075,0.8795007435925584,0.0707273074560322,0.0353281980252578,7,compact_minor
calibration,20260412,sparse_full_noisy,low_skew,20260324,7,2,0.023343109088055,0.0212218744688725,0.0015076237957645,0.0003947666513074,0.2934802493179369,0.1589760430397782,0.2824806466478755,0.9804157265963042,0.0461029741004702,0.2543071543791089,8,alpha_fan
calibration,20260412,sparse_full_noisy,low_skew,20260324,8,1,0.0,0.0,0.0016254329097224,0.000467390139878,0.399724670110602,0.182128113360587,0.3461194345005558,1.0764956822586458,0.0,0.0,9,fringe_singleton
calibration,20260412,sparse_full_noisy,low_skew,20260324,9,1,0.0,0.0,0.001649365666837,0.0004913228969926,0.2828159010947512,0.1855013220637177,0.2260459602460326,1.166514085769233,0.0,0.0,10,fringe_singleton
calibration,20260412,sparse_full_noisy,low_skew,20260324,10,1,0.0,0.0,0.0016518833805438,0.0004938406106994,0.4293167885551039,0.282223162786937,0.4325072474720666,0.8897877944152557,0.0,0.0,11,fringe_singleton
calibration,20260412,sparse_full_noisy,low_skew,20260325,0,4,0.175390057591248,0.2674131354434026,0.001105650038095,0.0002786773304695,0.2699873093919273,0.1784749735916063,0.2534617975750249,1.0085107029116196,0.0895019251713802,0.2554564039052353,3,alpha_fan
calibration,20260412,sparse_full_noisy,low_skew,20260325,1,8,0.2239385535027105,0.4376663336055778,0.001136673695693,0.0003495337678852,0.2186101265165926,0.1310829273585834,0.1775015399402404,1.0057704007657806,0.1617613872887272,0.2975371004427292,1,dominant_core
calibration,20260412,sparse_full_noisy,low_skew,20260325,2,8,0.1925166354630096,0.1235302066110417,0.0011989895943695,0.0003650362085893,0.1614275377754689,0.0857700660157577,0.1348290409532702,0.9784060236716964,0.1598252730043241,0.3201665970957029,2,dominant_core
calibration,20260412,sparse_full_noisy,low_skew,20260325,3,1,0.0605612681679608,0.0047156673915489,0.0012010795210723,9.542948297731066e-05,0.4061513413748883,0.2607337237839826,0.3200034056789912,0.9120427862252312,0.0,0.0,5,compact_minor
calibration,20260412,sparse_full_noisy,low_skew,20260325,4,3,0.14446004830851,0.0411574011976554,0.0012356227796109,0.0001902812672907,0.1410909544919019,0.0717814070694821,0.1060473008314771,1.094354075614278,0.0724482957845762,0.0707415955069465,4,compact_minor
calibration,20260412,sparse_full_noisy,low_skew,20260325,5,5,0.0526409077355087,0.0269100371266722,0.0012571443284772,0.0005210896538011,0.348510769151433,0.1943616137472045,0.266823415919181,1.0858730661257523,0.137565239082104,0.1828489392058074,6,compact_minor
calibration,20260412,sparse_full_noisy,low_skew,20260325,6,1,0.0477381969949724,0.0023205464070231,0.0012962489997025,0.0001905989616075,0.3861314388937444,0.2731313475720979,0.3878131516237232,0.9069850280025648,0.0,0.0,7,compact_minor
calibration,20260412,sparse_full_noisy,low_skew,20260325,7,1,0.0434383545820939,0.0392459895696066,0.0013340046221252,0.0002283545840302,0.3100386711597872,0.1267042822354033,0.2783979321001136,0.941614474345714,0.0,0.0,8,compact_minor
calibration,20260412,sparse_full_noisy,low_skew,20260325,8,2,0.0307785910687355,0.0540788102465602,0.0014718139996636,0.0005144173860236,0.286018371431814,0.136038413839188,0.2026970839975573,1.0612044875490958,0.0742054140763621,0.1725266546336867,9,compact_minor
calibration,20260412,sparse_full_noisy,low_skew,20260325,9,2,0.0285373865852503,0.0029618724009109,0.0015020557258658,0.0004562632636182,0.4249270489248778,0.2045004026426376,0.3105511882066399,1.0441958432508611,0.0425304321168602,0.032213480887356,10,compact_minor
calibration,20260412,sparse_full_noisy,low_skew,20260325,10,1,0.0,0.0,0.0015083196526831,0.0004026696145881,0.347343925150804,0.1674299118150841,0.246799294980401,1.0440176815882003,0.0,0.0,11,fringe_singleton
calibration,20260412,sparse_full_noisy,low_skew,20260325,11,1,0.0,0.0,0.0018591720566665,0.0007535220185715,0.3436216613216016,0.2443169729284396,0.3525582379884418,1.0707210209895122,0.0,0.0,12,fringe_singleton
calibration,20260412,sparse_full_noisy,low_skew,20260326,0,14,0.3554959373199191,0.3298769165833423,0.0011900708568346,0.000275855878446,0.1856806939808794,0.1038204200230133,0.1460571149154976,0.9958331333016324,0.188740893802175,0.2825110411388314,1,dominant_core
calibration,20260412,sparse_full_noisy,low_skew,20260326,1,3,0.0936468884248636,0.0266650393292304,0.0012314124511744,0.0002053123074947,0.1302768233960675,0.070916860582284,0.1073087486480899,0.9661474684799356,0.069833854107134,0.274274557808597,4,alpha_fan
calibration,20260412,sparse_full_noisy,low_skew,20260326,2,7,0.1423103801739942,0.3241774797493938,0.0012436002698781,0.000312025217016,0.2303305685179,0.1367211956253456,0.2059718750676117,1.0161044298578543,0.1749460900953396,0.2460356360163823,2,compact_minor
calibration,20260412,sparse_full_noisy,low_skew,20260326,3,1,0.0425495679168653,0.0160452786710926,0.0012973528006182,0.0001072819437836,0.3053903013342874,0.2093365958899357,0.2901459072388794,1.0410029045065696,0.0,0.0,5,compact_minor
calibration,20260412,sparse_full_noisy,low_skew,20260326,4,1,0.038466200489655,0.0122239900135035,0.0013377087021808,0.0001476378453462,0.3461447440600702,0.2228521882191113,0.2401017356956095,1.0946096670745589,0.0,0.0,6,compact_minor
calibration,20260412,sparse_full_noisy,low_skew,20260326,5,12,0.1283437141103259,0.1575136052045893,0.001341905746567,0.0004052188374115,0.2855269414919272,0.161934848103139,0.232103528762441,0.9641729313971265,0.2736797081542518,0.3242186543000396,3,alpha_fan
calibration,20260412,sparse_full_noisy,low_skew,20260326,6,1,0.0351152688281355,0.0010598111091216,0.0013741662626267,0.0001840954057921,0.4397122222166293,0.2782400611177195,0.3362841910794841,1.087814964012756,0.0,0.0,7,compact_minor
