variant_name,reference_bank_size,top_k_seeds,block_name,block_role,bank_seed,observation_seed,condition,geometry_skew_bin,true_rho,true_t,true_h,true_w1,true_w2,true_w3,true_alpha,true_rotation_shift,observed_count,temperature,support_rho,support_t,support_h,support_w1,support_w2,support_w3,support_alpha,support_score,support_entropy,support_cv_score,joint_rho,joint_t,joint_h,joint_w1,joint_w2,joint_w3,joint_alpha,joint_score,joint_entropy,joint_cv_score,support_alpha_error,support_geometry_error,support_weight_error,support_fit_rmse,support_choose_family,joint_alpha_error,joint_geometry_error,joint_weight_error,joint_fit_rmse,joint_seed_rank,oracle_pose_alpha_error,oracle_pose_geometry_error,oracle_pose_weight_error,oracle_pose_fit_rmse
baseline,300.0,3.0,calibration_block_2,calibration,20260326.0,20260416.0,sparse_full_noisy,low_skew,0.0845875163854086,0.03544723703524344,1.427803049034433,0.06505907534404884,0.3959624261186149,0.5389784985373363,0.843420762150945,0.0,12.0,0.0004,0.1736204905600847,-0.48525163765214235,0.6771645390179578,0.383228762362995,0.2809939910204573,0.3357772466165476,0.8448665270003111,0.0015213173228586657,0.41068895223867935,0.00042363146822898715,0.1435604905600847,-0.39970163765214234,0.8407645390179579,0.25377678300248674,0.2673092577262086,0.47891395927130465,0.8448665270003111,0.001531480116033869,0.4055638744692125,0.00040953355235599624,0.0014457648493660935,0.10473788283665575,0.143956610450939,0.005984086420057848,1.0,0.0014457648493660935,0.06916104188446107,0.12581180510562526,0.0036472414892042655,1.0,0.0014457648493660935,0.09425016806889408,0.143956610450939,0.0035975435612493707
baseline,300.0,3.0,calibration_block_2,calibration,20260326.0,20260416.0,sparse_full_noisy,mid_skew,0.08432652403230634,-0.41798272193138025,0.8387113564671724,0.6323863659988354,0.17959836033150034,0.1880152736696643,0.8914591742959608,2.0,12.0,0.0004,0.08073847032341495,-0.2621778555734969,0.7100486033790775,0.2021222870699969,0.6347915875026019,0.1630861254274012,0.8971892419565873,0.0012214156798226283,0.5377545787607921,0.0005154224031316298,0.16248473363898375,0.54655,0.55,0.14578460938070123,0.7816477799776765,0.0725676106416222,0.8905927471574244,0.0012244524875956277,0.5275613026476992,0.0005117150463005887,0.005730067660626559,0.03142112994667847,0.01661943216150874,0.00833051319069264,0.0,0.000866427138536352,0.10461231510014128,0.09950760931922746,0.007880461930435841,1.0,0.001539790880574765,0.06926059974147351,0.15282725805490155,0.014144746481981602
baseline,300.0,3.0,calibration_block_2,calibration,20260326.0,20260416.0,sparse_full_noisy,high_skew,0.10192995762896874,0.6727910454320642,1.0288743168833832,0.37715557823425244,0.3052640586389587,0.3175803631267889,0.7919341547849998,59.0,12.0,0.0004,0.14466630050637042,0.21246426137261065,1.4498392474364206,0.39855380296515186,0.2992432011193291,0.302202995915519,1.250826014252882,0.0018165147583267625,0.45394379438262505,0.0006069835090261881,0.06,-0.2877485350985862,1.1398947288231982,0.19872756188885596,0.4245981599748655,0.3766742781362785,1.2721045200738916,0.0018286248170411737,0.4581179148273589,0.0006995506378823608,0.45889185946788213,0.09578455156386001,0.014265483153932964,0.013420763402166667,0.0,0.4801703652888918,0.07008411864799663,0.07102433116673515,0.013805330220302397,2.0,0.02777213764084563,0.03837721339547255,0.09771182672603086,0.020179500928328556
baseline,300.0,3.0,calibration_block_2,calibration,20260326.0,20260416.0,sparse_partial_high_noise,low_skew,0.11441468318091866,-0.011978891607849151,0.9724423795276715,0.5828243652719066,0.03150714491481994,0.38566848981327345,1.251449993747517,32.0,10.0,0.0009,0.1996181071319903,-0.6744629608090645,1.0467882379073743,0.37857559593890977,0.11605789298537753,0.5053665110757127,0.7838734223440996,0.0028623831832457667,0.5944443544234972,0.0012201428402368068,0.2006801071319903,-0.5907629608090645,0.9769282379073742,0.30621491443154764,0.09387466638329725,0.5999104191851552,0.7838734223440996,0.0028543965491883414,0.5931362585267544,0.0011541150792282516,0.46757657140341735,0.15474603293321756,0.1361658462219979,0.018809923634843528,0.0,0.46757657140341735,0.14684136063683173,0.18440630056023935,0.018953582831374383,1.0,0.0019283296906984493,0.1388649944038477,0.21098958638588913,0.01253540076088362
baseline,300.0,3.0,calibration_block_2,calibration,20260326.0,20260416.0,sparse_partial_high_noise,mid_skew,0.08402531619936499,-0.44764907761156186,0.5937668244299665,0.20332138263600472,0.5259236527327807,0.2707549646312145,1.241979368189789,12.0,10.0,0.0009,0.16631309091363916,-0.5992370100405224,0.6476193399367037,0.4534976349002287,0.32294824182224174,0.2235541232775296,0.7718817685577894,0.0035593725718088927,0.5241415273351827,0.0033211444630740056,0.17529509091363915,-0.6072020100405225,0.6334793399367039,0.25054722091777804,0.5761680798571719,0.17328469922505008,0.7718817685577894,0.0035314192767173743,0.532784075199638,0.003187884410742689,0.4700975996319996,0.12940009157832738,0.07975123945749132,0.046032846813124806,0.0,0.4700975996319996,0.1388051498030393,0.06498017693744297,0.062367806501117264,1.0,0.025194312403665098,0.0231251567978488,0.03453792007038758,0.008920242671954494
baseline,300.0,3.0,calibration_block_2,calibration,20260326.0,20260416.0,sparse_partial_high_noise,high_skew,0.20555661917540657,0.6027915804267756,1.1609717565708384,0.10408857792326166,0.49100737675021944,0.4049040453265189,1.1866154632460386,5.0,10.0,0.0009,0.21154157004895185,0.3706754761429192,1.2776149237304926,0.351471533937942,0.6128892524596496,0.035639213602408404,1.3197634941637948,0.0030474258930998106,0.5535839110475961,0.001121055584799683,0.22,0.30331047614291917,1.1738749237304926,0.5229691206338524,0.4539912618818439,0.02303961748430372,1.3197634941637948,0.002947472040832776,0.5637828691578515,0.0009867963248879224,0.13314803091775618,0.02381796730288473,0.24617655448274034,0.10390242482068147,0.0,0.13314803091775618,0.03263360033188858,0.27925369514039383,0.11801294954474471,1.0,0.16113212750749795,0.24542616972849463,0.1791343323816176,0.062127122584411935
baseline,300.0,3.0,calibration_block_2,calibration,20260326.0,20260417.0,sparse_full_noisy,low_skew,0.12736834202203057,0.0032712117242083005,0.7084226108273297,0.4177572516713396,0.4113414645571245,0.1709012837715359,1.1253636301066579,39.0,12.0,0.0004,0.08521215005613364,-0.5668351945636068,1.3611281449147976,0.23301142667408725,0.44062610735599866,0.3263624659699141,0.8617585667460669,0.0010408562282393373,0.5748437724286849,0.00011572242922215363,0.09764130748609917,-0.13442563638392038,0.7637122432054769,0.434958299358673,0.46646790451671655,0.09857379612461054,1.145556581688103,0.0010572997075598996,0.5805191141324213,0.00011704409360176626,0.263605063360591,0.04625758704810925,0.11888669192202483,0.013691839436655931,0.0,0.020192951581445184,0.04179883627659058,0.048218325097950265,0.011828238356743997,2.0,0.020192951581445184,0.04383510666192449,0.060047140843706416,0.00877535262792074
baseline,300.0,3.0,calibration_block_2,calibration,20260326.0,20260417.0,sparse_full_noisy,mid_skew,0.0904797405253055,0.2256807677760072,0.7162251984823004,0.26805487285948687,0.2626972004032308,0.4692479267372823,0.7818524568839363,9.0,12.0,0.0004,0.06,-0.15874853509858616,1.066294728823198,0.37888908542661265,0.32912969287929666,0.29198122169409063,1.2721045200738916,0.0016880883026253995,0.474884142152352,0.0010124917436682697,0.06,-0.3421985350985862,1.1404947288231984,0.19872756188885596,0.4245981599748655,0.3766742781362785,1.2721045200738916,0.0016830507301797246,0.47479911260654356,0.0009349132092425396,0.4902520631899553,0.036288945781563886,0.11817780336212776,0.007647909968621559,1.0,0.4902520631899553,0.0333885889840757,0.10436219141025242,0.010688997544599024,1.0,0.011565706582850721,0.04555952255754839,0.21388264632922546,0.01357584840319837
baseline,300.0,3.0,calibration_block_2,calibration,20260326.0,20260417.0,sparse_full_noisy,high_skew,0.11646766926518465,0.5662878117286481,0.9529203959476169,0.4888446081365862,0.2993874072017496,0.21176798466166413,0.8225173096767153,16.0,12.0,0.0004,0.18211124593967148,0.12663488369116027,0.7288922345661838,0.1614736571651611,0.37581237964350495,0.4627139631913339,1.1950713414361094,0.0013440753317309397,0.4126631561526527,0.0002978018942447579,0.14370738752771373,-0.5492895936800967,1.1516352235701803,0.5502311424331984,0.2738944127148999,0.17587444485190173,0.8237643669787381,0.0013489468515542691,0.41168234902397893,0.00044162583016360443,0.37255403175939406,0.08669446318730496,0.16729731901977984,0.017241566088718425,0.0,0.0012470573020227915,0.08192213301554607,0.04092435619774143,0.017297265749155015,2.0,0.0009621227285254719,0.06483482219240645,0.0924016275854599,0.004980921764413517
baseline,300.0,3.0,calibration_block_2,calibration,20260326.0,20260417.0,sparse_partial_high_noise,low_skew,0.07822329492923041,-0.18060850877545787,1.2476891232574099,0.2919601454993497,0.17145892022156756,0.5365809342790828,0.8118979550083474,29.0,10.0,0.0009,0.1529523906838745,0.4995431681224809,0.7959338054168179,0.2179886943696364,0.4508547934807517,0.3311565121496119,0.8484521115091751,0.003246802883898452,0.6508554069409078,0.0020369048546229167,0.1540143906838745,0.4995431681224809,0.7651338054168179,0.2179886943696364,0.4508547934807517,0.3311565121496119,0.8484521115091751,0.00324595597748343,0.6510170733811981,0.0020300753554715347,0.03655415650082772,0.10059983406346944,0.1369496147529806,0.03133091334967187,0.0,0.03655415650082772,0.10018055368813376,0.1369496147529806,0.030635160681049597,1.0,0.02652727840438618,0.02890683659814772,0.1401456455394458,0.016722018514882635
