condition,trial,true_rho,true_t,true_h,true_w1,true_w2,true_w3,true_alpha,true_rotation_shift,baseline_pred_rho,baseline_pred_t,baseline_pred_h,baseline_pred_w1,baseline_pred_w2,baseline_pred_w3,baseline_pred_alpha,baseline_pred_rotation_shift,refined_pred_rho,refined_pred_t,refined_pred_h,refined_pred_w1,refined_pred_w2,refined_pred_w3,refined_pred_alpha,refined_pred_rotation_shift,euclidean_pred_rho,euclidean_pred_t,euclidean_pred_h,euclidean_pred_w1,euclidean_pred_w2,euclidean_pred_rotation_shift,baseline_geometry_mae,baseline_weight_mae,baseline_alpha_abs_error,baseline_fit_rmse,refined_geometry_mae,refined_weight_mae,refined_alpha_abs_error,refined_fit_rmse,euclidean_fit_rmse,alpha_improvement_factor,fit_improvement_over_baseline,fit_improvement_over_euclidean
full_noisy,0,0.1484667202216042,-0.12771325264212693,1.4351827428478976,0.20692746439855886,0.11075507195696212,0.6823174636444791,1.5968106845548613,59,0.14703049351498537,0.43320605641092097,0.9379262360420865,0.5553768106065974,0.2553033868050673,0.1893198025883353,0.6182907256619455,43,0.13266872434684887,0.2616873862367815,0.7974560556295234,0.49516644547204475,0.31961054667214794,0.18522300785580725,0.6232853158241,43,0.2078505466510599,-0.03968767188126356,0.9403185986104475,0.2549379252413817,0.3324831581463153,59,0.036746266330524496,0.3286651073707625,0.9785199588929158,0.010548417720875013,0.0699105332493544,0.3313963038591145,0.9735253687307613,0.007754889853897752,0.1603979801076103,1.0051304160349372,1.360227923233904,20.683463354027047
full_noisy,1,0.10914036920946986,0.06895813004802981,1.1908621443138698,0.28555396748184325,0.45559496239096414,0.2588510701271926,1.5961621073698895,27,0.18495409998684176,0.39740228609888395,1.2082666140698368,0.13756108272989975,0.7123551297015696,0.1500837875685307,1.5825564970336832,27,0.18495409998684176,0.39740228609888395,1.2082666140698368,0.13756108272989975,0.7123551297015696,0.1500837875685307,1.6025564970336832,27,0.21664990884385968,-0.693504495671074,0.6130550050474094,0.3051806717926031,0.3591442848360093,60,0.1344641776950064,0.17117344487373695,0.01360561033620633,0.005978621179684323,0.1344641776950064,0.17117344487373695,0.006394389663793687,0.0052539583165097095,0.15974352414868487,2.1277418255011917,1.1379270293975265,30.40441406752635
full_noisy,2,0.06068995080330669,-0.5165603029868735,1.1387182546000056,0.1216007581399064,0.6256965198098116,0.2527027220502821,0.8992631565816748,14,0.0646101891554283,0.36176709076422875,0.7278613312826537,0.3227918631125068,0.28439342208216534,0.3928147148053278,1.122920068168767,62,0.0646101891554283,0.36176709076422875,0.7278613312826537,0.3227918631125068,0.28439342208216534,0.3928147148053278,1.112920068168767,62,0.1966745743072272,0.04915447798308825,1.3136316841020108,0.4634408614048446,0.08271733949393881,56,0.011902410115172074,0.20193643779820314,0.22365691158709222,0.0050819701684528444,0.011902410115172074,0.20193643779820314,0.2136569115870922,0.0030550139519489494,0.03490424093891763,1.0468040089399295,1.6634850931567091,11.425231271579113
full_noisy,3,0.1717646431853722,0.2840114335646333,0.9390172629230821,0.37183078196678926,0.02856649396155782,0.5996027240716529,1.3282105884911932,21,0.15029628658017233,0.6435052826062696,1.165090590948609,0.1575173349126897,0.46613171362972605,0.37635095145758424,0.7481081490401518,37,0.17761651387124833,0.155982591123267,0.74997942788676,0.43550797190080326,0.04648076866546682,0.5180112594337299,1.32,21,0.20522961756525965,-0.6394112191910737,0.7441086411326208,0.2612900505373079,0.7059760136556741,25,0.0776677640661307,0.1488345150760458,0.5801024394510415,0.01305072735413665,0.014156986517020029,0.05439430975861533,0.00821058849119316,0.0023180176909880167,0.09780138187834897,70.65296721097042,5.630124137911127,42.1918185778223
full_noisy,4,0.18421295306674842,0.31184361057543963,0.9278175323963744,0.2660886783542941,0.27811599717767155,0.4557953244680343,1.3055388391240184,56,0.11823129191230067,-0.6696569851964713,1.2397430314545252,0.37997308819862896,0.5297386874646434,0.09028822433672767,0.7566044810720121,8,0.11823129191230067,-0.6696569851964713,1.2397430314545252,0.37997308819862896,0.5297386874646434,0.09028822433672767,0.7566044810720121,8,0.2078505466510599,-0.03968767188126356,0.9403185986104475,0.2549379252413817,0.3324831581463153,54,0.08106244914604908,0.24367140008753774,0.5489343580520063,0.008584409297467234,0.08106244914604908,0.24367140008753774,0.5489343580520063,0.008584409297467234,0.09379635388201756,1.0,1.0,10.926360874905098
full_noisy,5,0.1704160670733063,-0.6002718389009989,1.17203685650395,0.2377053518616396,0.5259561528440503,0.23633849529431006,0.7688998446255759,27,0.21360488401696476,-0.31086447001969636,1.4457436285735177,0.6709452172883917,0.07071059019789439,0.2583441925137139,1.2964872452373377,43,0.11823129191230067,-0.6696569851964713,1.2397430314545252,0.37997308819862896,0.5297386874646434,0.09028822433672767,0.7766044810720121,27,0.19888923838709116,0.6945046123070843,1.0006336409749383,0.19643556540609242,0.32454535876006535,11,0.0987607370829527,0.1113298411091635,0.5275874006117618,0.018941808517232765,0.0852893611309176,0.09736684730505495,0.007704636446436153,0.016736316014233223,0.088398370929068,68.47661200883813,1.1317788515180942,5.281829696206174
full_noisy,6,0.16828654432170084,0.4888865379671908,1.3233555902477534,0.09433805373578893,0.7986303954518147,0.10703155081239635,1.7424345691221765,40,0.06549016703667966,0.6384029718427773,0.860814160009461,0.29562107779539215,0.46637551992415227,0.23800340228045558,1.729769976229627,40,0.12989222503029973,0.6659376587000198,1.4399721597540331,0.2408286612002171,0.3604014909442835,0.39876984785549946,1.745,40,0.21664990884385968,-0.693504495671074,0.6130550050474094,0.3051806717926031,0.3591442848360093,9,0.1990669962100057,0.22150325035177496,0.012664592892549509,0.006883821769085181,0.05757265384388056,0.29215260300502083,0.0025654308778235713,0.007259520571694822,0.19097048709525916,4.936633842691463,0.9482474360532145,26.30621198868988
full_noisy,7,0.1274381909664608,0.09990419915940185,1.2270091397038079,0.35495981222511896,0.332266806228995,0.312773381545886,0.7692443296816648,24,0.12076702616642963,0.05192033204568074,0.7085296649994026,0.3473629118301813,0.25065628672364376,0.40198080144617493,0.7707715414645144,24,0.08097674558683764,0.3572842390349887,0.6720736118344453,0.19529465863330303,0.16983893615875392,0.634866405207943,0.770217146580334,24,0.2046053073678822,-0.23552996037066848,0.7683648166479486,0.4355284049930307,0.29162481857092076,8,0.04038758890743933,0.05947161326685927,0.0015272117828496468,0.0053998586882991525,0.0996337808138582,0.21472868244137136,0.0009728168986692376,0.004755010952530965,0.08724406795792757,1.5698861573424476,1.1356143534064738,18.347816404395427
full_noisy,8,0.15244612386650258,-0.26704550122384757,1.4039356189969763,0.46408673923329347,0.25639753993833136,0.27951572082837517,0.6890042682616764,26,0.10971837465992486,-0.1184010525019474,1.381489631190017,0.5412454046783713,0.2857043644112787,0.17305023091034993,0.6916164900487785,26,0.10971837465992486,-0.1184010525019474,1.381489631190017,0.5412454046783713,0.2857043644112787,0.17305023091034993,0.6916164900487785,26,0.21664990884385968,-0.693504495671074,0.6130550050474094,0.3051806717926031,0.3591442848360093,41,0.08012070345047018,0.0709769932786835,0.002612221787102076,0.0036970195988979154,0.08012070345047018,0.0709769932786835,0.002612221787102076,0.0036970195988979154,0.12636217305164302,1.0,1.0,34.17947069831918
full_noisy,9,0.0733443386279051,0.10102930379975547,0.880487442187914,0.46310348879190305,0.3926123819394723,0.14428412926862472,1.2880156099530398,26,0.15036811413025597,0.06616676270184764,0.974499421179288,0.35726213886343056,0.40260935116265717,0.24012850997391233,1.2697759027010045,58,0.15036811413025597,0.06616676270184764,0.974499421179288,0.35726213886343056,0.40260935116265717,0.24012850997391233,1.285,58,0.2046053073678822,-0.23552996037066848,0.7683648166479486,0.4355284049930307,0.29162481857092076,26,0.12616754838641778,0.06389625380352508,0.018239707252035275,0.004317484766310924,0.12616754838641778,0.06389625380352508,0.003015609953039844,0.001982471586829917,0.08635018215188647,6.0484305119264485,2.1778293293044486,43.5568321511055
partial_arc_noisy,0,0.09554748333329689,0.6346688912968146,1.2303445265620152,0.4020557664493439,0.4495119305780627,0.14843230297259347,1.544671318316493,49,0.08726824470669164,-0.3289512066956526,0.8406277082097413,0.33080930374266027,0.4901136987405529,0.17907699751678685,1.5526878641956987,49,0.08726824470669164,-0.3289512066956526,0.8406277082097413,0.33080930374266027,0.4901136987405529,0.17907699751678685,1.5426878641956987,49,0.2111564783266112,-0.6583388871071844,0.7724993949072799,0.1839104582636931,0.5111401099287286,31,0.04425867649239379,0.047497641804455724,0.008016545879205639,0.0027711634016704127,0.04425867649239379,0.047497641804455724,0.00198345412079437,0.0020213914321124426,0.17781372227715295,4.041709760342238,1.3709187432215568,87.96600176113827
partial_arc_noisy,1,0.15761085150469456,-0.5991136837546154,0.9583247996252143,0.45100116021618525,0.3075282685206619,0.2414705712631529,0.7748650658612976,19,0.13163361447591213,0.5441547662245395,1.1211607862683677,0.2734163473516298,0.357245225616666,0.3693384270317042,0.7850880761891492,50,0.13163361447591213,0.5441547662245395,1.1211607862683677,0.2734163473516298,0.357245225616666,0.3693384270317042,0.7750880761891492,50,0.20522961756525965,-0.6394112191910737,0.7441086411326208,0.2612900505373079,0.7059760136556741,2,0.03300228455442276,0.08524523717903422,0.010223010327851667,0.027686062078418006,0.03300228455442276,0.08524523717903422,0.0002230103278516582,0.027871939899681297,0.09207921007647955,45.84097259680188,0.9933310052356487,3.3036527205461015
partial_arc_noisy,2,0.11391408491235774,0.011170831047364181,1.251069566439921,0.46282380345124835,0.33140233906969063,0.20577385747906096,1.569326344745895,40,0.1093702944980848,0.4785985719151067,1.1045928254724702,0.4615757693456184,0.3144689727709815,0.2239552578834001,1.5841569486419433,40,0.1093702944980848,0.4785985719151067,1.1045928254724702,0.4615757693456184,0.3144689727709815,0.2239552578834001,1.6141569486419434,40,0.2111564783266112,-0.6583388871071844,0.7724993949072799,0.1839104582636931,0.5111401099287286,15,0.02525472495882868,0.012120933602892736,0.0148306038960484,0.017342837471710917,0.02525472495882868,0.012120933602892736,0.04483060389604843,0.019150558108194066,0.15852527130135316,0.3308142788001934,0.9056048065925729,8.277840802640837
partial_arc_noisy,3,0.14658405126791232,-0.3315483802232221,1.060339421440976,0.4678737645197088,0.30275410396108654,0.2293721315192046,0.7027890296922179,23,0.15310938512391756,0.5731098477492713,1.1467308127336995,0.6416925451720604,0.1894717728295515,0.16883568199838808,0.6972017795297656,23,0.15310938512391756,0.5731098477492713,1.1467308127336995,0.6416925451720604,0.1894717728295515,0.16883568199838808,0.6972017795297656,23,0.2111564783266112,-0.6583388871071844,0.7724993949072799,0.1839104582636931,0.5111401099287286,48,0.06317865921768549,0.11587918710156771,0.005587250162452317,0.007195653450254491,0.06317865921768549,0.11587918710156771,0.005587250162452317,0.007195653450254491,0.13472981157000202,1.0,1.0,18.723777138716567
partial_arc_noisy,4,0.09716331538022617,-0.6152479107950403,0.9744583618932788,0.23777886516514637,0.4904283838115336,0.27179275102332007,1.1211861840397979,59,0.1766038229371289,-0.03564857521883777,0.5555854527189027,0.21127058200058002,0.6934618015445305,0.09526761645488946,1.1164043584912973,58,0.1766038229371289,-0.03564857521883777,0.5555854527189027,0.21127058200058002,0.6934618015445305,0.09526761645488946,1.125,58,0.17567820569017922,0.557120105722711,0.559252207492658,0.4966432669878003,0.3917135905919456,25,0.09263387348775413,0.13535561182199796,0.004781825548500596,0.008573867514230877,0.09263387348775413,0.13535561182199796,0.003813815960202138,0.009494929369501607,0.03928378416732931,1.2538165444792861,0.9029943436726083,4.137343484988065
partial_arc_noisy,5,0.09944927796813262,-0.6777924100304625,0.8063563089818474,0.13727222978765038,0.309254444964298,0.5534733252480516,1.2412084034335522,56,0.12751897430232473,-0.33083688590610644,0.7629354987603125,0.15055900009567583,0.3614112930484352,0.488029706855889,1.266696025618516,56,0.1369784903578485,-0.014642641159622436,0.9432996808624193,0.14608386805524431,0.12094964564888683,0.7329664862958689,1.2429214900254506,55,0.1815195763291672,0.14527731324234816,0.6798063313666718,0.2862508335874953,0.23725796137111468,24,0.036560527305071276,0.04362907892810843,0.02548762218496381,0.009944512539669414,0.060065577320880074,0.1196621073652115,0.001713086591898394,0.023865943481087094,0.08469056665750034,14.878186721851083,0.41668214573415396,3.548594956013978
partial_arc_noisy,6,0.12384693581345375,0.2395300026567943,0.8254216353785055,0.7145319399667024,0.16240211352120731,0.1230659465120903,1.3318758700815863,62,0.10787677124289763,0.5539105000319607,0.6290592841173502,0.3455041968616818,0.27796953158522364,0.3765262715530945,1.3584398120108636,30,0.10787677124289763,0.5539105000319607,0.6290592841173502,0.3455041968616818,0.27796953158522364,0.3765262715530945,1.3584398120108636,30,0.2111564783266112,-0.6583388871071844,0.7724993949072799,0.1839104582636931,0.5111401099287286,27,0.030444944380861136,0.246018495403347,0.026563941929277357,0.012412172371163294,0.030444944380861136,0.246018495403347,0.026563941929277357,0.012412172371163294,0.11426890072862002,1.0,1.0,9.206196732660304
partial_arc_noisy,7,0.1569712889453892,-0.5427436256373093,1.213183728388258,0.7125902040449882,0.04484254065816695,0.24256725529684486,1.2747178011675482,41,0.13604183234042108,-0.054333112628333846,1.267263735661004,0.09594645624511823,0.35363155090691767,0.5504219928479641,0.8101605093631555,57,0.20579410216029098,-0.4857012718562354,0.7388713425527073,0.6241723365351228,0.11253351636527671,0.2632941470996005,0.7639979503880876,58,0.2111564783266112,-0.6583388871071844,0.7724993949072799,0.1839104582636931,0.5111401099287286,8,0.05185857918042536,0.23930576875871368,0.46455729180439265,0.01699681055791497,0.04976358994260895,0.058945245006576906,0.5107198507794606,0.03074306555382238,0.1050161090543475,0.9096127575526688,0.5528664839281684,3.4159283455481724
partial_arc_noisy,8,0.12387607038161702,-0.5674724153911851,0.5666166320109908,0.08056166543865026,0.6075069618988282,0.31193137266252147,1.7796119458220194,31,0.15611705462072112,0.45924258078073105,1.2914125616822736,0.37114791007807607,0.4211459795071345,0.20770611041478937,1.7852760719645335,31,0.15611705462072112,0.45924258078073105,1.2914125616822736,0.37114791007807607,0.4211459795071345,0.20770611041478937,1.7863190179911335,31,0.2111564783266112,-0.6583388871071844,0.7724993949072799,0.1839104582636931,0.5111401099287286,34,0.09749864518842129,0.19372416309295057,0.005664126142514103,0.005056553759976082,0.09749864518842129,0.19372416309295057,0.006707072169114037,0.005056298972157494,0.20331407905512514,0.8445005510149892,1.0000503901806421,40.210058814693106
partial_arc_noisy,9,0.06832447366086496,-0.6444719065954266,0.6111582252545325,0.013018611059896221,0.5906747405238842,0.39630664841621954,1.2601562657063963,55,0.1522819147932289,0.1207619882542441,0.9958342254463525,0.22462762603521927,0.09725502412718835,0.6781173498375924,0.8046838718949432,39,0.1522819147932289,0.1207619882542441,0.9958342254463525,0.22462762603521927,0.09725502412718835,0.6781173498375924,0.7946838718949432,39,0.19968086539610183,0.6698401447081537,1.2510823600013083,0.24037475228564123,0.5011651707096656,50,0.14344930542685566,0.24403140965911,0.4554723938114531,0.006879200097038015,0.14344930542685566,0.24403140965911,0.4654723938114531,0.0035906385830605037,0.08683360924434957,0.9785164488099575,1.9158709343490887,24.183333197053877
sparse_full_noisy,0,0.217801818444057,0.5452455038306413,0.7579591320330655,0.15230579591664012,0.44334342878931066,0.4043507752940493,0.6070816817652168,11,0.16279982710778662,0.1188525365920952,0.9891509653842548,0.4129367276866271,0.4460771378772554,0.14098613443611746,1.5953305098728778,27,0.16279982710778662,0.1188525365920952,0.9891509653842548,0.4129367276866271,0.4460771378772554,0.14098613443611746,1.5953305098728778,27,0.2111564783266112,-0.6583388871071844,0.7724993949072799,0.1839104582636931,0.5111401099287286,3,0.08829564324977779,0.17557642723862119,0.988248828107661,0.006516538496358078,0.08829564324977779,0.17557642723862119,0.988248828107661,0.006516538496358078,0.19070328169518413,1.0,1.0,29.264506271506445
sparse_full_noisy,1,0.15474903646757282,0.3190074320550069,0.6361665297128575,0.49407913788060304,0.07961791938434092,0.426302942735056,0.9759823515464483,35,0.10197176172473339,-0.635104020626181,1.343985261985708,0.4031003284205854,0.38926438355241255,0.20763528802700204,1.002122415492625,41,0.21779404359493337,0.03451520936986416,0.7907878614297925,0.12396652798083574,0.12790090520449662,0.7481325668146677,1.0057366893953084,59,0.10118316379676127,0.3811713085806566,0.8132573202409152,0.2510468073146599,0.29668518957311446,63,0.039514134404609436,0.21565493935749633,0.026140063946176628,0.010652666867030288,0.10355580533261637,0.24411882178407096,0.029754337848860057,0.010653134773537755,0.0115135155722533,0.8785295132077053,0.9999560780448747,1.080763157230745
sparse_full_noisy,2,0.08934152754428006,-0.5685530788508717,1.2514747669789594,0.4097191918975444,0.5159408783499682,0.07433992975248738,0.8940843597511411,29,0.0646101891554283,0.36176709076422875,0.7278613312826537,0.3227918631125068,0.28439342208216534,0.3928147148053278,1.122920068168767,13,0.0646101891554283,0.36176709076422875,0.7278613312826537,0.3227918631125068,0.28439342208216534,0.3928147148053278,1.122920068168767,13,0.1815195763291672,0.14527731324234816,0.6798063313666718,0.2862508335874953,0.23725796137111468,14,0.061564939307216425,0.2123165233685603,0.2288357084176259,0.019640062760635315,0.061564939307216425,0.2123165233685603,0.2288357084176259,0.019640062760635315,0.0365699189157995,1.0,1.0,1.8620062146184577
sparse_full_noisy,3,0.12050878051484966,0.33495381736740615,1.4361576975660335,0.6331610689262961,0.29916873770567226,0.06767019336803165,1.641603117619155,34,0.16227954027881408,0.01193400475853521,0.8898534666157409,0.48603745904438483,0.1498512688642324,0.36411127209138283,1.6417724602906447,34,0.16227954027881408,0.01193400475853521,0.8898534666157409,0.48603745904438483,0.1498512688642324,0.36411127209138283,1.6317724602906447,34,0.2111564783266112,-0.6583388871071844,0.7724993949072799,0.1839104582636931,0.5111401099287286,8,0.04207123583220302,0.1976273858155674,0.00016934267148971394,0.026214821494909096,0.04207123583220302,0.1976273858155674,0.009830657328510295,0.026206511534178235,0.17573140341822097,0.01722597643583774,1.0003170952654277,6.7056389092090365
sparse_full_noisy,4,0.15992543569141357,0.5317599244194098,1.1698400079814393,0.32957178399238884,0.49553902406440664,0.17488919194320451,1.0209983207222388,63,0.1933189086785717,-0.0008160378859971118,0.8495318100965727,0.5281281056261411,0.13800899481740542,0.3338628995564535,1.0312299029571677,25,0.1933189086785717,-0.0008160378859971118,0.8495318100965727,0.5281281056261411,0.13800899481740542,0.3338628995564535,1.0112299029571676,25,0.19655482239655236,-0.33025694382270976,0.936944171228365,0.23505781594246813,0.6407070246652733,63,0.05775576910101027,0.12770852611665562,0.010231582234928815,0.014100786967580445,0.05775576910101027,0.12770852611665562,0.009768417765071202,0.010413385175714418,0.007146360626502655,1.0474144821604316,1.3541021223785714,0.686266810063748
sparse_full_noisy,5,0.12680166859428108,-0.06168517536277689,1.0264298930341582,0.2913536990598391,0.18759339831242133,0.5210529026277395,1.282354419919267,28,0.07594780626956472,-0.4235584442057791,0.5695382752288382,0.6371018251474252,0.23412742936880002,0.1287707454837748,0.762633056882635,12,0.07594780626956472,-0.4235584442057791,0.5695382752288382,0.6371018251474252,0.23412742936880002,0.1287707454837748,0.762633056882635,12,0.21664990884385968,-0.693504495671074,0.6130550050474094,0.3051806717926031,0.3591442848360093,29,0.09576949775067702,0.2615214380959765,0.5197213630366319,0.0164058684098461,0.09576949775067702,0.2615214380959765,0.5197213630366319,0.0164058684098461,0.09085097709450307,1.0,1.0,5.537712166457352
sparse_full_noisy,6,0.2070575010386496,0.6350330088366849,0.8133210220889098,0.37278453327050176,0.39075989029112157,0.23645557643837667,0.9713020978510024,11,0.1434607069953606,0.013087102853736465,1.2909540457726898,0.14452139740525535,0.33322913985214364,0.522249462742601,1.0258817327201248,57,0.1002016814513634,0.6217143249003355,1.3495961984354736,0.5013204724000934,0.18310148552602207,0.31557804207388457,0.9750000000000001,40,0.18813429410626004,0.5381091844624992,1.2805529945355654,0.276913668686867,0.4248699314015218,16,0.10614325823268629,0.19052925753614955,0.05457963486912243,0.005440007482642656,0.14152011445654752,0.13843893651006633,0.0036979021489976782,0.006407188094959948,0.0058267441506417664,14.759621177081799,0.8490475700131076,0.9094073818786789
