condition,mode,representation,trial,true_alpha,true_rotation_shift,geometry_mae,weight_mae,alpha_abs_error,fit_rmse,euclidean_fit_rmse,fit_improvement_factor
full_noisy,pose_free,support,15,1.4734349417614345,11,0.0460069029976388,0.22451040648593223,0.7935575685600683,0.00511044244734968,0.1299678485134973,25.43181923140525
full_noisy,canonical,radial,16,1.1515251457544735,0,0.04114673599684364,0.09417790106447042,0.008496782672015257,0.006418694959672187,0.04851739200864243,7.558762694515131
full_noisy,pose_free,radial,16,1.1515251457544735,49,0.04114673599684364,0.09417790106447042,0.008496782672015257,0.006418694959672187,0.04681930953476674,7.294210089266787
full_noisy,canonical,support,16,1.1515251457544735,0,0.04114673599684364,0.09417790106447042,0.008496782672015257,0.006199005005253381,0.048305162828213594,7.792405843724456
full_noisy,pose_free,support,16,1.1515251457544735,49,0.04114673599684364,0.09417790106447042,0.008496782672015257,0.006199005005253381,0.046719677701309595,7.536641390306468
full_noisy,canonical,radial,17,1.7558281931852986,0,0.09356504865896008,0.16531521192947177,0.021956674980022406,0.004171887751578587,0.19494761317153983,46.72887306178702
full_noisy,pose_free,radial,17,1.7558281931852986,57,0.09356504865896008,0.16531521192947177,0.021956674980022406,0.004171887751578587,0.19494761317153983,46.72887306178702
full_noisy,canonical,support,17,1.7558281931852986,0,0.09356504865896008,0.16531521192947177,0.021956674980022406,0.003734785580702429,0.18413921942800296,49.30382627036129
full_noisy,pose_free,support,17,1.7558281931852986,57,0.09356504865896008,0.16531521192947177,0.021956674980022406,0.003734785580702429,0.18402144004155352,49.27229048767593
full_noisy,canonical,radial,18,1.1417098060829747,0,0.037682214693500915,0.07203105542496813,0.02975309522459635,0.01016480112923466,0.04628321852608179,4.553283230792199
full_noisy,pose_free,radial,18,1.1417098060829747,43,0.037682214693500915,0.07203105542496813,0.02975309522459635,0.01016480112923466,0.04553173316879098,4.4793530724215165
full_noisy,canonical,support,18,1.1417098060829747,0,0.037682214693500915,0.07203105542496813,0.02975309522459635,0.01026105372667696,0.046052364920275236,4.488073656660336
full_noisy,pose_free,support,18,1.1417098060829747,43,0.037682214693500915,0.07203105542496813,0.02975309522459635,0.01026105372667696,0.04521828565112737,4.406787729175188
full_noisy,canonical,radial,19,0.806451365231549,0,0.041162031136566364,0.08766232144539148,0.029170051142744513,0.01985767254721877,0.07587505813646854,3.8209441693656827
full_noisy,pose_free,radial,19,0.806451365231549,49,0.0986366438416217,0.09276131850069824,0.3742917786670412,0.01897510052754955,0.07160275012758799,3.773510976852505
full_noisy,canonical,support,19,0.806451365231549,0,0.041162031136566364,0.08766232144539148,0.029170051142744513,0.01848886609992872,0.07515887945971948,4.0650886351548206
full_noisy,pose_free,support,19,0.806451365231549,49,0.0986366438416217,0.09276131850069824,0.3742917786670412,0.018889063991081177,0.07069439758631003,3.742609883670769
partial_arc_noisy,canonical,radial,0,1.1197583034048288,0,0.03594432544671017,0.06900455792022546,0.03798248715434882,0.015391798779830306,0.045064490491673326,2.9278248199766397
partial_arc_noisy,pose_free,radial,0,1.1197583034048288,24,0.04545883562393371,0.15987853082132883,0.03685005514667572,0.017865284607370427,0.06156119976006873,3.44585608978607
partial_arc_noisy,canonical,support,0,1.1197583034048288,0,0.03594432544671017,0.06900455792022546,0.03798248715434882,0.01561497515291572,0.045227039916683184,2.8963888494076873
partial_arc_noisy,pose_free,support,0,1.1197583034048288,24,0.04545883562393371,0.15987853082132883,0.03685005514667572,0.0176671868295389,0.06145541961093938,3.4785062389326256
partial_arc_noisy,canonical,radial,1,1.56025264702653,0,0.1404027201055043,0.14393434348071463,0.02775334903991067,0.028630135988159406,0.16307582307107052,5.695949999626755
partial_arc_noisy,pose_free,radial,1,1.56025264702653,21,0.13977710213193595,0.07298566351008484,0.03051292421324847,0.043365899700926816,0.16610209274467386,3.830246665933324
partial_arc_noisy,canonical,support,1,1.56025264702653,0,0.04241773037149891,0.33214910145067184,0.09504470614964844,0.03758955528728354,0.15861265027392576,4.219593689302944
partial_arc_noisy,pose_free,support,1,1.56025264702653,21,0.04943967469807826,0.2530213204911875,0.9051879153384652,0.015358181377421325,0.1625139533836415,10.581588365830848
partial_arc_noisy,canonical,radial,2,1.0117864726560462,0,0.1524762597057614,0.05208458153161771,0.01933134428462524,0.008513794549930565,0.006322052250767775,0.7425657518150159
partial_arc_noisy,pose_free,radial,2,1.0117864726560462,56,0.03433344391349108,0.2712235074123666,0.04472499671564978,0.00953880994448257,0.004481822271895361,0.46985130199472447
