split,observation_seed,bank_seed,condition,geometry_skew_bin,true_alpha,true_t,true_rotation_shift,best_score,best_entropy,candidate_count,alpha_log_span_set,geometry_span_norm_set,weight_span_norm_set,ambiguity_ratio,best_alpha,best_alpha_error,best_geometry_error,best_weight_error
calibration,20260410,20260326,sparse_partial_high_noise,low_skew,1.1217890161161423,0.1451518868676587,53,0.0031508699783340654,0.6014059371000922,78,0.5772768120253187,0.8991189006759591,0.6911707943255863,0.7260020785392283,0.8030396857626377,0.3187493303535046,0.08039347584046223,0.30692216146775336
calibration,20260410,20260327,sparse_partial_high_noise,low_skew,1.1217890161161423,0.1451518868676587,53,0.0031745401457939615,0.603122914533252,86,0.5536121964779538,0.938310743975577,0.7901005735020913,0.640602373844508,0.8044603177404095,0.31732869837573285,0.03295281521294704,0.31543370812458593
calibration,20260410,20260328,sparse_partial_high_noise,low_skew,1.1217890161161423,0.1451518868676587,53,0.003187565831917087,0.5992676520486954,89,0.5728164298639746,0.9399696388850506,0.6898260684764074,0.7029303455355521,0.8108954216320938,0.3108935944840485,0.0541053857785404,0.25781723019958125
calibration,20260410,20260324,sparse_partial_high_noise,mid_skew,1.1386629736527398,-0.2053148391190289,6,0.002298487392859658,0.6806883195890363,112,0.5368896803455874,0.8921318174381483,0.767781218727131,0.646888925682404,0.8494792038805586,0.2891837697721812,0.04150346258739801,0.24751635860224344
calibration,20260410,20260325,sparse_partial_high_noise,mid_skew,1.1386629736527398,-0.2053148391190289,6,0.002290086199653453,0.665453537658204,107,0.5560071605597894,0.9378070274845328,0.7884434756479167,0.6441789989933213,1.178745966489655,0.04008299283691508,0.21584926071240043,0.09880387897072625
calibration,20260410,20260326,sparse_partial_high_noise,mid_skew,1.1386629736527398,-0.2053148391190289,6,0.002284286910039606,0.6563159874903775,100,0.5346893615303602,0.863570923681405,0.7567714462788545,0.6599708449807109,0.8384252334127336,0.30023774024000627,0.18290455360337413,0.19090964480518433
calibration,20260410,20260327,sparse_partial_high_noise,mid_skew,1.1386629736527398,-0.2053148391190289,6,0.002290866143139018,0.667344043782605,122,0.5533972352474689,0.9397370427711191,0.7911033169353288,0.6394549701178976,0.8487407644123035,0.2899222092404363,0.12785172370163114,0.25079017974867096
calibration,20260410,20260328,sparse_partial_high_noise,mid_skew,1.1386629736527398,-0.2053148391190289,6,0.002288388939537981,0.6664031314673388,119,0.5527941961914793,0.9605843357287552,0.740235754025042,0.6500325337425891,1.1769026881324118,0.038239714479672005,0.20106145969378467,0.09466792609585761
calibration,20260410,20260324,sparse_partial_high_noise,high_skew,1.2163133874347725,-0.6622995711727697,22,0.0020773879759779517,0.7124877938424018,126,0.5425976461956308,0.9257631058551032,0.803997250576168,0.6273674202073667,1.139079173730286,0.07723421370448635,0.0853874431053387,0.15383859762421057
calibration,20260410,20260325,sparse_partial_high_noise,high_skew,1.2163133874347725,-0.6622995711727697,22,0.0020805797586147395,0.7179333305401517,122,0.602910404989848,0.9413890428414989,0.7884434756479167,0.6970737323360556,1.129991652982277,0.08632173445249536,0.06680643744678676,0.15085871724582225
calibration,20260410,20260326,sparse_partial_high_noise,high_skew,1.2163133874347725,-0.6622995711727697,22,0.0020881713523659977,0.7162301760551537,132,0.5959283392506982,0.861516281544493,0.7619576652158536,0.734139701397583,0.8740214898872105,0.34229189754756195,0.03874706999045882,0.16694983033389543
calibration,20260410,20260327,sparse_partial_high_noise,high_skew,1.2163133874347725,-0.6622995711727697,22,0.002077830245400054,0.7127744883654785,142,0.5384105273585065,0.9340833762354416,0.7755238875549098,0.6298645762241353,1.1366828157424198,0.07963057169235266,0.08703948854267696,0.14652010540162808
calibration,20260410,20260328,sparse_partial_high_noise,high_skew,1.2163133874347725,-0.6622995711727697,22,0.0020841056962175274,0.7000094768157741,138,0.5677643722785282,0.9679689878556808,0.7504072782946203,0.6608149605679756,1.1490415458442078,0.06727184159056465,0.06236039628389451,0.15906355142580944
calibration,20260411,20260324,sparse_full_noisy,low_skew,1.1404088967626327,0.02496537790705635,55,0.0015673175450962896,0.513871527559792,20,0.3009520512944498,0.8438369330392517,0.5347508692396299,0.43660918919630587,0.9191727495306373,0.22123614723199536,0.06611402874056928,0.09387160657424741
calibration,20260411,20260325,sparse_full_noisy,low_skew,1.1404088967626327,0.02496537790705635,55,0.0016452569265919623,0.4777516462190877,19,0.2778112360869153,0.7872805849845447,0.6212220443287557,0.3944774121186541,1.125018739847982,0.015390156914650621,0.08466785766868383,0.23394189495826476
calibration,20260411,20260326,sparse_full_noisy,low_skew,1.1404088967626327,0.02496537790705635,55,0.0016265562190647832,0.46529476416596743,16,0.2795132048769271,0.6754001541296658,0.6827887371174718,0.4115969533814521,0.8606202148074158,0.2797886819552169,0.11459608009390855,0.10252299003865865
calibration,20260411,20260327,sparse_full_noisy,low_skew,1.1404088967626327,0.02496537790705635,55,0.0015099259855532094,0.47861635976997574,16,0.28485323651967254,0.7925584872910559,0.6566848939400511,0.3931061410509181,0.8886355679695108,0.25177332879312186,0.026401479949241784,0.10827150098921029
calibration,20260411,20260328,sparse_full_noisy,low_skew,1.1404088967626327,0.02496537790705635,55,0.0015045936314961356,0.47865043945593366,8,0.26111059887361227,0.4756256644345987,0.47906579789864917,0.5470052036193198,0.8864441091465706,0.2539647876160621,0.04516936349922654,0.03418295268100479
calibration,20260411,20260324,sparse_full_noisy,mid_skew,1.1623349409627526,0.2213605062322707,61,0.0016006349684159367,0.3530537079783481,26,0.435393809549658,0.8335336408010637,0.6922194171891918,0.5707264452390024,1.170743765221161,0.008408824258408387,0.1093604465682092,0.037737007868312356
calibration,20260411,20260325,sparse_full_noisy,mid_skew,1.1623349409627526,0.2213605062322707,61,0.0016077581617093607,0.3453613902452575,24,0.4216023429109228,0.8774070135435345,0.727147455522725,0.5255070501361868,1.168285665776475,0.005950724813722497,0.08261716404272605,0.23631262070121686
calibration,20260411,20260326,sparse_full_noisy,mid_skew,1.1623349409627526,0.2213605062322707,61,0.0015681180656479314,0.3826749776854221,23,0.41484247900767046,0.7528488862246415,0.5869218460240293,0.6192738339811303,1.1451361986884867,0.017198742274265877,0.008626259303790787,0.12085420194051529
calibration,20260411,20260327,sparse_full_noisy,mid_skew,1.1623349409627526,0.2213605062322707,61,0.001684334025287215,0.3772658273755797,37,0.44840776052775,0.8565014822797193,0.6608891224215108,0.5910248279361664,0.8362370420892863,0.3260978988734663,0.1408898627050053,0.13621524638160437
calibration,20260411,20260328,sparse_full_noisy,mid_skew,1.1623349409627526,0.2213605062322707,61,0.001574752166101534,0.38651513942964233,25,0.4285154627531871,0.7483496668813322,0.6318805213159616,0.6209333289729986,1.1347311968088822,0.027603744153870347,0.04494276880329226,0.20459682091180084
calibration,20260411,20260324,sparse_full_noisy,high_skew,0.8975141620964918,-0.45991871872541895,58,0.001215157722539097,0.49386341605248385,30,0.33852533353470693,0.8568667931865731,0.629602842695738,0.4554756119640094,0.8934606448649772,0.004053517231514592,0.04835500296669735,0.028544032245944356
calibration,20260411,20260325,sparse_full_noisy,high_skew,0.8975141620964918,-0.45991871872541895,58,0.001239482651184384,0.4911712664268871,29,0.35062910219584764,0.7735603680168653,0.5675783897977741,0.5228826624430588,1.1371870216130497,0.23967285951655792,0.041812734255081196,0.28149200207756403
calibration,20260411,20260326,sparse_full_noisy,high_skew,0.8975141620964918,-0.45991871872541895,58,0.0012016963483512918,0.4852279834031733,25,0.331871902749416,0.8300350585116646,0.6996792098485433,0.43390051281298353,0.8905927471574244,0.006921414939067394,0.10738397708533774,0.15873567224064303
calibration,20260411,20260327,sparse_full_noisy,high_skew,0.8975141620964918,-0.45991871872541895,58,0.0012547636128316013,0.5103550277133551,48,0.3442452302621971,0.873215968000178,0.7057830633631541,0.436029691500153,1.108548229750765,0.21103406765427313,0.03218487418828648,0.3119984322346975
calibration,20260411,20260328,sparse_full_noisy,high_skew,0.8975141620964918,-0.45991871872541895,58,0.0012684753724915446,0.48901430910596205,29,0.36284489496676975,0.8388714641788365,0.7018116734688515,0.4710181945922516,0.8744872864771742,0.0230268756193176,0.03535467332643206,0.06641497679105272
calibration,20260411,20260324,sparse_partial_high_noise,low_skew,1.159371427099871,0.14686963596079392,15,0.0012113301821402122,0.9854422615020405,62,0.2788164077448547,0.8911681671263674,0.7415371139642564,0.34153917547030815,1.005045323436256,0.154326103663615,0.15506969677523294,0.20148732988415316
calibration,20260411,20260325,sparse_partial_high_noise,low_skew,1.159371427099871,0.14686963596079392,15,0.001204856328200392,0.9514278373442405,46,0.2554564039052353,0.8657062100105897,0.6172596784994897,0.34452094398730876,1.0331560420991268,0.12621538500074414,0.13665415238870754,0.18038015826504986
calibration,20260411,20260326,sparse_partial_high_noise,low_skew,1.159371427099871,0.14686963596079392,15,0.0012019913888917377,0.9478054421860469,64,0.28562555040305615,0.8031052665808066,0.7359339231050103,0.3711738496553352,1.0282080908428095,0.13116333625706145,0.05421484174087849,0.32506965815703104
calibration,20260411,20260327,sparse_partial_high_noise,low_skew,1.159371427099871,0.14686963596079392,15,0.0012093438875539113,0.9542984251070881,64,0.29444460067177775,0.8908274285588945,0.7196131891925974,0.36566961541603843,0.9691076751875678,0.19026375191230316,0.10892936325064932,0.12137396030727288
calibration,20260411,20260328,sparse_partial_high_noise,low_skew,1.159371427099871,0.14686963596079392,15,0.001201221820113074,0.9378142596217083,65,0.2731387979814289,0.8659219341543092,0.7128343705184781,0.34601768135208133,0.9584676767756157,0.20090375032425523,0.13946853990343688,0.09952400138141775
calibration,20260411,20260324,sparse_partial_high_noise,mid_skew,1.2226140284530431,0.2578962401373784,21,0.0029564522439069862,0.6053262423628742,103,0.6483824254729551,0.9131053457065166,0.767781218727131,0.7714767185273075,0.8067209170087251,0.41589311144431806,0.17518220053305647,0.14788080304169238
calibration,20260411,20260325,sparse_partial_high_noise,mid_skew,1.2226140284530431,0.2578962401373784,21,0.002945664937344151,0.6088352823470659,96,0.5924292400823679,0.9316806850466648,0.8383009561412763,0.6694185140640814,0.8066498440673229,0.41596418438572025,0.14602179146269573,0.10392136592275518
calibration,20260411,20260326,sparse_partial_high_noise,mid_skew,1.2226140284530431,0.2578962401373784,21,0.002956635167663501,0.6108813935685627,95,0.6426325922077689,0.9026832311389389,0.7238045730464983,0.7902089281629828,1.2274926809195486,0.004878652466505429,0.09180168660998979,0.08032971662186056
calibration,20260411,20260327,sparse_partial_high_noise,mid_skew,1.2226140284530431,0.2578962401373784,21,0.0029488142154842946,0.614375370966722,111,0.6137624583005384,0.9397370427711191,0.7901005735020913,0.7096185821451128,1.214724301849235,0.007889726603808045,0.10824558876526942,0.06480731085276491
calibration,20260411,20260328,sparse_partial_high_noise,mid_skew,1.2226140284530431,0.2578962401373784,21,0.0029586592478360743,0.6158750177425546,101,0.5858312622403301,0.8566727200135018,0.6934989728281238,0.7558275834161834,1.2208446370752892,0.0017693913777538928,0.026213558593756653,0.18006665337733052
calibration,20260411,20260324,sparse_partial_high_noise,high_skew,1.2745425961678112,0.6954212915285561,18,0.003042886321285675,0.5461193840951627,95,0.7540722816614541,0.9052587748403186,0.7895450509856413,0.8898637944647761,0.7754045248053718,0.4991380713624394,0.016179612575027643,0.1084583786471859
calibration,20260411,20260325,sparse_partial_high_noise,high_skew,1.2745425961678112,0.6954212915285561,18,0.003043209769323202,0.5461663587179818,119,0.8299435012759846,0.9235226637118069,0.858657510627931,0.931380017829524,0.7761768026639192,0.498365793503892,0.019943887316625716,0.057004175476885466
calibration,20260411,20260326,sparse_partial_high_noise,high_skew,1.2745425961678112,0.6954212915285561,18,0.0030466699822471253,0.5396255700387367,90,0.7252799062399449,0.8630106135467385,0.816467795381098,0.8636966124535735,1.303820816960108,0.029278220792296805,0.01695697695213452,0.07316994414394255
calibration,20260411,20260327,sparse_partial_high_noise,high_skew,1.2745425961678112,0.6954212915285561,18,0.0030485013353245107,0.5463799214403428,92,0.7338711094424131,0.8788660177529618,0.7359294096231369,0.9089338463571072,1.284862873251919,0.010320277084107765,0.028078154262026315,0.299304672369095
calibration,20260411,20260328,sparse_partial_high_noise,high_skew,1.2745425961678112,0.6954212915285561,18,0.003065497725297362,0.5387469886880148,100,0.74379125332826,0.8560065778727762,0.7265887923111448,0.9399638939191645,1.306946983535452,0.03240438736764073,0.02334705419366571,0.17351604416628055
calibration,20260412,20260324,sparse_full_noisy,low_skew,0.8962159817208718,0.07936317382920971,18,0.0011580427698443829,0.6829868449069151,28,0.28483140920671335,0.7935910350209795,0.5570547402656,0.4217707031975545,0.8929555584146177,0.00326042330625409,0.13832436742707052,0.052900978523731636
calibration,20260412,20260325,sparse_full_noisy,low_skew,0.8962159817208718,0.07936317382920971,18,0.001105650038095015,0.7021801031812707,21,0.2677746273344867,0.7844496794379431,0.543642300214108,0.4032471115511765,0.9003405314420341,0.004124549721162274,0.04597352116789382,0.049597456857102394
calibration,20260412,20260326,sparse_full_noisy,low_skew,0.8962159817208718,0.07936317382920971,18,0.0011900708568346398,0.6941902036938132,29,0.28599258609456146,0.8196222872572866,0.7254107732432842,0.3702090180541555,1.0958405752280174,0.19962459350714556,0.1414383675060544,0.17865247647199142
calibration,20260412,20260327,sparse_full_noisy,low_skew,0.8962159817208718,0.07936317382920971,18,0.001101510647221953,0.7316592647650005,26,0.2692277268971096,0.6939143229091912,0.6594683849411543,0.3978589726844365,0.9155681001186831,0.019352118397811258,0.057397033500788536,0.0725461213699244
calibration,20260412,20260328,sparse_full_noisy,low_skew,0.8962159817208718,0.07936317382920971,18,0.0011122810887548534,0.6995618832747564,22,0.27821723083669325,0.852877787189337,0.6482000535243314,0.37068994463927124,1.108282130070085,0.2120661483492131,0.1526384337392203,0.08732290866938519
calibration,20260412,20260324,sparse_full_noisy,mid_skew,0.8301997466221273,-0.3456479674719034,7,0.0013300636118438452,0.39579318698704075,28,0.4675832413812931,0.7587705570747597,0.6686513195716465,0.6551437231434846,0.8356214163742935,0.0054216697521662915,0.10296659218130895,0.1323624500439263
calibration,20260412,20260325,sparse_full_noisy,mid_skew,0.8301997466221273,-0.3456479674719034,7,0.0013403764660189707,0.38714728564547646,35,0.45655703981020573,0.8258404992148988,0.7884434756479167,0.5656464995249731,1.198023335254425,0.3678235886322977,0.1393303247588902,0.26928128280734637
calibration,20260412,20260326,sparse_full_noisy,mid_skew,0.8301997466221273,-0.3456479674719034,7,0.0013625143220251034,0.39702663756963535,23,0.4490240376623252,0.7284975211595585,0.6132951693050642,0.6692897358187896,1.1964345617940195,0.36623481517189227,0.08769669597887793,0.38608364410287627
calibration,20260412,20260327,sparse_full_noisy,mid_skew,0.8301997466221273,-0.3456479674719034,7,0.0013259310036209246,0.3907471579865451,31,0.4444204230422142,0.8200232620514685,0.5972588949736833,0.6271445962108831,1.1835410565947346,0.3533413099726074,0.055665027659637205,0.24345322415671689
calibration,20260412,20260328,sparse_full_noisy,mid_skew,0.8301997466221273,-0.3456479674719034,7,0.0013375321595216114,0.3941381839383891,29,0.4465642931892807,0.7031384462510227,0.6333494381655379,0.6682653818208414,0.8339211397888232,0.003721393166695952,0.10867255224805598,0.4114386806249602
calibration,20260412,20260324,sparse_full_noisy,high_skew,1.1321343287894376,0.5160498421535533,31,0.0015626265769993451,0.4840233680856702,32,0.33054731169867313,0.8568667931865731,0.6590344693459568,0.4361066513612458,0.9088786871997468,0.2232556415896908,0.04474776661297384,0.11895570505826696
calibration,20260412,20260325,sparse_full_noisy,high_skew,1.1321343287894376,0.5160498421535533,31,0.0015437631158460071,0.47008916214767393,18,0.275923771085539,0.6262581168369811,0.4533544966341568,0.5111532926581827,0.8949805922678141,0.23715373652162353,0.06307167430590217,0.1609740723977445
calibration,20260412,20260326,sparse_full_noisy,high_skew,1.1321343287894376,0.5160498421535533,31,0.001606882005694944,0.4844818319155807,30,0.3223871322218428,0.7998281550936633,0.6250709715510244,0.45250520011334544,1.0974692026618627,0.034665126127575,0.05733203821038485,0.08481930336599523
calibration,20260412,20260327,sparse_full_noisy,high_skew,1.1321343287894376,0.5160498421535533,31,0.0015470085518767551,0.4708781220167851,35,0.3260758270656616,0.8574785639025638,0.7036548353454021,0.4177424263970521,0.896319192869568,0.2358151359198697,0.14486699752531887,0.14690451364560778
calibration,20260412,20260328,sparse_full_noisy,high_skew,1.1321343287894376,0.5160498421535533,31,0.0015292611682754815,0.44957858664461703,23,0.31548738947807253,0.7722537507521076,0.690932963536123,0.431233261479608,1.120521619340835,0.01161270944860271,0.0916748705037989,0.10749873145318005
calibration,20260412,20260324,sparse_partial_high_noise,low_skew,1.1685674195962412,0.14831088408388507,32,0.0018616061733281375,0.845879241254044,88,0.40827921577637305,0.9016949269729698,0.7596456638713357,0.4915057370251605,1.069572570783417,0.09899484881282428,0.05632229349798252,0.10497661628234094
calibration,20260412,20260325,sparse_partial_high_noise,low_skew,1.1685674195962412,0.14831088408388507,32,0.001834149779659214,0.8389371074652453,77,0.4162960887978819,0.9225988789134115,0.7884434756479167,0.48659939678069575,1.0773595933388225,0.09120782625741874,0.08896055725573708,0.10317916430333897
calibration,20260412,20260326,sparse_partial_high_noise,low_skew,1.1685674195962412,0.14831088408388507,32,0.0018619251560394775,0.7911604709451454,98,0.4322557763623184,0.8590521823637042,0.7562142218327144,0.5352129843589014,0.9007022372863199,0.2678651823099213,0.01865574091638385,0.16542593902541755
calibration,20260412,20260327,sparse_partial_high_noise,low_skew,1.1685674195962412,0.14831088408388507,32,0.001858204006834229,0.8310489265855153,104,0.4241914970480279,0.895787121661205,0.733072048894989,0.5208449014081217,0.923491662648061,0.24507575694818018,0.07476943794363368,0.24715469333754647
calibration,20260412,20260328,sparse_partial_high_noise,low_skew,1.1685674195962412,0.14831088408388507,32,0.0018062945063296782,0.839361111055259,88,0.40663093064872885,0.9679689878556808,0.7244956923965029,0.4805192514719294,1.0811297914373952,0.08743762815884604,0.019069969582088547,0.1162200099051316
calibration,20260412,20260324,sparse_partial_high_noise,mid_skew,0.8812085887392607,0.4266360032401446,58,0.0022229029622930917,0.719210448988074,18,0.38877836547955247,0.5827301924181666,0.5708819562402591,0.6740191942875704,0.9964006427030052,0.11519205396374455,0.17308542076792044,0.10465426504863472
calibration,20260412,20260325,sparse_partial_high_noise,mid_skew,0.8812085887392607,0.4266360032401446,58,0.0020167200314926362,0.7842413662069972,12,0.2635575790570641,0.5173469497927576,0.4649944228452258,0.5365906117733911,1.0444551130588429,0.1632465243195822,0.17165299541694423,0.10748271052129264
calibration,20260412,20260326,sparse_partial_high_noise,mid_skew,0.8812085887392607,0.4266360032401446,58,0.0021221228382237983,0.7220700899327047,21,0.26829416347510593,0.562891529711701,0.48735430081006914,0.5109168837962734,1.073010060340691,0.19180147160143024,0.18732324538266562,0.06415723822246326
calibration,20260412,20260327,sparse_partial_high_noise,mid_skew,0.8812085887392607,0.4266360032401446,58,0.0020642565026502153,0.7095843108239003,10,0.2633329492031571,0.5344383583827453,0.5042724599603305,0.5070380409115578,0.9788723478468726,0.09766375910761194,0.17422248707834945,0.09705218088970662
calibration,20260412,20260328,sparse_partial_high_noise,mid_skew,0.8812085887392607,0.4266360032401446,58,0.0019694288227546245,0.7946339614315415,15,0.2754613363073216,0.6304402545001387,0.4880983747519425,0.4925379045541069,1.05672746920185,0.17551888046258934,0.14846148805377515,0.1238447607022435
calibration,20260412,20260324,sparse_partial_high_noise,high_skew,0.791242631916462,-0.6767255273818573,1,0.0032706396403962635,0.5377572235497707,127,0.9782577733351806,0.8836742647176492,0.8257897452527981,1.1445198818220133,0.760217146580334,0.031025485336128034,0.09215895170944262,0.28173669893876047
calibration,20260412,20260325,sparse_partial_high_noise,high_skew,0.791242631916462,-0.6767255273818573,1,0.0032566580820592036,0.5384001168332376,124,0.8474731952782361,0.9316806850466648,0.858657510627931,0.9467185555507962,1.3113692716738916,0.5201266397574296,0.11750539313230361,0.3797008378335831
calibration,20260412,20260326,sparse_partial_high_noise,high_skew,0.791242631916462,-0.6767255273818573,1,0.0032600107485719534,0.5335217063282286,101,0.914280291088549,0.8669584661753315,0.816467795381098,1.0862136488749339,1.3228578688608992,0.5316152369444371,0.09664337208324524,0.07010982191139682
calibration,20260412,20260327,sparse_partial_high_noise,high_skew,0.791242631916462,-0.6767255273818573,1,0.0032605845873733864,0.5331905072892619,105,0.8990315854210957,0.9178265275606998,0.8034833854811417,1.0445900283376133,1.3235138870743126,0.5322712551578506,0.0390829004410336,0.07203940065701085
calibration,20260412,20260328,sparse_partial_high_noise,high_skew,0.791242631916462,-0.6767255273818573,1,0.0032783404902060487,0.5429629022299803,123,0.8856644052331718,0.8763095682593988,0.7741368881922398,1.0732422148820233,1.2970172634358976,0.5057746315194356,0.01841824025422061,0.03930667194923362
calibration,20260416,20260324,sparse_full_noisy,low_skew,0.843420762150945,0.03544723703524339,0,0.0015412340881626018,0.4189210479752337,34,0.45917402370327254,0.7630459239236345,0.6863784030363448,0.6335950282638674,0.8381539581447677,0.005266804006177295,0.03267499981788315,0.08869705052892977
calibration,20260416,20260325,sparse_full_noisy,low_skew,0.843420762150945,0.03544723703524339,0,0.0015480115699534431,0.43898100041054,38,0.4502947511383677,0.851986469194497,0.7884434756479167,0.5489960147997965,1.1740824827592595,0.33066172060831456,0.12201527097043784,0.066776389429823
calibration,20260416,20260326,sparse_full_noisy,low_skew,0.843420762150945,0.03544723703524339,0,0.0015384919542365632,0.4249195175771879,26,0.4037828009318488,0.8267462716914907,0.6725265109396554,0.5386382059483944,0.8448665270003112,0.0014457648493662045,0.09425016806889402,0.143956610450939
calibration,20260416,20260327,sparse_full_noisy,low_skew,0.843420762150945,0.03544723703524339,0,0.001541904766970496,0.4306112473700696,41,0.44999797569580724,0.7988110204440263,0.6405848458332727,0.6252595081568969,0.8510663198509013,0.00764555769995634,0.028541915290801786,0.06661915677151686
calibration,20260416,20260328,sparse_full_noisy,low_skew,0.843420762150945,0.03544723703524339,0,0.0015790940782541927,0.39403602581316066,32,0.43977096885624434,0.7126152361009942,0.6111016121457898,0.6644486990381747,0.8428337658762582,0.0005869962746867241,0.10725469432922985,0.057874879886393525
calibration,20260416,20260324,sparse_full_noisy,mid_skew,0.8914591742959608,-0.41798272193138025,2,0.0012300550362172385,0.527926128118126,34,0.2953710724020243,0.8735790077826439,0.6404698837329211,0.39017375734327503,0.8934606448649772,0.0020014705690164503,0.028944053695710525,0.13844144119729154
calibration,20260416,20260325,sparse_full_noisy,mid_skew,0.8914591742959608,-0.41798272193138025,2,0.001263155770662066,0.5940192276948041,27,0.275923771085539,0.7844496794379431,0.610976614064587,0.3954687859477957,0.8850539034326445,0.006405270863316326,0.08907241883672405,0.14451395745366025
