rho,t,h,w1,w2,w3
0.07359211245206163,-0.23513173036885482,0.6149784347998756,0.29430566269804936,0.5417549114735399,0.16393942582841087
0.08221805734545055,0.49566065856099417,0.7672291320090973,0.048623087299825084,0.7858792492552338,0.16549766344494105
0.1477218192130772,0.6245922423044816,0.5116294496705664,0.24189150681681856,0.18344107960747086,0.5746674135757106
0.11561632266866399,-0.7960110537167726,0.9712301344943377,0.4995814842508078,0.25494925845882604,0.24546925729036612
0.07712857769873253,0.2479860501732196,1.21751759571226,0.521540518021266,0.1180619865340466,0.36039749544468747
0.08690972915417662,-0.013768707904822541,1.5766717275240543,0.06929032968876227,0.8634049903691214,0.06730467994211628
0.18340772142868214,-0.3928770199961596,0.985487705486431,0.1430968369866956,0.7026417858460793,0.15426137716722518
0.19457043124315673,-0.6534799492443674,0.5798603216835148,0.08752827588278206,0.0672903313513644,0.8451813927658536
0.09926637687617042,0.16828455043233462,1.3614371257583582,0.2788879569257081,0.5719702308805518,0.14914181219374
0.10219573989452145,-0.3340108462331136,1.118746863336103,0.3213746165655928,0.5324361230406343,0.1461892603937728
0.07112663289009898,0.4577229613550447,0.6061881452280664,0.1342389716304812,0.1524261579198365,0.7133348704496824
0.13551941030254272,0.665145880150679,1.1736318983687748,0.6201939181275055,0.22154162879434333,0.15826445307815135
0.14835609665914268,0.5870891525134184,1.397524508575407,0.2814679390445866,0.5333950030579965,0.185137057897417
0.16170510544166322,0.6783956871223181,1.2366869097114872,0.1316029675782265,0.0427282984741808,0.8256687339475927
0.16411624236336736,-0.4128455618327193,1.3759535498146478,0.5451615226398633,0.07421656231259618,0.38062191504754045
0.12244241347183488,-0.1801914099167936,1.4693125830546183,0.585978838990194,0.20334985211594656,0.21067130889385954
0.07523410451045322,0.22658142225940506,0.9118856600875445,0.3075718969687042,0.29349284977413725,0.39893525325715856
0.1589491925401198,-0.0049917874254704845,1.508847018276383,0.09246867496649386,0.7979786353287575,0.1095526897047488
0.20168617621648338,-0.6397162502619885,1.214125232800868,0.4168424242355598,0.18679229400441266,0.3963652817600275
0.09465648226695549,-0.4590965022874578,1.1224773443282507,0.2464425855407557,0.4502255915128647,0.30333182294637956
0.2227494406943885,0.4933438752876745,1.212798909190185,0.29162319154961774,0.28595106714836344,0.4224257413020188
0.19006181531285188,-0.12812862674333356,1.460970958553264,0.5512174419792588,0.093102413626676,0.3556801443940651
0.10289990600253457,0.24373906726202696,1.3812597452624227,0.11953103858150615,0.3986744142623374,0.4817945471561564
0.18721574217594697,0.33788808918032187,1.3473015754613886,0.27650225681107415,0.28493992274539237,0.4385578204435336
0.16350915194198437,-0.11999313457034529,1.1767661558938345,0.05609336179110185,0.22929100959562645,0.7146156286132717
0.1002253985755095,-0.1714238830991997,1.4582750572682641,0.10994090557762676,0.513018183147534,0.3770409112748393
0.05273064717935893,0.5713318511261346,1.366502263014104,0.12167185901152051,0.20905334401217252,0.6692747969763071
0.1047414068321668,0.21947576262935709,1.2818728327930595,0.19096038899954373,0.6581127909095303,0.15092682009092595
0.16752154515779777,-0.7412650823266045,0.712418939394492,0.18320096661502405,0.08070749621216584,0.7360915371728102
0.11320242068225052,-0.6179197805359163,0.6115549610042259,0.518775065947875,0.41025584667549314,0.07096908737663174
0.22773142130505045,-0.1745345870171997,0.6387464905025149,0.6163421089146364,0.07192780840045278,0.31173008268491087
0.1239712122104366,-0.6989586811079394,1.5147586923322134,0.4161215712942217,0.2067773229962996,0.37710110570947863
0.12887087047590567,-0.5894448560959752,1.2555837265669036,0.5510399250596498,0.23672759718369696,0.21223247775665313
0.12349246851212273,-0.49008087548153334,1.4051133199162407,0.09777969075460234,0.6337667044682415,0.26845360477715624
0.165650207532048,0.7635321525368681,0.6108403872246381,0.2934774626260355,0.559607359573979,0.14691517779998536
0.1968153134879815,-0.6318838674420267,0.8796487874258964,0.1324034952788745,0.6322080316088629,0.23538847311226263
0.17547902727939915,0.7194924633718816,1.0886269851162516,0.4203696129868617,0.2831649296770428,0.2964654573360956
0.22832868192979305,0.12880792950682504,1.4272071277871117,0.5282633601397817,0.1628795884458769,0.30885705141434133
0.08039526818509551,0.5501848505443055,0.555224911287368,0.5400011256697691,0.20524752639523372,0.2547513479349974
0.07580427298783954,0.7199846027092862,0.5581770651383366,0.3101610695673819,0.5360852304922863,0.1537536999403318
0.1277967550766014,0.28293234028265957,1.4628736835283649,0.12242260468475841,0.47857908654891296,0.39899830876632864
0.14723346362820872,-0.10642552831779871,1.0645447759738504,0.1524833221975933,0.6883859021389502,0.1591307756634563
0.13945610181246929,-0.030215096421514966,1.0129721161903102,0.5222964107805217,0.3544992912633439,0.12320429795613436
0.19007094258027407,-0.21883372002588664,0.4504283744855777,0.2931055649728185,0.21690888436095473,0.4899855506662268
0.12455519572951022,-0.3860647108728401,1.5083734865189231,0.06717764024357964,0.19540236061282554,0.7374199991435949
0.1852670807616622,-0.4705217611004887,0.6352566499700026,0.41045298803698627,0.4751583301916007,0.11438868177141316
0.17959883446023542,-0.7259207659595655,0.6195253474028085,0.35259941269437123,0.5185640718769737,0.12883651542865496
0.17712581706711708,0.5031812374933706,1.5229875107321744,0.40187042291897146,0.11201705312486451,0.486112523956164
0.10054522361888671,-0.45093325505035226,1.3636414886491839,0.5268032072297143,0.16081043947609736,0.3123863532941884
0.1293488875556531,-0.49039232099278146,0.5319846484124526,0.21459042915928025,0.24528966706969815,0.5401199037710216
0.19555055172112934,0.012978150143528034,0.969123613298272,0.5158826546626634,0.31223472068305275,0.17188262465428394
0.202443149298753,0.18834003192676152,0.4554300367764157,0.30523463389821043,0.4163994340259085,0.278365932075881
0.07532056316881663,-0.5725509129511449,0.733343995810193,0.5060553308060377,0.3875314922681048,0.10641317692585726
0.14708971248469363,0.2938237685752384,1.5040017160270707,0.42805141596383284,0.4055477374474794,0.16640084658868773
0.23910143269885373,0.7509605649595836,1.2989779863530777,0.08132833750976604,0.2971365904830044,0.6215350720072296
0.09597790831593737,0.298006400691137,1.2156199552566052,0.3101930475024783,0.3022494302677872,0.3875575222297346
0.13693348194626473,0.09437023230507169,0.6983619114713833,0.12243847904500972,0.3504069465292368,0.5271545744257534
0.06215686779627131,-0.7851379531111157,1.4092662274894823,0.2685892010281233,0.06767810170309979,0.6637326972687768
0.20447176423162472,-0.35782084745863796,1.5486199167398016,0.20399148568392272,0.49425557564387373,0.3017529386722036
0.23891898862262634,-0.7785555045749848,1.1467122877151412,0.3149744854836368,0.5992457703940584,0.08577974412230475
0.11423863268919059,-0.3185107132065779,1.2176650792505612,0.3903145353395113,0.16277796797664104,0.4469074966838476
0.061455820972563135,0.49635730396036576,0.5513270624686735,0.11208911535186238,0.4571066741389235,0.4308042105092141
0.15215233266751468,-0.21158455825862055,1.5725917179421993,0.11202071309136825,0.4700523378372949,0.41792694907133693
0.13182802525025758,-0.3777017628379431,1.2310169805257665,0.5503897665491037,0.36498580781376794,0.08462442563712846
0.20797857170301554,-0.4644310499937785,0.5412092512799818,0.5053896686175006,0.3313187347579996,0.1632915966245
0.1948427691215795,0.6111597384515033,1.2340526488844406,0.34706791657734015,0.528414311878127,0.12451777154453289
0.1379138614510815,0.7136451128305241,1.2571855788542294,0.15410469082845243,0.4583657432902653,0.3875295658812822
0.18560667947105877,-0.01577316538821183,1.4511261792467258,0.20363464300162604,0.06683361620771283,0.7295317407906611
0.1312412240228833,0.5008452876157259,0.8620507904849054,0.5940378283691952,0.05722780254370617,0.34873436908709876
0.10159384573794987,0.47204319474874024,0.5562819712593016,0.5975237191573983,0.245253037953687,0.1572232428889145
0.08048695083880385,-0.5996178884120928,0.8706802667365597,0.04963621301579746,0.0872707528898671,0.8630930340943355
0.07057061453714678,-0.1982684774790208,1.2029427719165924,0.6001953609817944,0.1280052666897706,0.2717993723284349
0.05025302638439639,-0.5047673785582418,0.7238320629162202,0.17179124625019898,0.4863491316953072,0.3418596220544938
0.2024188497301233,0.062480874713977744,0.695745404912768,0.7709330366225354,0.10577797974132164,0.12328898363614292
0.08595737333570364,0.7483439232445609,0.6320411311173327,0.6043268020893482,0.2538681812485458,0.14180501666210593
0.11731284519420535,0.06922711401826813,1.0062425996147968,0.2618729706188635,0.3660026206979103,0.3721244086832261
0.18896739630363224,-0.12313418745335412,0.7730654856993441,0.6569596826535832,0.13841270083052026,0.20462761651589645
0.14661961493151549,-0.19581605934979385,1.2254838889245487,0.21774472107893614,0.28104647502221985,0.5012088038988441
0.09073221345929301,0.772231485729744,0.726281202079613,0.6800588047520116,0.2543234590070651,0.06561773624092306
0.21708874758622826,-0.3024701239446671,0.6329225414054688,0.10206287272091596,0.30501080582778844,0.5929263214512956
0.13605387522077678,0.6389076546706488,0.7581707727171426,0.4372126203613702,0.1279544015990079,0.4348329780396218
0.09895211260508371,0.5480090333132932,0.5465319482968989,0.3170273079989702,0.5625698704492645,0.12040282155176527
0.23288023433110255,-0.056059416624149885,1.0946670475507305,0.2184786259393012,0.30201503917027633,0.47950633489042244
0.2031393565558999,-0.5698272891148678,0.8324115752748265,0.43259796273179985,0.11768167642405807,0.449720360844142
0.13200466066236582,-0.3666341244676781,0.9857519595028521,0.04168867380402713,0.3950734363629585,0.5632378898330144
0.23684420066154277,-0.05172298867010632,1.5858930520427603,0.1102585632269088,0.17219921994766452,0.7175422168254267
0.07564278580830852,-0.5383155888404408,1.4651157778314572,0.49812235972929503,0.040369399093154165,0.46150824117755096
0.09562090756835566,-0.5364113083574055,1.0092380961272684,0.5138220874044138,0.11583433917678908,0.3703435734187971
0.12519540962078865,0.27782303672443104,1.2705326821066802,0.4396098941440175,0.30400103283528795,0.25638907302069447
0.11377042782227499,-0.5052871694590886,0.5223247279931709,0.08317028480728537,0.7104824857994873,0.20634722939322733
0.20135283096028903,-0.6064808647041,1.2210751629062917,0.13900598702768055,0.5200164841587214,0.340977528813598
0.05085876268499802,0.7333275517641357,1.561607208869905,0.43343322649355076,0.5388436100523941,0.027723163454054973
0.13578079475865912,0.7885405937249547,0.7277133029812868,0.20387222220470824,0.5767505446757858,0.21937723311950602
0.20990763067472515,-0.6812688334354005,0.9850326263215221,0.6008412938603191,0.1920343326996236,0.20712437344005713
0.1336402181088291,-0.4773735137947984,1.5182645422638097,0.5127661077220819,0.08880944567551334,0.39842444660240484
0.06375342207714073,-0.10940508926266546,1.2423512131961176,0.48538883935122384,0.4252320071276711,0.0893791535211051
0.23700864033258887,-0.14664056696717562,1.556851653897114,0.09879322311181736,0.34106132224234065,0.560145454645842
0.23788301150362923,0.7164078321679463,1.4231146544364446,0.3788056748911582,0.4191333419497411,0.20206098315910062
0.10035662194844715,-0.28332851873823767,1.4763623935912158,0.1273937281572063,0.3082298656359845,0.5643764062068091
0.12246329927429037,0.5620633836352396,1.1108180419971363,0.5220423891050944,0.23353606447455771,0.24442154642034797
0.23695270649358824,0.47978127495870493,0.7505729999641975,0.28152582619567584,0.5508362592955177,0.1676379145088065
0.17410018143833425,0.16241671338840274,0.5719833198507946,0.10851672509882913,0.2934859847785177,0.5979972901226531
0.1808121366789908,-0.06540674341509033,1.3347677179251975,0.23768329636038565,0.7208891265722883,0.04142757706732596
0.2125197181424394,-0.6625804112111789,1.219915406882323,0.39263207341366757,0.2842389920329366,0.3231289345533958
0.10041752605933639,-0.11420765597492828,1.3432463017419336,0.19738889790494502,0.4440803017093533,0.3585308003857017
0.07589475987238094,-0.5427039519245652,0.9230029843694507,0.34816921013767904,0.4160880776429656,0.2357427122193554
0.19494338949209988,0.3945482757995679,1.1213046871027206,0.3833568004612117,0.40672124584410135,0.20992195369468697
0.17610973912389005,-0.25292438204234513,0.545793779863557,0.2285123546002076,0.6627088333201523,0.10877881207964012
0.1273905086080352,0.046123430387206815,0.6023396897840829,0.2606013936431153,0.24573435229751844,0.49366425405936626
0.14562095784309256,0.6855135919522017,1.3899388654159162,0.18004072385951325,0.4972978946623793,0.32266138147810747
0.19619000832295427,-0.6050131285676225,0.8288747335686117,0.10056242575247419,0.17094400571661517,0.7284935685309105
0.23038628654008927,-0.34770184899971907,0.9723064562429763,0.22304351833744349,0.472181692684848,0.3047747889777085
0.07762649367185398,0.4863895603584684,0.4914817609980959,0.5496302286013162,0.21224424837143252,0.23812552302725123
0.05849614798755675,0.2637816489245001,0.6953413578838306,0.615294703198626,0.29887390200941677,0.0858313947919574
0.12341969920453659,0.7411690061327617,1.080305259361104,0.39148934741649877,0.2510583370149809,0.3574523155685203
0.06617590716667983,0.35774582353596396,1.3742983909956776,0.11540980563499917,0.3409584644893204,0.5436317298756804
0.12153720936913548,-0.7076794322187023,1.0996330982940123,0.5202064381615,0.09487020640688189,0.384923355431618
0.23242758998115565,-0.3907876676070336,0.751915545409071,0.6579503114546787,0.20899001654034133,0.13305967200497995
0.06073449177525169,0.10525204261166046,0.9304834382112244,0.20804681316604717,0.27673553665588635,0.5152176501780663
0.07665286148812149,0.47638764147280865,1.0350900411908384,0.2626813313863832,0.5064665050326735,0.23085216358094315
0.14395062887434998,-0.16508886739352616,0.684192895541465,0.2692388687797083,0.03234955913099841,0.6984115720892933
0.12814401730695898,-0.013257869536635526,0.5452821277213291,0.4662592510322598,0.20029825684884836,0.3334424921188918
0.09525926107418026,0.7320323087359383,1.548452516961681,0.43364397251751874,0.48834088187767527,0.07801514560480591
0.1859564754513471,-0.5057979533602348,1.504440361402218,0.4992429274814376,0.32763675888889215,0.17312031362967015
0.18890591147645963,0.17372604941340983,0.9190295670396653,0.04524814785290947,0.9318610047425759,0.02289084740451454
0.07872578622650155,-0.24340641746257552,0.7108063276876524,0.24413351619290855,0.4588182681596441,0.2970482156474473
0.16843093939474385,0.6793678654279113,0.4732280938936033,0.5879231193674157,0.15042191513992592,0.2616549654926584
0.06285489718675957,-0.2590049886619021,1.1698739335258967,0.04923369648229867,0.49568951620063945,0.45507678731706186
0.08155449205939004,0.3940914490310931,1.4199976911302798,0.2630063948837539,0.4306764120615764,0.30631719305466965
0.062442631530556805,-0.3084712896616047,1.2855925882525672,0.28895373279796904,0.40139017051582027,0.30965609668621064
0.23389098861577265,-0.4243460204449123,1.1703154703022962,0.5866406209149212,0.16647683258750387,0.24688254649757485
0.05467802124956524,0.7755459345464841,1.5568329586193368,0.2110171172727368,0.28901298256053976,0.49996990016672344
0.07509526599849414,0.06374648450211265,1.2164688776751769,0.4495003713406965,0.39432826137631327,0.15617136728299016
0.15751450616845591,0.6722412134040804,1.3335487349055517,0.400829052951723,0.17243132291317814,0.42673962413509897
0.06719884675444597,-0.7025921454564025,1.488723471458,0.2104206979405659,0.3318701076476616,0.45770919441177255
0.14692591951909414,-0.47029039316618776,1.1270799121421047,0.25968454792633716,0.3064132995805893,0.4339021524930735
0.09193348503968045,-0.7812694656954305,1.1111302015456115,0.23572483328886612,0.5654270282164396,0.1988481384946942
0.22189966128279712,-0.16373201576091478,0.6767808333414573,0.3196202743563082,0.4957917119230323,0.1845880137206593
0.19749236986201738,-0.47425931258977827,0.5046171939561975,0.28670958784065037,0.5840317481153509,0.1292586640439987
0.12229063466065027,0.748422069637147,0.7125381164882255,0.1297455666564943,0.8121788310105197,0.05807560233298593
0.21142624387178577,-0.661969037488073,1.362632341515279,0.532606209088604,0.12643806665474933,0.3409557242566466
0.186351108457014,-0.4730633634686637,1.5263873935563552,0.13547550436160896,0.22908232939478848,0.6354421662436026
0.12547181052628978,-0.13953827811172062,1.1487955156930798,0.48659010123694707,0.3209401203739524,0.19246977838910062
