split,observation_seed,bank_seed,condition,geometry_skew_bin,true_alpha,true_t,true_rotation_shift,best_entropy,candidate_count,alpha_log_span_set,geometry_span_norm_set,ambiguity_ratio,anchored_alpha,anchored_alpha_abs_error,anchored_alpha_log_std,anchored_alpha_log_span,anchored_effective_count,best_alpha,best_alpha_abs_error
calibration,20260410,20260328,sparse_partial_high_noise,low_skew,1.1217890161161423,0.1451518868676587,53,0.5992676520486954,89,0.5728164298639746,0.9399696388850506,0.6093988637158787,1.0246860401425588,0.09710297597358353,0.1935686632376308,0.47826165117634123,52.257436078403735,0.8108954216320938,0.3108935944840485
calibration,20260410,20260324,sparse_partial_high_noise,mid_skew,1.1386629736527398,-0.2053148391190289,6,0.6806883195890363,112,0.5368896803455874,0.8921318174381483,0.6018053272523374,1.0002878506078068,0.13837512304493305,0.17075570067337098,0.43365580421654976,62.758491106444225,0.8494792038805586,0.2891837697721812
calibration,20260410,20260325,sparse_partial_high_noise,mid_skew,1.1386629736527398,-0.2053148391190289,6,0.665453537658204,107,0.5560071605597894,0.9378070274845328,0.5928801387329757,1.0600572046164018,0.07860576903633798,0.16345436030770907,0.41928213350309307,49.38819588372924,1.178745966489655,0.04008299283691508
calibration,20260410,20260326,sparse_partial_high_noise,mid_skew,1.1386629736527398,-0.2053148391190289,6,0.6563159874903775,100,0.5346893615303602,0.863570923681405,0.6191609129809259,1.0170092294424304,0.12165374421030939,0.15123167708523833,0.38783425419733447,52.5196356215471,0.8384252334127336,0.30023774024000627
calibration,20260410,20260327,sparse_partial_high_noise,mid_skew,1.1386629736527398,-0.2053148391190289,6,0.667344043782605,122,0.5533972352474689,0.9397370427711191,0.5888851987951841,0.9975448622315274,0.14111811142121244,0.16262941101290943,0.41521120342472206,64.52244894141336,0.8487407644123035,0.2899222092404363
calibration,20260410,20260328,sparse_partial_high_noise,mid_skew,1.1386629736527398,-0.2053148391190289,6,0.6664031314673388,119,0.5527941961914793,0.9605843357287552,0.5754770046006397,1.0363321741323512,0.1023307995203886,0.17348340658856912,0.455982210329018,69.56458131745862,1.1769026881324118,0.038239714479672005
calibration,20260410,20260324,sparse_partial_high_noise,high_skew,1.2163133874347725,-0.6622995711727697,22,0.7124877938424018,126,0.5425976461956308,0.9257631058551032,0.5861085225409232,1.0044691832623418,0.21184420417243066,0.1577249043433211,0.40991791371768865,69.63643529606298,1.139079173730286,0.07723421370448635
calibration,20260410,20260325,sparse_partial_high_noise,high_skew,1.2163133874347725,-0.6622995711727697,22,0.7179333305401517,122,0.602910404989848,0.9413890428414989,0.6404476550630085,1.0378651733263118,0.17844821410846068,0.15200097572807098,0.408226912758481,60.385078195405484,1.129991652982277,0.08632173445249536
calibration,20260410,20260326,sparse_partial_high_noise,high_skew,1.2163133874347725,-0.6622995711727697,22,0.7162301760551537,132,0.5959283392506982,0.861516281544493,0.691720344718664,1.0086020421387591,0.20771134529601332,0.13057744660925338,0.34792255582990494,72.75318808318137,0.8740214898872105,0.34229189754756195
calibration,20260410,20260327,sparse_partial_high_noise,high_skew,1.2163133874347725,-0.6622995711727697,22,0.7127744883654785,142,0.5384105273585065,0.9340833762354416,0.5764052129140951,0.9999403026307316,0.21637308480404083,0.14672772670685855,0.38230786662627175,71.02286663651033,1.1366828157424198,0.07963057169235266
calibration,20260410,20260328,sparse_partial_high_noise,high_skew,1.2163133874347725,-0.6622995711727697,22,0.7000094768157741,138,0.5677643722785282,0.9679689878556808,0.5865522340093595,1.023438520522142,0.19287486691263056,0.15385844721288358,0.4151363627105183,80.85078806686795,1.1490415458442078,0.06727184159056465
calibration,20260411,20260324,sparse_full_noisy,low_skew,1.1404088967626327,0.02496537790705635,55,0.513871527559792,20,0.3009520512944498,0.8438369330392517,0.35664716666348,1.0217700870429527,0.11863880971968,0.10717599348361638,0.25704529037774393,10.243830244743156,0.9191727495306373,0.22123614723199536
calibration,20260411,20260325,sparse_full_noisy,low_skew,1.1404088967626327,0.02496537790705635,55,0.4777516462190877,19,0.2778112360869153,0.7872805849845447,0.3528744914906915,1.0653582300067113,0.07505066675592142,0.08842374248542445,0.24691288306488257,10.680343818346817,1.125018739847982,0.015390156914650621
calibration,20260411,20260326,sparse_full_noisy,low_skew,1.1404088967626327,0.02496537790705635,55,0.46529476416596743,16,0.2795132048769271,0.6754001541296658,0.4138482989200875,0.9931818788075122,0.1472270179551205,0.10096993517750104,0.26983738248805306,9.892777645524363,0.8606202148074158,0.2797886819552169
calibration,20260411,20260327,sparse_full_noisy,low_skew,1.1404088967626327,0.02496537790705635,55,0.47861635976997574,16,0.28485323651967254,0.7925584872910559,0.3594097357953902,1.0132704046776797,0.12713849208495298,0.10648315264573367,0.24962661252656532,9.139771525453757,0.8886355679695108,0.25177332879312186
calibration,20260411,20260328,sparse_full_noisy,low_skew,1.1404088967626327,0.02496537790705635,55,0.47865043945593366,8,0.26111059887361227,0.4756256644345987,0.5489834094297839,1.0454452359271547,0.09496366083547803,0.09333995116267987,0.25439880845946883,5.335712176459515,0.8864441091465706,0.2539647876160621
calibration,20260411,20260324,sparse_full_noisy,mid_skew,1.1623349409627526,0.2213605062322707,61,0.3530537079783481,26,0.435393809549658,0.8335336408010637,0.52234701545006,0.9726627224844926,0.18967221847826,0.15064064043120864,0.3518391896591555,12.43235963597989,1.170743765221161,0.008408824258408387
calibration,20260411,20260325,sparse_full_noisy,mid_skew,1.1623349409627526,0.2213605062322707,61,0.3453613902452575,24,0.4216023429109228,0.8774070135435345,0.4805094288091237,0.9749808300980137,0.18735411086473885,0.1682085252960773,0.3812087790175682,12.111703237312883,1.168285665776475,0.005950724813722497
calibration,20260411,20260326,sparse_full_noisy,mid_skew,1.1623349409627526,0.2213605062322707,61,0.3826749776854221,23,0.41484247900767046,0.7528488862246415,0.5510302088484278,1.0113155999637164,0.15101934099903613,0.16455020778064686,0.3983800039484598,12.119117651409645,1.1451361986884867,0.017198742274265877
calibration,20260411,20260327,sparse_full_noisy,mid_skew,1.1623349409627526,0.2213605062322707,61,0.3772658273755797,37,0.44840776052775,0.8565014822797193,0.5235341325204005,1.0106536709469018,0.15168127001585074,0.17955104960376964,0.4140354088766605,22.541355888256966,0.8362370420892863,0.3260978988734663
calibration,20260411,20260328,sparse_full_noisy,mid_skew,1.1623349409627526,0.2213605062322707,61,0.38651513942964233,25,0.4285154627531871,0.7483496668813322,0.5726139553705953,1.0714704252613427,0.09086451570140985,0.14923173024607214,0.3984746627332654,15.362580653198373,1.1347311968088822,0.027603744153870347
calibration,20260411,20260324,sparse_full_noisy,high_skew,0.8975141620964918,-0.45991871872541895,58,0.49386341605248385,30,0.33852533353470693,0.8568667931865731,0.3950734655917479,0.9651321914596409,0.06761802936314909,0.11666641951033921,0.286866950939885,14.055161203582328,0.8934606448649772,0.004053517231514592
calibration,20260411,20260325,sparse_full_noisy,high_skew,0.8975141620964918,-0.45991871872541895,58,0.4911712664268871,29,0.35062910219584764,0.7735603680168653,0.45326663140038626,1.018089017601248,0.12057485550475622,0.12187115925527581,0.2677746273344867,16.51393700608153,1.1371870216130497,0.23967285951655792
calibration,20260411,20260326,sparse_full_noisy,high_skew,0.8975141620964918,-0.45991871872541895,58,0.4852279834031733,25,0.331871902749416,0.8300350585116646,0.399828777527175,0.9676599013469845,0.07014573925049272,0.12666606657796595,0.30628229256597883,14.501861689910085,0.8905927471574244,0.006921414939067394
calibration,20260411,20260327,sparse_full_noisy,high_skew,0.8975141620964918,-0.45991871872541895,58,0.5103550277133551,48,0.3442452302621971,0.873215968000178,0.39422690706238545,0.951746474697279,0.0542323126007872,0.11153167916481502,0.2809338784112121,23.707517027748253,1.108548229750765,0.21103406765427313
calibration,20260411,20260328,sparse_full_noisy,high_skew,0.8975141620964918,-0.45991871872541895,58,0.48901430910596205,29,0.36284489496676975,0.8388714641788365,0.43253932272205164,0.9956152422427045,0.09810108014621266,0.12283675459250691,0.27821723083669325,19.16758069112668,0.8744872864771742,0.0230268756193176
calibration,20260411,20260324,sparse_partial_high_noise,low_skew,1.159371427099871,0.14686963596079392,15,0.9854422615020405,62,0.2788164077448547,0.8911681671263674,0.31286621092393513,0.9935363976930484,0.1658350294068226,0.07486093792580226,0.21245535479065436,31.406517482945098,1.005045323436256,0.154326103663615
calibration,20260411,20260325,sparse_partial_high_noise,low_skew,1.159371427099871,0.14686963596079392,15,0.9514278373442405,46,0.2554564039052353,0.8657062100105897,0.295084407332726,0.9910618301985756,0.16830959690129532,0.07108927095681147,0.19490725216561874,27.772569572960386,1.0331560420991268,0.12621538500074414
calibration,20260411,20260326,sparse_partial_high_noise,low_skew,1.159371427099871,0.14686963596079392,15,0.9478054421860469,64,0.28562555040305615,0.8031052665808066,0.3556514473116298,0.9995387602038305,0.15983266689604048,0.05842640795953855,0.15636006212296497,36.18810532182752,1.0282080908428095,0.13116333625706145
calibration,20260411,20260327,sparse_partial_high_noise,low_skew,1.159371427099871,0.14686963596079392,15,0.9542984251070881,64,0.29444460067177775,0.8908274285588945,0.33052933849163735,0.9886580652833342,0.17071336181653674,0.07715308802672537,0.212790482993932,34.769692832571934,0.9691076751875678,0.19026375191230316
calibration,20260411,20260328,sparse_partial_high_noise,low_skew,1.159371427099871,0.14686963596079392,15,0.9378142596217083,65,0.2731387979814289,0.8659219341543092,0.3154312036779461,1.0062215284408877,0.1531498986589832,0.07129512995341293,0.19597705887015468,34.0469219540585,0.9584676767756157,0.20090375032425523
calibration,20260411,20260324,sparse_partial_high_noise,mid_skew,1.2226140284530431,0.2578962401373784,21,0.6053262423628742,103,0.6483824254729551,0.9131053457065166,0.710085017595936,1.0077426059651013,0.21487142248794178,0.20851261333867574,0.5050452786813426,56.778460566090715,0.8067209170087251,0.41589311144431806
calibration,20260411,20260325,sparse_partial_high_noise,mid_skew,1.2226140284530431,0.2578962401373784,21,0.6088352823470659,96,0.5924292400823679,0.9316806850466648,0.6358715486869786,1.0809254761936766,0.1416885522593665,0.1984190284223626,0.48272943028309667,49.8554066013461,0.8066498440673229,0.41596418438572025
calibration,20260411,20260326,sparse_partial_high_noise,mid_skew,1.2226140284530431,0.2578962401373784,21,0.6108813935685627,95,0.6426325922077689,0.9026832311389389,0.7119137367788949,1.0268939477658503,0.19572008068719282,0.19653026031784446,0.46327920232330844,54.3992682762394,1.2274926809195486,0.004878652466505429
calibration,20260411,20260327,sparse_partial_high_noise,mid_skew,1.2226140284530431,0.2578962401373784,21,0.614375370966722,111,0.6137624583005384,0.9397370427711191,0.6531214907636939,0.9879862170865479,0.23462781136649524,0.20435084236763984,0.5101871718238166,58.082035563714165,1.214724301849235,0.007889726603808045
calibration,20260411,20260328,sparse_partial_high_noise,mid_skew,1.2226140284530431,0.2578962401373784,21,0.6158750177425546,101,0.5858312622403301,0.8566727200135018,0.6838448902996432,1.0313099966601595,0.19130403179288358,0.21134061304179316,0.4992621271418835,58.462629307338354,1.2208446370752892,0.0017693913777538928
calibration,20260411,20260324,sparse_partial_high_noise,high_skew,1.2745425961678112,0.6954212915285561,18,0.5461193840951627,95,0.7540722816614541,0.9052587748403186,0.8329908558958374,1.014938142558735,0.25960445360907625,0.27004903789549106,0.6275199247892,51.67919500674128,0.7754045248053718,0.4991380713624394
calibration,20260411,20260325,sparse_partial_high_noise,high_skew,1.2745425961678112,0.6954212915285561,18,0.5461663587179818,119,0.8299435012759846,0.9235226637118069,0.8986715041082907,1.0863180764914213,0.18822451967638987,0.2655916153322728,0.6381771011377971,63.94731478671399,0.7761768026639192,0.498365793503892
calibration,20260411,20260326,sparse_partial_high_noise,high_skew,1.2745425961678112,0.6954212915285561,18,0.5396255700387367,90,0.7252799062399449,0.8630106135467385,0.8404067051495949,1.0367539467730569,0.2377886493947543,0.27072113177777857,0.6140715665541184,52.15196514410783,1.303820816960108,0.029278220792296805
calibration,20260411,20260327,sparse_partial_high_noise,high_skew,1.2745425961678112,0.6954212915285561,18,0.5463799214403428,92,0.7338711094424131,0.8788660177529618,0.8350204634362084,1.0296229128880645,0.24491968327974667,0.26678900437419106,0.6023022932928522,47.06661035313835,1.284862873251919,0.010320277084107765
calibration,20260411,20260328,sparse_partial_high_noise,high_skew,1.2745425961678112,0.6954212915285561,18,0.5387469886880148,100,0.74379125332826,0.8560065778727762,0.8689083385043869,1.0291069366134606,0.24543565955435054,0.2611428234304093,0.6095967278003391,60.623010146438844,1.306946983535452,0.03240438736764073
calibration,20260412,20260324,sparse_full_noisy,low_skew,0.8962159817208718,0.07936317382920971,18,0.6829868449069151,28,0.28483140920671335,0.7935910350209795,0.3589146003888306,1.009741555094897,0.11352557337402513,0.09864471935840582,0.25003594529203366,16.26704676693162,0.8929555584146177,0.00326042330625409
calibration,20260412,20260325,sparse_full_noisy,low_skew,0.8962159817208718,0.07936317382920971,18,0.7021801031812707,21,0.2677746273344867,0.7844496794379431,0.34135347920130044,1.0035316080737242,0.10731562635285241,0.11005966192555888,0.25795077443024256,11.412302775275135,0.9003405314420341,0.004124549721162274
calibration,20260412,20260326,sparse_full_noisy,low_skew,0.8962159817208718,0.07936317382920971,18,0.6941902036938132,29,0.28599258609456146,0.8196222872572866,0.3489321734424553,0.9971026307790608,0.100886649058189,0.08970359918520442,0.25316529090779505,18.80498314845218,1.0958405752280174,0.19962459350714556
calibration,20260412,20260327,sparse_full_noisy,low_skew,0.8962159817208718,0.07936317382920971,18,0.7316592647650005,26,0.2692277268971096,0.6939143229091912,0.3879841041014828,1.0017890059832257,0.10557302426235393,0.10043744709158699,0.23927865671486978,18.775947601184214,0.9155681001186831,0.019352118397811258
calibration,20260412,20260328,sparse_full_noisy,low_skew,0.8962159817208718,0.07936317382920971,18,0.6995618832747564,22,0.27821723083669325,0.852877787189337,0.326209962336526,0.981441649621329,0.08522566790045716,0.09641161922959084,0.23849589687029563,14.422217147088332,1.108282130070085,0.2120661483492131
calibration,20260412,20260324,sparse_full_noisy,mid_skew,0.8301997466221273,-0.3456479674719034,7,0.39579318698704075,28,0.4675832413812931,0.7587705570747597,0.6162379879155265,0.942383719259701,0.11218397263757374,0.17681355957832867,0.39460250740090874,17.089278681341046,0.8356214163742935,0.0054216697521662915
calibration,20260412,20260325,sparse_full_noisy,mid_skew,0.8301997466221273,-0.3456479674719034,7,0.38714728564547646,35,0.45655703981020573,0.8258404992148988,0.5528392470994586,1.0851995551301536,0.2549998085080264,0.17139742985961093,0.42023706960048357,19.20162522952501,1.198023335254425,0.3678235886322977
calibration,20260412,20260326,sparse_full_noisy,mid_skew,0.8301997466221273,-0.3456479674719034,7,0.39702663756963535,23,0.4490240376623252,0.7284975211595585,0.6163700282021661,0.9605102518371901,0.13031050521506282,0.1755924472795088,0.3799315089060155,13.858919180619333,1.1964345617940195,0.36623481517189227
calibration,20260412,20260327,sparse_full_noisy,mid_skew,0.8301997466221273,-0.3456479674719034,7,0.3907471579865451,31,0.4444204230422142,0.8200232620514685,0.5419607511260093,0.9226882986160491,0.09248855199392181,0.15433973035496937,0.38988298068003213,14.18789414807175,1.1835410565947346,0.3533413099726074
calibration,20260412,20260328,sparse_full_noisy,mid_skew,0.8301997466221273,-0.3456479674719034,7,0.3941381839383891,29,0.4465642931892807,0.7031384462510227,0.6351015160247059,0.996544571314011,0.16634482469188372,0.1919984312081941,0.4227568662972052,20.508497657610103,0.8339211397888232,0.003721393166695952
calibration,20260412,20260324,sparse_full_noisy,high_skew,1.1321343287894376,0.5160498421535533,31,0.4840233680856702,32,0.33054731169867313,0.8568667931865731,0.38576277471252196,0.9779464442216556,0.1541878845677821,0.11507227681267698,0.2771523573114153,13.50039895142398,0.9088786871997468,0.2232556415896908
calibration,20260412,20260325,sparse_full_noisy,high_skew,1.1321343287894376,0.5160498421535533,31,0.47008916214767393,18,0.275923771085539,0.6262581168369811,0.4405911295475691,1.0023452781185298,0.12978905067090785,0.1160603207558996,0.25200926293852727,11.658546320728972,0.8949805922678141,0.23715373652162353
calibration,20260412,20260326,sparse_full_noisy,high_skew,1.1321343287894376,0.5160498421535533,31,0.4844818319155807,30,0.3223871322218428,0.7998281550936633,0.4030704972921213,0.9920421016027191,0.14009222718671854,0.1226435102466721,0.2929960739046027,14.399697761187603,1.0974692026618627,0.034665126127575
calibration,20260412,20260327,sparse_full_noisy,high_skew,1.1321343287894376,0.5160498421535533,31,0.4708781220167851,35,0.3260758270656616,0.8574785639025638,0.38027286137815797,1.0105425097470664,0.12159181904237126,0.12027169845404233,0.26836232385321257,19.02876985178778,0.896319192869568,0.2358151359198697
calibration,20260412,20260328,sparse_full_noisy,high_skew,1.1321343287894376,0.5160498421535533,31,0.44957858664461703,23,0.31548738947807253,0.7722537507521076,0.40852814139240556,1.0181974333925492,0.11393689539688845,0.11056833776132427,0.25726971280759764,13.80083857882563,1.120521619340835,0.01161270944860271
calibration,20260412,20260324,sparse_partial_high_noise,low_skew,1.1685674195962412,0.14831088408388507,32,0.845879241254044,88,0.40827921577637305,0.9016949269729698,0.4527908537169934,1.0176809502795694,0.15088646931667182,0.11478986596707724,0.3199461694953077,48.97617802755184,1.069572570783417,0.09899484881282428
calibration,20260412,20260325,sparse_partial_high_noise,low_skew,1.1685674195962412,0.14831088408388507,32,0.8389371074652453,77,0.4162960887978819,0.9225988789134115,0.451221108449832,1.010800029370602,0.15776739022563913,0.10892598535015517,0.3073609533469734,38.21751479028666,1.0773595933388225,0.09120782625741874
calibration,20260412,20260326,sparse_partial_high_noise,low_skew,1.1685674195962412,0.14831088408388507,32,0.7911604709451454,98,0.4322557763623184,0.8590521823637042,0.5031775545613021,1.002545620339219,0.16602179925702232,0.10092247342231674,0.29737862319426733,56.20222093494162,0.9007022372863199,0.2678651823099213
calibration,20260412,20260327,sparse_partial_high_noise,low_skew,1.1685674195962412,0.14831088408388507,32,0.8310489265855153,104,0.4241914970480279,0.895787121661205,0.4735405173735698,1.0027779192120743,0.16578950038416695,0.11561143092800351,0.3024090859291107,53.278682780055696,0.923491662648061,0.24507575694818018
calibration,20260412,20260328,sparse_partial_high_noise,low_skew,1.1685674195962412,0.14831088408388507,32,0.839361111055259,88,0.40663093064872885,0.9679689878556808,0.4200867339247396,1.0176554359966756,0.1509119835995656,0.10175173512815264,0.2609382012487984,47.900189463900155,1.0811297914373952,0.08743762815884604
calibration,20260412,20260324,sparse_partial_high_noise,mid_skew,0.8812085887392607,0.4266360032401446,58,0.719210448988074,18,0.38877836547955247,0.5827301924181666,0.6671670192104368,0.9963084584461618,0.11509986970690111,0.11239355612901333,0.31948486605529614,11.608344905847312,0.9964006427030052,0.11519205396374455
calibration,20260412,20260325,sparse_partial_high_noise,mid_skew,0.8812085887392607,0.4266360032401446,58,0.7842413662069972,12,0.2635575790570641,0.5173469497927576,0.5094406745079715,1.0153357881302847,0.13412719939102402,0.06874386151711612,0.22705749204273395,7.931870891759773,1.0444551130588429,0.1632465243195822
calibration,20260412,20260326,sparse_partial_high_noise,mid_skew,0.8812085887392607,0.4266360032401446,58,0.7220700899327047,21,0.26829416347510593,0.562891529711701,0.47663563815309057,1.0069460060814854,0.12573741734222477,0.06965597351742268,0.17891012210233115,15.114206913995922,1.073010060340691,0.19180147160143024
calibration,20260412,20260327,sparse_partial_high_noise,mid_skew,0.8812085887392607,0.4266360032401446,58,0.7095843108239003,10,0.2633329492031571,0.5344383583827453,0.49272838499097327,1.036075513056415,0.15486692431715432,0.09195450875112886,0.2621763516953518,7.539128107097351,0.9788723478468726,0.09766375910761194
calibration,20260412,20260328,sparse_partial_high_noise,mid_skew,0.8812085887392607,0.4266360032401446,58,0.7946339614315415,15,0.2754613363073216,0.6304402545001387,0.436934878985049,1.0239535262899309,0.1427449375506702,0.07811174624815759,0.20660187246021508,11.336162045608772,1.05672746920185,0.17551888046258934
calibration,20260412,20260324,sparse_partial_high_noise,high_skew,0.791242631916462,-0.6767255273818573,1,0.5377572235497707,127,0.9782577733351806,0.8836742647176492,1.1070343591456209,1.0406170318384085,0.24937439992194643,0.2931043319552414,0.6815519521201074,70.94270328164693,0.760217146580334,0.031025485336128034
calibration,20260412,20260325,sparse_partial_high_noise,high_skew,0.791242631916462,-0.6767255273818573,1,0.5384001168332376,124,0.8474731952782361,0.9316806850466648,0.9096176499953833,1.101713237259806,0.3104706053433439,0.2784597033854032,0.6820484006721931,69.09143464309547,1.3113692716738916,0.5201266397574296
calibration,20260412,20260326,sparse_partial_high_noise,high_skew,0.791242631916462,-0.6767255273818573,1,0.5335217063282286,101,0.914280291088549,0.8669584661753315,1.0545837277787737,1.0946465419419023,0.3034039100254402,0.2857926122083032,0.6754863579049012,59.86485067937581,1.3228578688608992,0.5316152369444371
calibration,20260412,20260327,sparse_partial_high_noise,high_skew,0.791242631916462,-0.6767255273818573,1,0.5331905072892619,105,0.8990315854210957,0.9178265275606998,0.9795223372007396,1.0235990996255422,0.23235646770908014,0.29400600773512836,0.7016940027827733,51.39097908532664,1.3235138870743126,0.5322712551578506
calibration,20260412,20260328,sparse_partial_high_noise,high_skew,0.791242631916462,-0.6767255273818573,1,0.5429629022299803,123,0.8856644052331718,0.8763095682593988,1.010675265126175,1.0464749306436882,0.2552322987272262,0.2808430270736106,0.6492869592010214,67.4807291356031,1.2970172634358976,0.5057746315194356
calibration,20260416,20260324,sparse_full_noisy,low_skew,0.843420762150945,0.03544723703524339,0,0.4189210479752337,34,0.45917402370327254,0.7630459239236345,0.601764598049575,0.950275743853365,0.10685498170242003,0.17131785633731086,0.390979800045147,19.230139991608105,0.8381539581447677,0.005266804006177295
calibration,20260416,20260325,sparse_full_noisy,low_skew,0.843420762150945,0.03544723703524339,0,0.43898100041054,38,0.4502947511383677,0.851986469194497,0.5285233597243567,1.0421776144291495,0.1987568522782045,0.17016983765294683,0.4047040026498788,18.852479021557127,1.1740824827592595,0.33066172060831456
