variant_name,reference_bank_size,top_k_seeds,block_name,block_role,bank_seed,observation_seed,condition,geometry_skew_bin,true_rho,true_t,true_h,true_w1,true_w2,true_w3,true_alpha,true_rotation_shift,observed_count,temperature,support_rho,support_t,support_h,support_w1,support_w2,support_w3,support_alpha,support_score,support_entropy,support_cv_score,joint_rho,joint_t,joint_h,joint_w1,joint_w2,joint_w3,joint_alpha,joint_score,joint_entropy,joint_cv_score,support_alpha_error,support_geometry_error,support_weight_error,support_fit_rmse,support_choose_family,joint_alpha_error,joint_geometry_error,joint_weight_error,joint_fit_rmse,joint_seed_rank,oracle_pose_alpha_error,oracle_pose_geometry_error,oracle_pose_weight_error,oracle_pose_fit_rmse
baseline,300.0,3.0,calibration_block_1,calibration,20260324.0,20260410.0,sparse_full_noisy,low_skew,0.1321146738931591,0.10972497877703384,0.681438860114474,0.14130584122854947,0.5700421659274912,0.28865199284395926,1.147529461864347,47.0,12.0,0.0004,0.17596162017539596,0.3660574964202097,1.1208482595820377,0.2674466958373513,0.5811502943344361,0.15140300982821253,1.0913040778755296,0.0013893439720615108,0.4317266354829334,0.0004663660549452395,0.18982162017539594,0.5895074964202097,1.1830482595820377,0.2674466958373513,0.5811502943344361,0.15140300982821253,1.0913040778755296,0.0013847044378524772,0.42816640567931347,0.0004603987185532024,0.05622538398881738,0.101682088884176,0.09149932201049782,0.021150078296346856,1.0,0.05622538398881738,0.1363577808398997,0.09149932201049782,0.021592763450813172,1.0,0.031125103373049745,0.05764003168470672,0.1289229175927132,0.01235372482798298
baseline,300.0,3.0,calibration_block_1,calibration,20260324.0,20260410.0,sparse_full_noisy,mid_skew,0.2038097418012952,-0.42211193196284297,1.4371145169152197,0.8307082825003741,0.07051703343968506,0.09877468405994085,1.2255287217844368,21.0,12.0,0.0004,0.10365470315580973,-0.3523526388720236,1.402228691216035,0.31843228610103186,0.3289509614662596,0.3526167524327086,0.8441557885518866,0.0012889229645328512,0.5173822353807245,0.00017505208897879474,0.06726,-0.64555,0.7548633092205804,0.8499574388178934,0.03620366161220571,0.11383889956990087,1.1743173629705854,0.0013011768198963407,0.5499721980965095,0.000285665596766163,0.3813729332325503,0.18867787954575813,0.3345048806894097,0.020201234178098593,0.0,0.051211358813851415,0.27433155545709514,0.022875581218319573,0.024486377061890004,3.0,0.027764214518687602,0.1446130629461723,0.1354503014524644,0.013815129010438723
baseline,300.0,3.0,calibration_block_1,calibration,20260324.0,20260410.0,sparse_full_noisy,high_skew,0.13803920940859296,0.46748272124058204,0.7122777158999042,0.9023118748183975,0.02935303522835674,0.06833508995324579,0.8719494631553358,4.0,12.0,0.0004,0.1884085509642823,-0.08582426180928551,1.1948632664611638,0.3704332492876162,0.3836536325227554,0.24591311818962847,1.1488557429081974,0.00104521978382121,0.5941292311228168,0.00015859095945256296,0.19026855096428227,-0.08127426180928549,1.1404632664611636,0.3934960499724529,0.4075395209409841,0.19896442908656298,1.1488557429081974,0.0010427620262731655,0.5924916924959666,0.00015985719393524374,0.27690627975286153,0.11348352139548921,0.34577216153042806,0.012741330864925309,1.0,0.27690627975286153,0.11139638802951173,0.32984823591827556,0.013365071971252694,1.0,0.009502746175983678,0.08072080021538479,0.1683855816956422,0.008429956487966348
baseline,300.0,3.0,calibration_block_1,calibration,20260324.0,20260410.0,sparse_partial_high_noise,low_skew,0.19468719380290694,0.1451518868676587,1.1054145483724616,0.04905177219985579,0.4465353683007545,0.5044128594993897,1.1217890161161423,53.0,10.0,0.0009,0.21277697007368201,-0.38470946401095885,1.3352035177186101,0.2580613673169373,0.23503421172735023,0.5069044209557125,0.9172563573830217,0.0032417933562216765,0.5418036348984495,0.0017138379156428605,0.217822,-0.37674446401095885,1.35494351771861,0.34972238513542886,0.14838323094556974,0.5018943839190014,1.2467394646348469,0.003105069475836833,0.6096643537094937,0.002513250416637489,0.20453265873312065,0.05878775380694129,0.1256493339892115,0.04998224231382298,0.0,0.12495044851870452,0.06998792938077515,0.06622097249714264,0.11754604810568081,1.0,0.03616642141574533,0.057164159282167205,0.09535705088664703,0.015574084623375785
baseline,300.0,3.0,calibration_block_1,calibration,20260324.0,20260410.0,sparse_partial_high_noise,mid_skew,0.21995911341136334,-0.2053148391190289,0.8410268547744366,0.7269905745637751,0.21304024801529475,0.05996917742093011,1.1386629736527398,6.0,10.0,0.0009,0.16524931986407757,0.03852594480516853,0.6270002660006906,0.47103088587257314,0.2627399638633601,0.26622915026406674,1.181074123892511,0.0022823386092488975,0.6586006480561019,0.0005724045346933337,0.06910651493736546,0.31680418628870755,0.9041565539754387,0.43917362297262386,0.39313827425920916,0.16768810276816698,1.1933723928906315,0.0022852953124401078,0.6532321372587001,0.0005192865456385577,0.04241115023977127,0.09902101360429531,0.17063979246080133,0.06303018003198674,0.0,0.05470941923789163,0.23026559404683186,0.19187796772743418,0.0439794661414999,3.0,0.030575953413376045,0.10160723455516896,0.035861699499031285,0.010751033816479145
baseline,300.0,3.0,calibration_block_1,calibration,20260324.0,20260410.0,sparse_partial_high_noise,high_skew,0.11056320657243625,-0.6622995711727697,1.290586966999875,0.25263310721558063,0.6484818436518431,0.09888504913257623,1.2163133874347725,22.0,10.0,0.0009,0.07369611386572508,0.3511576025274178,0.8632309398978539,0.4177239472155273,0.3829801273631195,0.19929592542135321,1.139079173730286,0.0020773879759779517,0.7124877938424018,0.0005270461408473255,0.18707055096428227,-0.0458592618092855,1.0547232664611637,0.41418730288999644,0.42896922348126326,0.15684347362874024,0.8452409374938499,0.002097297754166235,0.6812410568998768,0.0003821307188636463,0.07723421370448635,0.0853874431053387,0.15383859762421057,0.04059299859583835,0.0,0.3710724499409226,0.10558963484481597,0.14634174678038656,0.036122209585124895,3.0,0.022940994544141002,0.06568600704653821,0.09467689241277975,0.010618850018725815
baseline,300.0,3.0,calibration_block_1,calibration,20260324.0,20260411.0,sparse_full_noisy,low_skew,0.1402903859143737,0.02496537790705635,1.0366295167973114,0.3532486023366957,0.14914075909124413,0.4976106385720602,1.1404088967626327,55.0,12.0,0.0004,0.1846427802569172,-0.36665674810052235,0.784937558665433,0.3034813402616894,0.2899481689526152,0.4065704907856954,0.895839416197304,0.0014775521106648007,0.4908827087193141,0.00047023990984109787,0.22,-0.11029642395095393,0.6259336648939506,0.2571450295461453,0.4011857617383009,0.34166920871555384,0.8951743543770512,0.0014683436801128805,0.4942145893790624,0.0004534623529053169,0.24456948056532868,0.06611402874056928,0.09387160657424741,0.02549866146305695,0.0,0.2452345423855815,0.09166101250487672,0.10396095323767092,0.02831186228747547,3.0,0.033403023358972606,0.0466501939823851,0.10836964278434842,0.01499921851741798
baseline,300.0,3.0,calibration_block_1,calibration,20260324.0,20260411.0,sparse_full_noisy,mid_skew,0.1526762293658394,0.2213605062322707,1.3043375792280532,0.12927131734209432,0.6012823317733978,0.26944635088450786,1.1623349409627526,61.0,12.0,0.0004,0.18322459237198135,0.568992775241677,1.3518877580861184,0.08434493463180395,0.6578878435758664,0.2577672217923297,1.170743765221161,0.0015448517123294037,0.3599190645607079,0.0002874297167308142,0.21568459237198134,0.385542775241677,1.1882877580861186,0.04073414523451403,0.7142166879922421,0.24504916677324384,1.170743765221161,0.0015426583274018484,0.36107283726560335,0.0002777786448877088,0.008408824258408387,0.06526927570068354,0.037737007868312356,0.012292690163773016,1.0,0.008408824258408387,0.10116581585118851,0.07528957081256286,0.011159837788119312,1.0,0.008408824258408387,0.1093604465682092,0.037737007868312356,0.006781341661767433
baseline,300.0,3.0,calibration_block_1,calibration,20260324.0,20260411.0,sparse_full_noisy,high_skew,0.10287320866192003,-0.45991871872541895,0.6062813828589242,0.5030529504998843,0.36091591785659677,0.13603113164351893,0.8975141620964918,58.0,12.0,0.0004,0.2076654527384013,0.06059809930692334,1.1798524406499191,0.30461525730908373,0.44335795722347127,0.25202678546744506,0.8874348954453916,0.0012017597494282698,0.48841061092643095,0.00018228692459507675,0.08046,0.44076184263094786,0.9879428917739461,0.3306494677052641,0.5784631938678211,0.09088733842691488,0.8934606448649772,0.0012074299262706248,0.48947176732858505,0.0001825011958932509,0.01007926665110026,0.20202757536090465,0.0773304358826174,0.009452333143830798,0.0,0.004053517231514592,0.024901008862236017,0.050273495578624504,0.010316809574019556,1.0,0.016061952765172305,0.019656375432267652,0.13112679534280572,0.01694406705739691
baseline,300.0,3.0,calibration_block_1,calibration,20260324.0,20260411.0,sparse_partial_high_noise,low_skew,0.1378199570269832,0.14686963596079392,1.342365519083389,0.6200626910367811,0.12259344135696364,0.2573438676062552,1.159371427099871,15.0,10.0,0.0009,0.1050878236097903,0.2733881959490871,0.9152202983336615,0.8452685004620604,0.0885202004650507,0.06621129907288893,0.967678174286593,0.001198573671097527,0.955830186191619,0.0007616738020773057,0.12381117540576698,-0.4420546658434821,1.0346449931710753,0.13124609611032792,0.47919283514664596,0.38956106874302615,0.9609161150505362,0.0012088798238905376,0.9509908849022626,0.0005896834110366137,0.19169325281327798,0.08013426337525652,0.15013720628351948,0.05654529825072223,0.0,0.19845531204933475,0.041757432589752286,0.09391323726009014,0.05619322333465117,2.0,0.10463539148177992,0.13425645070055894,0.18327466424624617,0.05576118314730225
